% from location i, to location j, time [sec], distance [meters]
0, 0, 0.000000, 0.000000
0, 1, 68.266887, 764.589132
0, 2, 146.160925, 1637.002361
0, 3, 170.071998, 1904.806374
0, 4, 148.992363, 1668.714468
0, 5, 46.122031, 516.566751
0, 6, 278.041978, 3114.070156
0, 7, 174.148417, 1950.462272
0, 8, 271.176555, 3037.177418
0, 9, 206.282261, 2310.361319
0, 10, 215.667493, 2415.475919
0, 11, 193.608379, 2168.413841
0, 12, 288.802419, 3234.587096
0, 13, 175.370122, 1964.145365
0, 14, 172.858910, 1936.019793
0, 15, 127.421828, 1427.124476
0, 16, 121.358105, 1359.210773
0, 17, 155.434072, 1740.861602
0, 18, 149.330634, 1672.503102
0, 19, 279.503907, 3130.443758
0, 20, 142.068259, 1591.164496
0, 21, 300.367107, 3364.111603
0, 22, 144.728229, 1620.956168
0, 23, 162.785635, 1823.199115
0, 24, 134.492131, 1506.311872
0, 25, 129.487388, 1450.258744
0, 26, 326.597842, 3657.895829
0, 27, 273.955441, 3068.300935
0, 28, 158.864408, 1779.281368
0, 29, 318.866218, 3571.301643
0, 30, 90.743852, 1016.331141
0, 31, 131.447403, 1472.210918
0, 32, 105.582295, 1182.521704
0, 33, 232.638728, 2605.553751
0, 34, 102.077210, 1143.264757
0, 35, 218.732141, 2449.799983
0, 36, 170.751555, 1912.417411
0, 37, 261.978953, 2934.164268
0, 38, 123.859743, 1387.229125
0, 39, 198.776673, 2226.298737
0, 40, 148.494209, 1663.135146
0, 41, 274.682032, 3076.438764
0, 42, 281.180232, 3149.218604
0, 43, 137.110689, 1535.639722
0, 44, 154.589956, 1731.407510
0, 45, 155.618484, 1742.927018
0, 46, 42.940254, 480.930840
0, 47, 230.318411, 2579.566198
0, 48, 276.364030, 3095.277135
0, 49, 104.221702, 1167.283060
0, 50, 228.003738, 2553.641861
1, 0, 68.266887, 764.589132
1, 1, 0.000000, 0.000000
1, 2, 104.093224, 1165.844105
1, 3, 157.976691, 1769.338936
1, 4, 177.009599, 1982.507513
1, 5, 91.629156, 1026.246546
1, 6, 245.007492, 2744.083913
1, 7, 162.053110, 1814.994834
1, 8, 238.142069, 2667.191175
1, 9, 156.864663, 1756.884230
1, 10, 173.599791, 1944.317664
1, 11, 176.862976, 1980.865327
1, 12, 255.767933, 2864.600853
1, 13, 133.302420, 1492.987109
1, 14, 139.824424, 1566.033550
1, 15, 178.456112, 1998.708451
1, 16, 149.375341, 1673.003818
1, 17, 183.451308, 2054.654647
1, 18, 177.347870, 1986.296147
1, 19, 230.086310, 2576.966669
1, 20, 89.112920, 998.064703
1, 21, 282.390628, 3162.775038
1, 22, 172.745465, 1934.749213
1, 23, 145.414078, 1628.637673
1, 24, 162.509368, 1820.104917
1, 25, 157.504624, 1764.051789
1, 26, 325.890975, 3649.978922
1, 27, 231.887739, 2597.142680
1, 28, 181.835446, 2036.557000
1, 29, 282.068420, 3159.166304
1, 30, 136.250976, 1526.010936
1, 31, 159.464640, 1786.003963
1, 32, 83.276984, 932.702219
