% from location i, to location j, time [sec], distance [meters]
0, 0, 0.000000, 0.000000
0, 1, 246.912410, 2765.418997
0, 2, 148.916985, 1667.870230
0, 3, 220.617488, 2470.915869
0, 4, 204.383969, 2289.100449
0, 5, 300.414106, 3364.637991
0, 6, 228.703742, 2561.481907
0, 7, 238.569160, 2671.974593
0, 8, 232.923967, 2608.748431
0, 9, 213.048389, 2386.141952
0, 10, 279.845652, 3134.271307
0, 11, 145.253940, 1626.844123
0, 12, 405.004546, 4536.050911
0, 13, 221.066894, 2475.949215
0, 14, 298.311022, 3341.083451
0, 15, 242.035298, 2710.795341
0, 16, 342.865366, 3840.092097
0, 17, 164.503505, 1842.439252
0, 18, 173.236677, 1940.250786
0, 19, 216.355305, 2423.179414
0, 20, 102.944428, 1152.977589
0, 21, 192.220096, 2152.865071
0, 22, 114.934509, 1287.266503
0, 23, 330.823155, 3705.219341
0, 24, 199.748629, 2237.184649
0, 25, 253.722706, 2841.694311
1, 0, 246.912410, 2765.418997
1, 1, 0.000000, 0.000000
1, 2, 236.589444, 2649.801777
1, 3, 391.595273, 4385.867053
1, 4, 375.361753, 4204.051633
1, 5, 222.151998, 2488.102377
1, 6, 124.617661, 1395.717808
1, 7, 108.665310, 1217.051473
1, 8, 321.108821, 3596.418791
1, 9, 384.026173, 4301.093136
1, 10, 167.413374, 1875.029787
1, 11, 156.721489, 1755.280680
1, 12, 202.576334, 2268.854942
1, 13, 136.263054, 1526.146205
1, 14, 220.048914, 2464.547837
1, 15, 105.327849, 1179.671907
1, 16, 121.268739, 1358.209879
1, 17, 276.961503, 3101.968829
1, 18, 116.345684, 1303.071665
1, 19, 387.333089, 4338.130599
1, 20, 152.946208, 1712.997534
1, 21, 363.197880, 4067.816255
1, 22, 247.696068, 2774.195961
1, 23, 122.537912, 1372.424613
1, 24, 370.726414, 4152.135834
1, 25, 188.544677, 2111.700385
2, 0, 148.916985, 1667.870230
2, 1, 236.589444, 2649.801777
2, 2, 0.000000, 0.000000
2, 3, 231.896293, 2597.238479
2, 4, 215.662773, 2415.423059
2, 5, 357.292778, 4001.679109
2, 6, 278.232517, 3116.204191
2, 7, 283.983145, 3180.611227
2, 8, 186.892439, 2093.195322
2, 9, 224.327193, 2512.464562
2, 10, 329.374428, 3688.993592
2, 11, 138.812529, 1554.700330
2, 12, 358.663070, 4017.026388
2, 13, 117.736821, 1318.652392
2, 14, 355.189694, 3978.124569
2, 15, 163.497527, 1831.172299
2, 16, 271.673876, 3042.747410
2, 17, 129.194429, 1446.977605
2, 18, 222.765453, 2494.973071
2, 19, 227.634109, 2549.502024
2, 20, 152.473203, 1707.699873
2, 21, 203.498900, 2279.187681
2, 22, 87.997088, 985.567387
2, 23, 277.906513, 3112.552949
2, 24, 211.027434, 2363.507260
2, 25, 310.601378, 3478.735429
3, 0, 220.617488, 2470.915869
3, 1, 391.595273, 4385.867053
3, 2, 231.896293, 2597.238479
3, 3, 0.000000, 0.000000
3, 4, 78.313848, 877.115093
3, 5, 467.650495, 5237.685541
3, 6, 388.590234, 4352.210624
3, 7, 398.455653, 4462.703310
3, 8, 163.811193, 1834.685362
3, 9, 103.999728, 1164.796958
3, 10, 439.732145, 4925.000024
3, 11, 258.726175, 2897.733160
3, 12, 551.476504, 6176.536843
3, 13, 326.143549, 3652.807746
3, 14, 465.547411, 5214.131001
3, 15, 355.507534, 3981.684378
3, 16, 464.487309, 5202.257866
3, 17, 177.504577, 1988.051260
3, 18, 333.123170, 3730.979503
3, 19, 95.223132, 1066.499074
3, 20, 262.830920, 2943.706306
3, 21, 35.876669, 401.818691
3, 22, 155.864079, 1745.677684
3, 23, 470.719947, 5272.063404
3, 24, 24.207330, 271.122094
3, 25, 420.959095, 4714.741862
4, 0, 204.383969, 2289.100449
4, 1, 375.361753, 4204.051633
4, 2, 215.662773, 2415.423059
4, 3, 78.313848, 877.115093
4, 4, 0.000000, 0.000000
4, 5, 451.416975, 5055.870121
4, 6, 372.356715, 4170.395204
4, 7, 382.222133, 4280.887890
4, 8, 185.581279, 2078.510329
4, 9, 40.679994, 455.615935
4, 10, 423.498625, 4743.184604
4, 11, 242.492655, 2715.917740
4, 12, 535.242984, 5994.721423
4, 13, 313.274578, 3508.675270
4, 14, 449.313891, 5032.315581
4, 15, 339.274014, 3799.868958
4, 16, 448.253790, 5020.442446
4, 17, 180.310356, 2019.475988
4, 18, 316.889650, 3549.164083
4, 19, 31.903397, 357.318051
4, 20, 246.597400, 2761.890886
4, 21, 49.916455, 559.064295
4, 22, 139.630559, 1563.862264
4, 23, 454.486427, 5090.247984
4, 24, 57.444989, 643.383873
4, 25, 404.725575, 4532.926442
5, 0, 300.414106, 3364.637991
5, 1, 222.151998, 2488.102377
5, 2, 357.292778, 4001.679109
5, 3, 467.650495, 5237.685541
5, 4, 451.416975, 5055.870121
5, 5, 0.000000, 0.000000
5, 6, 111.790438, 1252.052908
5, 7, 138.875859, 1555.409619
5, 8, 463.366638, 5189.706345
5, 9, 460.081395, 5152.911624
5, 10, 73.883281, 827.492749
5, 11, 303.383434, 3397.894464
5, 12, 230.354614, 2579.971681
5, 13, 305.086891, 3416.973175
5, 14, 9.700690, 108.647731
5, 15, 274.151685, 3070.498877
5, 16, 199.038099, 2229.226714
5, 17, 372.879297, 4176.248131
5, 18, 183.902519, 2059.708209
5, 19, 463.388311, 5189.949086
5, 20, 213.534613, 2391.587666
5, 21, 439.253102, 4919.634743
5, 22, 323.310302, 3621.075381
5, 23, 173.172636, 1939.533521
5, 24, 446.781636, 5003.954321
5, 25, 128.567564, 1439.956716
6, 0, 228.703742, 2561.481907
6, 1, 124.617661, 1395.717808
6, 2, 278.232517, 3116.204191
6, 3, 388.590234, 4352.210624
6, 4, 372.356715, 4170.395204
6, 5, 111.790438, 1252.052908
6, 6, 0.000000, 0.000000
6, 7, 39.408229, 441.372168
6, 8, 384.306378, 4304.231428
6, 9, 381.021135, 4267.436707
6, 10, 63.464719, 710.804858
6, 11, 212.618095, 2381.322668
6, 12, 215.317489, 2411.555879
6, 13, 213.353705, 2389.561497
6, 14, 109.687354, 1228.498369
6, 15, 182.418500, 2043.087199
6, 16, 156.636463, 1754.328385
6, 17, 293.819037, 3290.773213
6, 18, 100.604732, 1126.773002
6, 19, 384.328051, 4304.474169
6, 20, 134.474353, 1506.112748
6, 21, 360.192842, 4034.159825
6, 22, 244.250041, 2735.600464
6, 23, 142.240890, 1593.097970
6, 24, 367.721375, 4118.479404
6, 25, 99.584170, 1115.342706
7, 0, 238.569160, 2671.974593
7, 1, 108.665310, 1217.051473
7, 2, 283.983145, 3180.611227
7, 3, 398.455653, 4462.703310
7, 4, 382.222133, 4280.887890
7, 5, 138.875859, 1555.409619
7, 6, 39.408229, 441.372168
7, 7, 0.000000, 0.000000
7, 8, 371.102064, 4156.343118
7, 9, 390.886553, 4377.929393
7, 10, 90.550140, 1014.161569
7, 11, 199.055329, 2229.419682
7, 12, 199.365138, 2232.889545
7, 13, 199.790939, 2237.658512
7, 14, 136.772775, 1531.855080
7, 15, 168.855733, 1891.184214
7, 16, 140.684112, 1575.662050
7, 17, 303.684455, 3401.265900
7, 18, 110.470151, 1237.265688
7, 19, 394.193469, 4414.966855
7, 20, 144.339771, 1616.605435
7, 21, 370.058260, 4144.652512
7, 22, 254.115460, 2846.093150
7, 23, 126.288539, 1414.431635
7, 24, 377.586794, 4228.972090
7, 25, 111.426041, 1247.971656
8, 0, 232.923967, 2608.748431
8, 1, 321.108821, 3596.418791
8, 2, 186.892439, 2093.195322
8, 3, 163.811193, 1834.685362
8, 4, 185.581279, 2078.510329
8, 5, 463.366638, 5189.706345
8, 6, 384.306378, 4304.231428
8, 7, 371.102064, 4156.343118
8, 8, 0.000000, 0.000000
8, 9, 201.186816, 2253.292339
8, 10, 435.448288, 4877.020829
8, 11, 229.775995, 2573.491148
8, 12, 443.042979, 4962.081365
8, 13, 202.256197, 2265.269406
8, 14, 461.263554, 5166.151806
8, 15, 248.016903, 2777.789313
8, 16, 356.053785, 3987.802387
8, 17, 92.317021, 1033.950639
8, 18, 328.839313, 3683.000307
8, 19, 199.285291, 2231.995259
8, 20, 258.547063, 2895.727110
8, 21, 151.677660, 1698.789794
8, 22, 168.170558, 1883.510247
8, 23, 362.286422, 4057.607926
8, 24, 142.942334, 1600.954142
8, 25, 416.675238, 4666.762666
9, 0, 213.048389, 2386.141952
9, 1, 384.026173, 4301.093136
9, 2, 224.327193, 2512.464562
9, 3, 103.999728, 1164.796958
9, 4, 40.679994, 455.615935
9, 5, 460.081395, 5152.911624
9, 6, 381.021135, 4267.436707
9, 7, 390.886553, 4377.929393
