% from location i, to location j, time [sec], distance [meters]
0, 0, 0.000000, 0.000000
0, 1, 165.049126, 1848.550213
0, 2, 198.512479, 2223.339763
0, 3, 94.123590, 1054.184208
0, 4, 237.776902, 2663.101302
0, 5, 100.854420, 1129.569501
0, 6, 205.234074, 2298.621634
0, 7, 146.067145, 1635.952027
0, 8, 150.341724, 1683.827304
0, 9, 215.378814, 2412.242722
0, 10, 184.988188, 2071.867711
0, 11, 113.529376, 1271.529011
0, 12, 192.909474, 2160.586110
0, 13, 151.411979, 1695.814161
0, 14, 211.775568, 2371.886367
0, 15, 183.466439, 2054.824115
0, 16, 93.126769, 1043.019810
0, 17, 233.032132, 2609.959878
0, 18, 231.671090, 2594.716211
0, 19, 153.819913, 1722.783022
0, 20, 175.969098, 1970.853900
0, 21, 234.621032, 2627.755562
0, 22, 179.238228, 2007.468154
0, 23, 126.224047, 1413.709321
0, 24, 187.664181, 2101.838825
0, 25, 178.901169, 2003.693093
0, 26, 120.417234, 1348.673018
0, 27, 111.367646, 1247.317633
0, 28, 167.970910, 1881.274187
0, 29, 194.862785, 2182.463192
0, 30, 141.846639, 1588.682357
0, 31, 160.193766, 1794.170178
0, 32, 184.575990, 2067.251086
0, 33, 207.128436, 2319.838486
0, 34, 222.817827, 2495.559664
0, 35, 123.227438, 1380.147306
0, 36, 181.966493, 2038.024725
0, 37, 77.597011, 869.086521
0, 38, 190.454580, 2133.091291
0, 39, 119.371478, 1336.960551
0, 40, 66.957406, 749.922943
0, 41, 88.966626, 996.426208
0, 42, 172.040217, 1926.850429
0, 43, 230.431010, 2580.827308
0, 44, 77.844532, 871.858760
0, 45, 166.739965, 1867.487606
0, 46, 250.084307, 2800.944237
0, 47, 100.020784, 1120.232781
0, 48, 66.393855, 743.611175
0, 49, 203.705598, 2281.502692
0, 50, 136.156706, 1524.955111
0, 51, 20.528859, 229.923225
0, 52, 108.346243, 1213.477917
0, 53, 85.935104, 962.473168
0, 54, 127.454779, 1427.493521
0, 55, 139.036611, 1557.210043
0, 56, 9.538719, 106.833650
0, 57, 155.517405, 1741.794938
0, 58, 90.118290, 1009.324853
0, 59, 192.355789, 2154.384832
0, 60, 161.206630, 1805.514250
0, 61, 217.975489, 2441.325477
0, 62, 45.589878, 510.606635
0, 63, 175.407703, 1964.566271
0, 64, 145.889470, 1633.962064
0, 65, 226.864337, 2540.880577
0, 66, 250.640382, 2807.172274
0, 67, 137.253245, 1537.236349
0, 68, 48.293813, 540.890704
0, 69, 134.234599, 1503.427509
0, 70, 103.961704, 1164.371087
0, 71, 110.751567, 1240.417554
0, 72, 243.015831, 2721.777306
0, 73, 237.904181, 2664.526823
0, 74, 220.452175, 2469.064361
0, 75, 110.750140, 1240.401573
0, 76, 65.594704, 734.660689
0, 77, 155.473299, 1741.300953
0, 78, 278.210578, 3115.958470
0, 79, 124.937418, 1399.299079
0, 80, 63.938370, 716.109741
0, 81, 123.170042, 1379.504470
0, 82, 193.411606, 2166.209982
0, 83, 41.031309, 459.550661
0, 84, 221.650810, 2482.489072
0, 85, 212.074232, 2375.231402
0, 86, 177.435218, 1987.274440
0, 87, 156.220981, 1749.674986
0, 88, 223.995485, 2508.749430
0, 89, 277.915256, 3112.650872
0, 90, 219.450109, 2457.841222
0, 91, 155.563270, 1742.308619
0, 92, 197.889613, 2216.363670
0, 93, 127.064489, 1423.122271
0, 94, 103.174931, 1155.559223
0, 95, 80.969358, 906.856804
0, 96, 135.475569, 1517.326373
0, 97, 245.508209, 2749.691940
0, 98, 171.253065, 1918.034329
0, 99, 154.686595, 1732.489860
0, 100, 279.302898, 3128.192461
0, 101, 115.238050, 1290.666155
0, 102, 46.070064, 515.984717
0, 103, 96.533453, 1081.174672
0, 104, 114.344490, 1280.658286
0, 105, 191.608447, 2146.014602
0, 106, 154.137015, 1726.334569
0, 107, 47.006035, 526.467588
0, 108, 14.536557, 162.809434
0, 109, 263.065591, 2946.334620
0, 110, 84.193714, 942.969599
0, 111, 141.286530, 1582.409139
0, 112, 249.127023, 2790.222658
0, 113, 219.819960, 2461.983555
0, 114, 122.279693, 1369.532558
0, 115, 276.470181, 3096.466030
0, 116, 202.971016, 2273.275382
0, 117, 91.107762, 1020.406939
0, 118, 137.995407, 1545.548554
0, 119, 196.485364, 2200.636076
0, 120, 246.330135, 2758.897516
0, 121, 126.576821, 1417.660395
0, 122, 127.526717, 1428.299233
0, 123, 88.059694, 986.268568
0, 124, 237.862555, 2664.060619
0, 125, 196.394418, 2199.617484
0, 126, 225.989160, 2531.078594
0, 127, 214.184314, 2398.864318
0, 128, 204.278377, 2287.917822
0, 129, 157.471281, 1763.678344
0, 130, 137.388207, 1538.747916
0, 131, 107.202464, 1200.667601
0, 132, 212.116823, 2375.708416
0, 133, 178.364114, 1997.678076
0, 134, 183.502645, 2055.229622
0, 135, 188.875233, 2115.402608
0, 136, 137.818032, 1543.561959
0, 137, 228.716458, 2561.624329
0, 138, 241.643444, 2706.406569
0, 139, 225.734843, 2528.230236
0, 140, 216.892313, 2429.193903
0, 141, 139.518133, 1562.603090
0, 142, 97.742254, 1094.713241
0, 143, 105.564161, 1182.318605
0, 144, 171.899704, 1925.276680
0, 145, 131.020911, 1467.434198
0, 146, 221.840213, 2484.610388
0, 147, 98.522133, 1103.447886
0, 148, 144.195989, 1614.995075
0, 149, 220.692298, 2471.753740
0, 150, 189.468180, 2122.043617
0, 151, 139.771066, 1565.435937
0, 152, 233.315719, 2613.136053
0, 153, 263.792595, 2954.477062
0, 154, 117.856227, 1319.989741
0, 155, 54.518113, 610.602865
0, 156, 143.545249, 1607.706785
0, 157, 260.681075, 2919.628040
0, 158, 113.017934, 1265.800856
0, 159, 222.057044, 2487.038892
0, 160, 164.530419, 1842.740698
0, 161, 214.912422, 2407.019131
0, 162, 214.547954, 2402.937088
0, 163, 211.224360, 2365.712835
0, 164, 114.377035, 1281.022787
0, 165, 27.813898, 311.515657
0, 166, 219.907387, 2462.962731
0, 167, 145.737575, 1632.260841
0, 168, 191.476994, 2144.542335
0, 169, 179.816060, 2013.939872
0, 170, 141.205666, 1581.503465
0, 171, 141.674126, 1586.750215
0, 172, 207.714074, 2326.397634
0, 173, 227.520702, 2548.231864
0, 174, 64.667851, 724.279934
0, 175, 110.471746, 1237.283555
0, 176, 161.526377, 1809.095422
0, 177, 126.237409, 1413.858978
0, 178, 152.812821, 1711.503595
0, 179, 127.049064, 1422.949513
0, 180, 100.196926, 1122.205576
0, 181, 123.116177, 1378.901186
0, 182, 242.710996, 2718.363153
0, 183, 62.440610, 699.334833
0, 184, 228.693329, 2561.365290
0, 185, 112.213939, 1256.796113
0, 186, 142.382942, 1594.688945
0, 187, 265.226483, 2970.536605
0, 188, 33.800776, 378.568694
0, 189, 162.602065, 1821.143129
0, 190, 231.958293, 2597.932877
0, 191, 143.813022, 1610.705842
0, 192, 89.249524, 999.594670
0, 193, 192.877239, 2160.225074
0, 194, 77.595372, 869.068170
0, 195, 56.222926, 629.696767
0, 196, 133.284597, 1492.787486
0, 197, 268.808667, 3010.657065
0, 198, 176.090040, 1972.208445
0, 199, 215.056795, 2408.636108
0, 200, 96.292995, 1078.481541
0, 201, 151.496121, 1696.756552
0, 202, 140.068552, 1568.767779
0, 203, 218.785087, 2450.392978
0, 204, 259.643642, 2908.008785
0, 205, 149.077980, 1669.673372
0, 206, 203.638331, 2280.749311
0, 207, 267.474322, 2995.712401
0, 208, 193.374678, 2165.796389
0, 209, 217.614748, 2437.285175
0, 210, 108.502496, 1215.227954
0, 211, 193.764802, 2170.165778
0, 212, 170.300135, 1907.361512
0, 213, 174.387448, 1953.139422
0, 214, 200.497204, 2245.568680
0, 215, 160.618985, 1798.932631
0, 216, 152.864965, 1712.087606
0, 217, 196.459412, 2200.345413
0, 218, 86.739942, 971.487350
0, 219, 118.158768, 1323.378203
0, 220, 127.645052, 1429.624588
0, 221, 164.637653, 1843.941711
0, 222, 122.309512, 1369.866531
0, 223, 168.755353, 1890.059952
0, 224, 243.627755, 2728.630858
0, 225, 215.483292, 2413.412866
0, 226, 218.666328, 2449.062870
0, 227, 185.059949, 2072.671433
0, 228, 185.514588, 2077.763382
0, 229, 244.521509, 2738.640903
0, 230, 215.102301, 2409.145771
