% nodeID , nodeType , latDeg , lonDeg , altMeters , parcelWtLbs
0, 0, 35.544770, 129.318420, 0.000000, -1.000000
1, 1, 35.527750, 129.327645, 0.000000, 1.000000
2, 1, 35.528196, 129.330374, 0.000000, 4.000000
3, 1, 35.524618, 129.323861, 0.000000, 100.000000
4, 1, 35.531339, 129.317909, 0.000000, 1.000000
5, 1, 35.526362, 129.321896, 0.000000, 4.000000
6, 1, 35.521637, 129.313394, 0.000000, 2.000000
7, 1, 35.543949, 129.319384, 0.000000, 3.000000
8, 1, 35.535119, 129.324484, 0.000000, 2.000000
9, 1, 35.532253, 129.308209, 0.000000, 1.000000
