% nodeID , nodeType , latDeg , lonDeg , altMeters , parcelWtLbs
0, 0, 35.526269, 129.337321, 0.000000, -1.000000
1, 1, 35.533908, 129.332370, 0.000000, 2.000000
2, 1, 35.533816, 129.313417, 0.000000, 3.000000
3, 1, 35.538334, 129.325710, 0.000000, 3.000000
4, 1, 35.523767, 129.343374, 0.000000, 1.000000
5, 1, 35.527191, 129.336350, 0.000000, 4.000000
6, 1, 35.534633, 129.324551, 0.000000, 4.000000
7, 1, 35.521643, 129.350471, 0.000000, 4.000000
8, 1, 35.521538, 129.333549, 0.000000, 1.000000
9, 1, 35.539171, 129.328979, 0.000000, 100.000000
10, 1, 35.539102, 129.326284, 0.000000, 1.000000
11, 1, 35.543166, 129.330139, 0.000000, 3.000000
12, 1, 35.539948, 129.342565, 0.000000, 1.000000
13, 1, 35.538456, 129.338667, 0.000000, 4.000000
14, 1, 35.541030, 129.320088, 0.000000, 3.000000
15, 1, 35.543162, 129.343586, 0.000000, 5.000000
16, 1, 35.543594, 129.324301, 0.000000, 100.000000
17, 1, 35.536411, 129.331538, 0.000000, 2.000000
18, 1, 35.524850, 129.336368, 0.000000, 100.000000
19, 1, 35.539176, 129.318972, 0.000000, 1.000000
20, 1, 35.521565, 129.317111, 0.000000, 4.000000
21, 1, 35.531566, 129.334109, 0.000000, 3.000000
22, 1, 35.543371, 129.315737, 0.000000, 1.000000
23, 1, 35.526609, 129.327395, 0.000000, 5.000000
24, 1, 35.529409, 129.346312, 0.000000, 3.000000
25, 1, 35.540491, 129.328207, 0.000000, 100.000000
26, 1, 35.532372, 129.338174, 0.000000, 2.000000
27, 1, 35.521916, 129.327755, 0.000000, 3.000000
28, 1, 35.540575, 129.353062, 0.000000, 1.000000
29, 1, 35.543278, 129.344625, 0.000000, 2.000000
30, 1, 35.531521, 129.308503, 0.000000, 3.000000
31, 1, 35.521232, 129.353067, 0.000000, 5.000000
32, 1, 35.536690, 129.319279, 0.000000, 1.000000
33, 1, 35.538762, 129.349446, 0.000000, 2.000000
34, 1, 35.523376, 129.323926, 0.000000, 100.000000
35, 1, 35.544721, 129.342614, 0.000000, 2.000000
36, 1, 35.525229, 129.344088, 0.000000, 1.000000
37, 1, 35.535584, 129.307314, 0.000000, 3.000000
38, 1, 35.540368, 129.306236, 0.000000, 1.000000
39, 1, 35.534808, 129.345362, 0.000000, 2.000000
40, 1, 35.532933, 129.324538, 0.000000, 5.000000
41, 1, 35.521214, 129.344301, 0.000000, 1.000000
42, 1, 35.534454, 129.327378, 0.000000, 100.000000
43, 1, 35.526459, 129.348117, 0.000000, 4.000000
44, 1, 35.522451, 129.309533, 0.000000, 2.000000
45, 1, 35.524398, 129.321724, 0.000000, 4.000000
46, 1, 35.538660, 129.310326, 0.000000, 5.000000
47, 1, 35.524998, 129.333873, 0.000000, 5.000000
48, 1, 35.533484, 129.336062, 0.000000, 2.000000
49, 1, 35.527859, 129.322646, 0.000000, 3.000000
50, 1, 35.532227, 129.321895, 0.000000, 1.000000
51, 1, 35.535600, 129.310183, 0.000000, 3.000000
52, 1, 35.525297, 129.324483, 0.000000, 2.000000
53, 1, 35.543597, 129.326692, 0.000000, 100.000000
54, 1, 35.526576, 129.332620, 0.000000, 2.000000
55, 1, 35.523757, 129.331594, 0.000000, 100.000000
56, 1, 35.534830, 129.343278, 0.000000, 4.000000
57, 1, 35.534155, 129.307788, 0.000000, 5.000000
58, 1, 35.538089, 129.334766, 0.000000, 4.000000
59, 1, 35.540850, 129.313786, 0.000000, 3.000000
60, 1, 35.539628, 129.308111, 0.000000, 100.000000
61, 1, 35.544981, 129.318564, 0.000000, 1.000000
62, 1, 35.529436, 129.325007, 0.000000, 3.000000
63, 1, 35.532629, 129.312715, 0.000000, 2.000000
64, 1, 35.542336, 129.329652, 0.000000, 100.000000
65, 1, 35.528001, 129.348697, 0.000000, 2.000000
66, 1, 35.532640, 129.312427, 0.000000, 5.000000
67, 1, 35.543261, 129.349857, 0.000000, 5.000000
68, 1, 35.528087, 129.324257, 0.000000, 2.000000
69, 1, 35.534442, 129.336172, 0.000000, 100.000000
