% nodeID , nodeType , latDeg , lonDeg , altMeters , parcelWtLbs
0, 0, 37.508057, 126.933803, 0.000000, -1.000000
1, 1, 37.498821, 126.925394, 0.000000, 4.000000
2, 1, 37.499954, 126.933604, 0.000000, 100.000000
3, 1, 37.502741, 126.932110, 0.000000, 5.000000
4, 1, 37.499567, 126.924241, 0.000000, 1.000000
5, 1, 37.512603, 126.942125, 0.000000, 2.000000
6, 1, 37.513046, 126.935185, 0.000000, 3.000000
7, 1, 37.510178, 126.925204, 0.000000, 1.000000
8, 1, 37.508732, 126.943456, 0.000000, 2.000000
9, 1, 37.497765, 126.944508, 0.000000, 3.000000
10, 1, 37.507088, 126.913664, 0.000000, 1.000000
11, 1, 37.497212, 126.923038, 0.000000, 5.000000
12, 1, 37.509472, 126.927322, 0.000000, 4.000000
13, 1, 37.510945, 126.954290, 0.000000, 1.000000
14, 1, 37.506445, 126.904641, 0.000000, 100.000000
15, 1, 37.495027, 126.935565, 0.000000, 2.000000
16, 1, 37.506861, 126.926064, 0.000000, 1.000000
17, 1, 37.511574, 126.922980, 0.000000, 4.000000
18, 1, 37.509648, 126.914895, 0.000000, 100.000000
19, 1, 37.511531, 126.956043, 0.000000, 100.000000
20, 1, 37.506296, 126.916195, 0.000000, 3.000000
21, 1, 37.509088, 126.911740, 0.000000, 2.000000
22, 1, 37.512666, 126.914181, 0.000000, 5.000000
23, 1, 37.510519, 126.909775, 0.000000, 100.000000
24, 1, 37.511965, 126.928826, 0.000000, 3.000000
25, 1, 37.507036, 126.916674, 0.000000, 100.000000
26, 1, 37.505276, 126.946950, 0.000000, 3.000000
27, 1, 37.503292, 126.948689, 0.000000, 4.000000
28, 1, 37.503774, 126.949088, 0.000000, 2.000000
29, 1, 37.512374, 126.928570, 0.000000, 1.000000
30, 1, 37.497613, 126.924544, 0.000000, 4.000000
31, 1, 37.502655, 126.954284, 0.000000, 3.000000
32, 1, 37.501056, 126.933573, 0.000000, 3.000000
33, 1, 37.513349, 126.944803, 0.000000, 4.000000
34, 1, 37.502371, 126.929882, 0.000000, 2.000000
35, 1, 37.509516, 126.938356, 0.000000, 4.000000
36, 1, 37.513427, 126.947890, 0.000000, 2.000000
37, 1, 37.501410, 126.924596, 0.000000, 5.000000
38, 1, 37.504733, 126.930211, 0.000000, 100.000000
39, 1, 37.500118, 126.919570, 0.000000, 5.000000
40, 1, 37.512750, 126.946044, 0.000000, 5.000000
41, 1, 37.499547, 126.944322, 0.000000, 2.000000
42, 1, 37.505764, 126.953631, 0.000000, 3.000000
43, 1, 37.503758, 126.942107, 0.000000, 3.000000
44, 1, 37.501749, 126.908677, 0.000000, 100.000000
45, 1, 37.496527, 126.916312, 0.000000, 4.000000
46, 1, 37.502244, 126.945657, 0.000000, 100.000000
47, 1, 37.510950, 126.955255, 0.000000, 4.000000
48, 1, 37.505857, 126.948826, 0.000000, 2.000000
49, 1, 37.499898, 126.930782, 0.000000, 1.000000
50, 1, 37.495770, 126.949285, 0.000000, 100.000000
51, 1, 37.497633, 126.905308, 0.000000, 100.000000
52, 1, 37.503419, 126.934002, 0.000000, 4.000000
53, 1, 37.511313, 126.926029, 0.000000, 3.000000
54, 1, 37.499410, 126.932517, 0.000000, 3.000000
55, 1, 37.510237, 126.920205, 0.000000, 100.000000
56, 1, 37.512621, 126.942727, 0.000000, 2.000000
57, 1, 37.502014, 126.933908, 0.000000, 4.000000
58, 1, 37.513969, 126.955478, 0.000000, 3.000000
59, 1, 37.511272, 126.919227, 0.000000, 3.000000
60, 1, 37.497139, 126.942376, 0.000000, 2.000000
61, 1, 37.513012, 126.904856, 0.000000, 5.000000
62, 1, 37.497894, 126.914602, 0.000000, 100.000000
63, 1, 37.501346, 126.943452, 0.000000, 3.000000
64, 1, 37.507716, 126.907660, 0.000000, 5.000000
65, 1, 37.507883, 126.938730, 0.000000, 4.000000
66, 1, 37.504965, 126.948446, 0.000000, 2.000000
67, 1, 37.508611, 126.952307, 0.000000, 100.000000
68, 1, 37.509709, 126.903514, 0.000000, 4.000000
69, 1, 37.506275, 126.936106, 0.000000, 5.000000
70, 1, 37.507056, 126.950167, 0.000000, 5.000000
71, 1, 37.510683, 126.950922, 0.000000, 100.000000
72, 1, 37.513658, 126.946901, 0.000000, 100.000000
73, 1, 37.500716, 126.915980, 0.000000, 4.000000
74, 1, 37.497058, 126.931733, 0.000000, 100.000000
75, 1, 37.512335, 126.924667, 0.000000, 2.000000
76, 1, 37.496081, 126.911680, 0.000000, 1.000000
77, 1, 37.508064, 126.910133, 0.000000, 5.000000
78, 1, 37.502195, 126.935839, 0.000000, 4.000000
79, 1, 37.501938, 126.935176, 0.000000, 3.000000
80, 1, 37.513416, 126.936900, 0.000000, 5.000000
81, 1, 37.505910, 126.930612, 0.000000, 2.000000
82, 1, 37.498098, 126.909165, 0.000000, 2.000000
83, 1, 37.503215, 126.935569, 0.000000, 5.000000
84, 1, 37.512951, 126.927742, 0.000000, 4.000000
85, 1, 37.511216, 126.948285, 0.000000, 5.000000
86, 1, 37.505566, 126.943905, 0.000000, 4.000000
87, 1, 37.508043, 126.927363, 0.000000, 4.000000
88, 1, 37.509962, 126.914908, 0.000000, 100.000000
89, 1, 37.501606, 126.941680, 0.000000, 3.000000
90, 1, 37.499992, 126.903811, 0.000000, 2.000000
91, 1, 37.498264, 126.948301, 0.000000, 3.000000
92, 1, 37.494487, 126.944476, 0.000000, 1.000000
93, 1, 37.504411, 126.922831, 0.000000, 4.000000
94, 1, 37.502011, 126.918055, 0.000000, 100.000000
