% from location i, to location j, time [sec], distance [meters]
0, 0, 0.000000, 0.000000
0, 1, 189.336973, 2120.574095
0, 2, 220.405722, 2468.544091
0, 3, 143.010196, 1601.714192
0, 4, 182.479468, 2043.770047
0, 5, 383.439559, 4294.523062
0, 6, 193.933723, 2172.057698
0, 7, 180.312318, 2019.497962
0, 8, 220.035664, 2464.399435
0, 9, 189.902583, 2126.908931
0, 10, 176.811843, 1980.292645
0, 11, 366.795784, 4108.112784
0, 12, 343.725507, 3849.725683
0, 13, 181.567962, 2033.561169
0, 14, 44.319257, 496.375678
0, 15, 289.040141, 3237.249581
0, 16, 191.708324, 2147.133227
0, 17, 314.517354, 3522.594359
0, 18, 90.557582, 1014.244922
0, 19, 174.463462, 1953.990771
0, 20, 265.616616, 2974.906099
0, 21, 156.006247, 1747.269966
0, 22, 293.853975, 3291.164515
0, 23, 260.812757, 2921.102883
0, 24, 123.545211, 1383.706361
0, 25, 371.335597, 4158.958681
0, 26, 195.630017, 2191.056191
0, 27, 239.915767, 2687.056587
0, 28, 232.004503, 2598.450432
0, 29, 132.314920, 1481.927099
0, 30, 292.372417, 3274.571068
0, 31, 177.703152, 1990.275300
0, 32, 297.725763, 3334.528549
0, 33, 206.608508, 2314.015288
0, 34, 426.128559, 4772.639856
0, 35, 133.569063, 1495.973502
0, 36, 210.056527, 2352.633100
0, 37, 113.160703, 1267.399875
0, 38, 206.375891, 2311.409984
0, 39, 209.528144, 2346.715214
0, 40, 25.373640, 284.184770
0, 41, 71.093170, 796.243500
0, 42, 232.020658, 2598.631364
0, 43, 87.176839, 976.380592
0, 44, 262.308979, 2937.860569
0, 45, 183.624671, 2056.596319
0, 46, 209.613472, 2347.670884
0, 47, 120.004245, 1344.047548
0, 48, 219.880937, 2462.666495
0, 49, 246.828752, 2764.482019
0, 50, 320.640254, 3591.170846
1, 0, 189.336973, 2120.574095
1, 1, 0.000000, 0.000000
1, 2, 156.486018, 1752.643402
1, 3, 191.456764, 2144.315751
1, 4, 230.926036, 2586.371606
1, 5, 296.912878, 3325.424233
1, 6, 242.380291, 2714.659257
1, 7, 84.990506, 951.893666
1, 8, 268.482232, 3007.000994
1, 9, 186.848145, 2092.699227
1, 10, 122.946241, 1376.997894
1, 11, 348.416867, 3902.268908
1, 12, 265.398577, 2972.464058
1, 13, 188.466395, 2110.823629
1, 14, 171.781077, 1923.948058
1, 15, 295.298959, 3307.348338
1, 16, 185.924999, 2082.359986
1, 17, 205.218653, 2298.448915
1, 18, 147.551125, 1652.572599
1, 19, 222.910029, 2496.592330
1, 20, 155.255687, 1738.863699
1, 21, 139.794698, 1565.700619
1, 22, 194.804254, 2181.807641
1, 23, 83.595487, 936.269451
1, 24, 171.991779, 1926.307920
1, 25, 342.902724, 3840.510504
1, 26, 192.575579, 2156.846487
1, 27, 189.280101, 2119.937134
1, 28, 121.643574, 1362.408032
1, 29, 96.255794, 1078.064889
1, 30, 167.328802, 1874.082577
1, 31, 174.648714, 1956.065596
1, 32, 120.338979, 1347.796569
1, 33, 51.636445, 578.328188
1, 34, 301.614951, 3378.087448
1, 35, 134.006271, 1500.870233
1, 36, 207.002089, 2318.423396
1, 37, 211.820812, 2372.393096
1, 38, 21.274763, 238.277344
1, 39, 84.113773, 942.074255
1, 40, 184.000629, 2060.807045
1, 41, 163.585338, 1832.155790
1, 42, 121.659729, 1362.588964
1, 43, 159.485535, 1786.237988
1, 44, 168.825050, 1890.840562
1, 45, 232.071239, 2599.197878
1, 46, 35.380541, 396.262057
1, 47, 187.129224, 2095.847308
1, 48, 109.520008, 1226.624095
1, 49, 64.672281, 724.329552
1, 50, 143.253470, 1604.438867
2, 0, 220.405722, 2468.544091
2, 1, 156.486018, 1752.643402
2, 2, 0.000000, 0.000000
2, 3, 107.572840, 1204.815811
2, 4, 199.731209, 2236.989542
2, 5, 427.043097, 4782.882691
2, 6, 211.185464, 2365.277193
2, 7, 130.858966, 1465.620423
2, 8, 237.287404, 2657.618930
2, 9, 299.763587, 3357.352171
2, 10, 250.210949, 2802.362624
2, 11, 476.656788, 5338.556024
2, 12, 398.214799, 4460.005745
2, 13, 301.381837, 3375.476573
2, 14, 202.849826, 2271.918054
2, 15, 408.214400, 4572.001282
2, 16, 38.314179, 429.118804
2, 17, 335.435333, 3756.875726
2, 18, 233.008598, 2609.696298
2, 19, 143.070716, 1602.392020
2, 20, 288.071909, 3226.405386
2, 21, 87.395882, 978.833876
2, 22, 325.020933, 3640.234452
2, 23, 213.812166, 2394.696262
2, 24, 135.224169, 1514.510697
2, 25, 475.718946, 5328.052192
2, 26, 305.491021, 3421.499431
2, 27, 322.096323, 3607.478821
2, 28, 254.459796, 2849.949720
2, 29, 183.052666, 2050.189862
2, 30, 297.545481, 3332.509388
2, 31, 287.564155, 3220.718540
2, 32, 250.275395, 2803.084419
2, 33, 135.709079, 1519.941689
2, 34, 431.745170, 4835.545906
2, 35, 246.921712, 2765.523177
2, 36, 319.917530, 3583.076340
2, 37, 265.560138, 2974.273550
2, 38, 163.354628, 1829.571832
2, 39, 216.929995, 2429.615942
2, 40, 215.069379, 2408.777041
2, 41, 174.313452, 1952.310664
2, 42, 254.475951, 2850.130651
2, 43, 229.627854, 2571.831967
2, 44, 80.850777, 905.528703
2, 45, 168.495786, 1887.152799
2, 46, 172.424915, 1931.159049
