% from location i, to location j, time [sec], distance [meters]
0, 0, 0.000000, 0.000000
0, 1, 118.554847, 1327.814281
0, 2, 376.411057, 4215.803838
0, 3, 343.621579, 3848.561679
0, 4, 396.785988, 4444.003065
0, 5, 287.525689, 3220.287717
0, 6, 194.920681, 2183.111630
0, 7, 287.334491, 3218.146297
0, 8, 390.639999, 4375.167992
0, 9, 181.046114, 2027.716482
0, 10, 257.228853, 2880.963151
0, 11, 367.165953, 4112.258675
0, 12, 402.206399, 4504.711671
0, 13, 118.096688, 1322.682907
0, 14, 395.199996, 4426.239953
0, 15, 392.176198, 4392.373419
0, 16, 277.577697, 3108.870209
0, 17, 236.394790, 2647.621643
0, 18, 372.989613, 4177.483668
0, 19, 93.956768, 1052.315800
0, 20, 133.335639, 1493.359159
0, 21, 316.345450, 3543.069041
0, 22, 286.732279, 3211.401526
0, 23, 336.633043, 3770.290084
0, 24, 95.662301, 1071.417769
0, 25, 92.157522, 1032.164242
0, 26, 224.698175, 2516.619557
0, 27, 184.720140, 2068.865572
0, 28, 55.590791, 622.616860
0, 29, 118.642816, 1328.799538
0, 30, 298.871896, 3347.365237
0, 31, 66.959684, 749.948465
0, 32, 43.022783, 481.855170
0, 33, 417.335376, 4674.156215
0, 34, 420.082924, 4704.928744
0, 35, 377.455190, 4227.498132
0, 36, 372.549732, 4172.556998
0, 37, 145.220895, 1626.474023
0, 38, 173.987260, 1948.657311
0, 39, 208.166103, 2331.460355
0, 40, 247.545749, 2772.512390
0, 41, 410.168023, 4593.881854
0, 42, 300.382741, 3364.286702
0, 43, 190.368095, 2132.122664
0, 44, 365.650029, 4095.280330
0, 45, 95.306216, 1067.429621
0, 46, 275.850003, 3089.520038
0, 47, 222.041733, 2486.867408
0, 48, 310.529871, 3477.934556
0, 49, 161.314934, 1806.727256
0, 50, 204.511557, 2290.529436
0, 51, 417.915635, 4680.655117
0, 52, 186.304528, 2086.610712
0, 53, 304.415266, 3409.450984
0, 54, 124.557949, 1395.049027
0, 55, 183.124456, 2050.993904
0, 56, 267.153166, 2992.115463
0, 57, 166.529651, 1865.132088
0, 58, 235.877280, 2641.825541
0, 59, 413.758732, 4634.097799
0, 60, 466.056080, 5219.828097
