% nodeID , nodeType , latDeg , lonDeg , altMeters , parcelWtLbs
0, 0, 35.525399, 129.326176, 0.000000, -1.000000
1, 1, 35.538653, 129.335259, 0.000000, 3.000000
2, 1, 35.531428, 129.310340, 0.000000, 4.000000
3, 1, 35.524181, 129.312624, 0.000000, 1.000000
4, 1, 35.528734, 129.317257, 0.000000, 4.000000
5, 1, 35.541478, 129.349736, 0.000000, 5.000000
6, 1, 35.526739, 129.335573, 0.000000, 4.000000
7, 1, 35.525766, 129.346099, 0.000000, 3.000000
8, 1, 35.542624, 129.344589, 0.000000, 100.000000
9, 1, 35.542452, 129.336724, 0.000000, 4.000000
10, 1, 35.542648, 129.323886, 0.000000, 3.000000
11, 1, 35.535036, 129.327319, 0.000000, 100.000000
12, 1, 35.544005, 129.339440, 0.000000, 1.000000
13, 1, 35.529803, 129.313018, 0.000000, 1.000000
14, 1, 35.521501, 129.306903, 0.000000, 5.000000
15, 1, 35.526289, 129.311900, 0.000000, 2.000000
16, 1, 35.533793, 129.328309, 0.000000, 2.000000
17, 1, 35.535490, 129.350710, 0.000000, 5.000000
18, 1, 35.538038, 129.352514, 0.000000, 3.000000
19, 1, 35.524258, 129.312752, 0.000000, 1.000000
20, 1, 35.528346, 129.320738, 0.000000, 1.000000
21, 1, 35.523569, 129.312347, 0.000000, 5.000000
22, 1, 35.532140, 129.334512, 0.000000, 4.000000
23, 1, 35.523459, 129.342748, 0.000000, 4.000000
24, 1, 35.541562, 129.351954, 0.000000, 3.000000
25, 1, 35.525412, 129.321026, 0.000000, 4.000000
26, 1, 35.525973, 129.321610, 0.000000, 1.000000
27, 1, 35.523907, 129.339690, 0.000000, 2.000000
28, 1, 35.537180, 129.311504, 0.000000, 1.000000
29, 1, 35.533947, 129.308153, 0.000000, 5.000000
30, 1, 35.524448, 129.324540, 0.000000, 2.000000
31, 1, 35.543704, 129.307559, 0.000000, 1.000000
32, 1, 35.534484, 129.325064, 0.000000, 1.000000
33, 1, 35.525217, 129.353418, 0.000000, 5.000000
34, 1, 35.526685, 129.346656, 0.000000, 4.000000
35, 1, 35.541358, 129.314429, 0.000000, 100.000000
36, 1, 35.539267, 129.323451, 0.000000, 100.000000
37, 1, 35.531113, 129.311246, 0.000000, 2.000000
38, 1, 35.525578, 129.323617, 0.000000, 1.000000
39, 1, 35.535109, 129.344651, 0.000000, 5.000000
40, 1, 35.542540, 129.317743, 0.000000, 5.000000
41, 1, 35.539557, 129.306850, 0.000000, 2.000000
42, 1, 35.533422, 129.335058, 0.000000, 2.000000
43, 1, 35.522000, 129.343904, 0.000000, 5.000000
44, 1, 35.531227, 129.352262, 0.000000, 4.000000
45, 1, 35.530449, 129.347972, 0.000000, 100.000000
46, 1, 35.531693, 129.308375, 0.000000, 1.000000
