% nodeID , nodeType , latDeg , lonDeg , altMeters , parcelWtLbs
0, 0, 35.524308, 129.317941, 0.000000, -1.000000
1, 1, 35.543271, 129.346537, 0.000000, 2.000000
2, 1, 35.524605, 129.330290, 0.000000, 100.000000
3, 1, 35.539952, 129.314219, 0.000000, 100.000000
4, 1, 35.537633, 129.315241, 0.000000, 1.000000
5, 1, 35.525919, 129.316588, 0.000000, 100.000000
6, 1, 35.535995, 129.345439, 0.000000, 5.000000
7, 1, 35.538619, 129.340027, 0.000000, 4.000000
8, 1, 35.533009, 129.340535, 0.000000, 5.000000
9, 1, 35.531467, 129.320638, 0.000000, 2.000000
10, 1, 35.543744, 129.351025, 0.000000, 100.000000
11, 1, 35.538636, 129.325284, 0.000000, 1.000000
12, 1, 35.531785, 129.316655, 0.000000, 4.000000
13, 1, 35.543087, 129.328923, 0.000000, 100.000000
14, 1, 35.538684, 129.334103, 0.000000, 5.000000
15, 1, 35.525690, 129.351703, 0.000000, 4.000000
16, 1, 35.540115, 129.316381, 0.000000, 2.000000
17, 1, 35.534117, 129.337593, 0.000000, 1.000000
18, 1, 35.531704, 129.325006, 0.000000, 3.000000
19, 1, 35.525959, 129.331621, 0.000000, 1.000000
20, 1, 35.533051, 129.323407, 0.000000, 2.000000
21, 1, 35.527738, 129.313312, 0.000000, 3.000000
22, 1, 35.521655, 129.341803, 0.000000, 100.000000
23, 1, 35.538250, 129.307143, 0.000000, 5.000000
24, 1, 35.540392, 129.343078, 0.000000, 4.000000
25, 1, 35.535490, 129.311939, 0.000000, 1.000000
26, 1, 35.531235, 129.328331, 0.000000, 4.000000
27, 1, 35.543850, 129.322501, 0.000000, 5.000000
28, 1, 35.528570, 129.315271, 0.000000, 2.000000
29, 1, 35.541673, 129.352222, 0.000000, 2.000000
30, 1, 35.529517, 129.307476, 0.000000, 3.000000
31, 1, 35.544096, 129.351310, 0.000000, 4.000000
32, 1, 35.539415, 129.319007, 0.000000, 3.000000
33, 1, 35.541619, 129.347298, 0.000000, 5.000000
34, 1, 35.540020, 129.337680, 0.000000, 2.000000
35, 1, 35.534985, 129.352201, 0.000000, 4.000000
36, 1, 35.532061, 129.324863, 0.000000, 1.000000
37, 1, 35.524702, 129.336204, 0.000000, 100.000000
38, 1, 35.536350, 129.331081, 0.000000, 4.000000
39, 1, 35.535677, 129.320583, 0.000000, 5.000000
40, 1, 35.537159, 129.331506, 0.000000, 100.000000
41, 1, 35.527443, 129.330990, 0.000000, 2.000000
42, 1, 35.535682, 129.337860, 0.000000, 3.000000
43, 1, 35.531924, 129.312568, 0.000000, 5.000000
44, 1, 35.536645, 129.353250, 0.000000, 100.000000
45, 1, 35.534741, 129.351740, 0.000000, 4.000000
46, 1, 35.536147, 129.310371, 0.000000, 2.000000
47, 1, 35.537547, 129.339953, 0.000000, 1.000000
48, 1, 35.526287, 129.329888, 0.000000, 4.000000
49, 1, 35.521791, 129.326267, 0.000000, 1.000000
50, 1, 35.543325, 129.334576, 0.000000, 1.000000
51, 1, 35.521935, 129.327080, 0.000000, 100.000000
52, 1, 35.525805, 129.315108, 0.000000, 4.000000
53, 1, 35.525544, 129.347849, 0.000000, 5.000000
54, 1, 35.525720, 129.313815, 0.000000, 100.000000
55, 1, 35.536910, 129.319791, 0.000000, 4.000000
56, 1, 35.524690, 129.348006, 0.000000, 1.000000
57, 1, 35.524041, 129.315052, 0.000000, 5.000000
58, 1, 35.522010, 129.313180, 0.000000, 5.000000
59, 1, 35.538560, 129.320355, 0.000000, 1.000000
60, 1, 35.533813, 129.307402, 0.000000, 4.000000
61, 1, 35.538638, 129.345811, 0.000000, 100.000000
62, 1, 35.529572, 129.335895, 0.000000, 3.000000
63, 1, 35.533005, 129.334728, 0.000000, 4.000000
64, 1, 35.533765, 129.315159, 0.000000, 2.000000
