% from location i, to location j, time [sec], distance [meters]
0, 0, 0.000000, 0.000000
0, 1, 266.081734, 2980.115424
0, 2, 354.635742, 3971.920308
0, 3, 317.761728, 3558.931348
0, 4, 296.266615, 3318.186089
0, 5, 143.744212, 1609.935169
0, 6, 124.493467, 1394.326829
0, 7, 221.471391, 2480.479580
0, 8, 68.774282, 770.271953
0, 9, 121.430768, 1360.024605
0, 10, 328.009942, 3673.711351
0, 11, 190.809463, 2137.065984
0, 12, 106.719497, 1195.258369
0, 13, 175.956543, 1970.713278
0, 14, 183.459470, 2054.746064
0, 15, 367.330716, 4114.104017
0, 16, 244.521182, 2738.637240
0, 17, 127.600297, 1429.123325
0, 18, 282.745803, 3166.752991
0, 19, 327.734786, 3670.629607
0, 20, 158.292609, 1772.877218
0, 21, 153.405325, 1718.139644
0, 22, 171.496279, 1920.758326
0, 23, 166.853490, 1868.759085
0, 24, 268.430372, 3006.420165
0, 25, 167.810695, 1879.479782
1, 0, 266.081734, 2980.115424
1, 1, 0.000000, 0.000000
1, 2, 91.904426, 1029.329567
1, 3, 55.030411, 616.340607
1, 4, 99.055398, 1109.420462
1, 5, 267.376130, 2994.612654
1, 6, 233.806001, 2618.627213
1, 7, 68.695052, 769.384579
1, 8, 217.631929, 2437.477604
1, 9, 356.163904, 3989.035727
1, 10, 89.225626, 999.327016
1, 11, 179.160721, 2006.600072
1, 12, 204.923510, 2295.143307
1, 13, 124.160227, 1390.594543
1, 14, 323.235381, 3620.236267
1, 15, 104.599400, 1171.513276
1, 16, 91.702121, 1027.063752
1, 17, 236.912831, 2653.423709
1, 18, 171.482926, 1920.608770
1, 19, 99.375484, 1113.005421
1, 20, 282.365515, 3162.493770
1, 21, 336.662300, 3770.617762
1, 22, 119.699963, 1340.639590
1, 23, 115.057174, 1288.640350
1, 24, 28.211513, 315.968950
1, 25, 291.883601, 3269.096334
2, 0, 354.635742, 3971.920308
2, 1, 91.904426, 1029.329567
2, 2, 0.000000, 0.000000
2, 3, 45.577034, 510.462777
2, 4, 98.279675, 1100.732355
2, 5, 355.930137, 3986.417538
2, 6, 322.360009, 3610.432096
2, 7, 147.792453, 1655.275477
2, 8, 302.858333, 3392.013327
2, 9, 444.717912, 4980.840610
2, 10, 56.155309, 628.939462
2, 11, 267.714728, 2998.404956
2, 12, 290.149913, 3249.679030
2, 13, 209.386631, 2345.130266
2, 14, 411.789388, 4612.041151
2, 15, 42.880410, 480.260588
2, 16, 170.799522, 1912.954650
2, 17, 325.466839, 3645.228592
2, 18, 169.046995, 1893.326339
2, 19, 81.953901, 917.883688
2, 20, 370.919523, 4154.298654
2, 21, 425.216308, 4762.422646
2, 22, 204.926367, 2295.175313
2, 23, 200.283578, 2243.176073
2, 24, 105.578985, 1182.484627
2, 25, 380.437609, 4260.901218
3, 0, 317.761728, 3558.931348
3, 1, 55.030411, 616.340607
3, 2, 45.577034, 510.462777
3, 3, 0.000000, 0.000000
3, 4, 82.240252, 921.090826
3, 5, 319.056123, 3573.428579
3, 6, 285.485994, 3197.443137
3, 7, 120.375045, 1348.200503
3, 8, 264.478651, 2962.160896
3, 9, 407.843897, 4567.851651
3, 10, 40.115887, 449.297932
3, 11, 230.840714, 2585.415996
3, 12, 251.770232, 2819.826599
3, 13, 171.006950, 1915.277835
3, 14, 374.915374, 4199.052191
3, 15, 55.489660, 621.484192
3, 16, 143.382114, 1605.879676
3, 17, 288.592824, 3232.239633
3, 18, 153.007572, 1713.684809
3, 19, 65.914478, 738.242158
3, 20, 334.045508, 3741.309694
3, 21, 388.342293, 4349.433687
3, 22, 166.546686, 1865.322882
3, 23, 161.903897, 1813.323642
3, 24, 67.199303, 752.632196
3, 25, 343.563594, 3847.912258
4, 0, 296.266615, 3318.186089
4, 1, 99.055398, 1109.420462
4, 2, 98.279675, 1100.732355
4, 3, 82.240252, 921.090826
4, 4, 0.000000, 0.000000
4, 5, 351.750133, 3939.601488
4, 6, 318.180004, 3563.616046
4, 7, 163.378774, 1829.842270
4, 8, 238.730315, 2673.779527
4, 9, 385.007196, 4312.080596
4, 10, 53.361876, 597.653009
4, 11, 263.534724, 2951.588905
4, 12, 220.974524, 2474.914667
4, 13, 145.258613, 1626.896466
4, 14, 407.609384, 4565.225101
4, 15, 101.503615, 1136.840485
4, 16, 186.444578, 2088.179269
4, 17, 321.286834, 3598.412542
4, 18, 84.530429, 946.740803
4, 19, 43.839246, 490.999558
4, 20, 366.739518, 4107.482604
4, 21, 419.338193, 4696.587759
4, 22, 140.798349, 1576.941514
4, 23, 136.155560, 1524.942273
4, 24, 87.043793, 974.890487
4, 25, 376.257604, 4214.085167
5, 0, 143.744212, 1609.935169
5, 1, 267.376130, 2994.612654
5, 2, 355.930137, 3986.417538
5, 3, 319.056123, 3573.428579
5, 4, 351.750133, 3939.601488
5, 5, 0.000000, 0.000000
5, 6, 59.789380, 669.641055
5, 7, 218.733642, 2449.816794
5, 8, 186.983395, 2094.214028
5, 9, 140.428120, 1572.794939
5, 10, 353.251338, 3956.414987
