% from location i, to location j, time [sec], distance [meters]
0, 0, 0.000000, 0.000000
0, 1, 480.733970, 5384.220459
0, 2, 218.164698, 2443.444616
0, 3, 467.409221, 5234.983279
0, 4, 301.479243, 3376.567522
0, 5, 346.232234, 3877.801018
0, 6, 216.590955, 2425.818695
0, 7, 366.582233, 4105.721007
0, 8, 211.796457, 2372.120313
0, 9, 389.623506, 4363.783265
0, 10, 312.125845, 3495.809468
0, 11, 180.149499, 2017.674394
0, 12, 280.414645, 3140.644021
0, 13, 406.504982, 4552.855804
0, 14, 249.207697, 2791.126202
0, 15, 260.220353, 2914.467958
0, 16, 422.138605, 4727.952380
0, 17, 286.907357, 3213.362397
0, 18, 308.556420, 3455.831907
0, 19, 50.005413, 560.060627
0, 20, 251.641867, 2818.388915
0, 21, 351.266878, 3934.189038
0, 22, 433.911799, 4859.812145
0, 23, 133.989420, 1500.681501
0, 24, 199.024812, 2229.077895
0, 25, 238.268228, 2668.604152
1, 0, 480.733970, 5384.220459
1, 1, 0.000000, 0.000000
1, 2, 286.559763, 3209.469343
1, 3, 42.835014, 479.752157
1, 4, 261.161552, 2925.009383
1, 5, 209.490964, 2346.298801
1, 6, 280.187262, 3138.097335
1, 7, 307.424580, 3443.155295
1, 8, 418.795476, 4690.509336
1, 9, 212.657980, 2381.769377
1, 10, 257.214480, 2880.802172
1, 11, 370.362575, 4148.060842
1, 12, 417.405992, 4674.947115
1, 13, 335.419927, 3756.703182
1, 14, 311.796317, 3492.118746
1, 15, 322.808973, 3615.460503
1, 16, 160.142693, 1793.598165
1, 17, 223.736779, 2505.851926
1, 18, 253.645055, 2840.824611
1, 19, 447.024618, 5006.675721
1, 20, 314.230487, 3519.381459
1, 21, 328.569166, 3679.974662
1, 22, 258.855231, 2899.178582
1, 23, 377.914594, 4232.643454
1, 24, 404.255984, 4527.667017
1, 25, 333.235440, 3732.236928
2, 0, 218.164698, 2443.444616
2, 1, 286.559763, 3209.469343
2, 2, 0.000000, 0.000000
2, 3, 273.235015, 3060.232164
2, 4, 235.646271, 2639.238236
2, 5, 220.015413, 2464.172622
2, 6, 22.416748, 251.067579
2, 7, 306.667359, 3434.674420
2, 8, 279.158396, 3126.574031
2, 9, 289.103773, 3237.962256
2, 10, 250.999593, 2811.195445
2, 11, 107.793304, 1207.285000
2, 12, 297.093818, 3327.450763
2, 13, 348.478370, 3902.957744
2, 14, 211.987050, 2374.254965
2, 15, 222.999707, 2497.596722
2, 16, 275.859386, 3089.625125
2, 17, 92.733150, 1038.611281
2, 18, 247.430168, 2771.217885
2, 19, 184.455346, 2065.899879
2, 20, 214.421221, 2401.517679
2, 21, 292.337646, 3274.181637
2, 22, 335.132806, 3753.487424
2, 23, 166.971605, 1870.081972
2, 24, 264.618903, 2963.731712
2, 25, 218.479067, 2446.965546
3, 0, 467.409221, 5234.983279
3, 1, 42.835014, 479.752157
3, 2, 273.235015, 3060.232164
3, 3, 0.000000, 0.000000
3, 4, 247.836804, 2775.772204
3, 5, 196.166216, 2197.061621
3, 6, 266.862514, 2988.860156
3, 7, 294.099832, 3293.918115
3, 8, 405.470728, 4541.272157
3, 9, 199.333232, 2232.532197
3, 10, 243.889731, 2731.564992
3, 11, 357.037827, 3998.823663
3, 12, 404.081244, 4525.709936
3, 13, 322.095179, 3607.466003
3, 14, 298.471568, 3342.881566
3, 15, 309.484225, 3466.223323
3, 16, 146.817945, 1644.360986
3, 17, 210.412031, 2356.614746
3, 18, 240.320306, 2691.587432
3, 19, 433.699870, 4857.438542
3, 20, 300.905739, 3370.144280
3, 21, 315.244418, 3530.737483
3, 22, 245.530482, 2749.941402
3, 23, 364.589846, 4083.406274
3, 24, 390.931236, 4378.429838
3, 25, 319.910692, 3582.999749
4, 0, 301.479243, 3376.567522
4, 1, 261.161552, 2925.009383
4, 2, 235.646271, 2639.238236
4, 3, 247.836804, 2775.772204
4, 4, 0.000000, 0.000000
4, 5, 100.524216, 1125.871215
4, 6, 229.273770, 2567.866228
4, 7, 92.308277, 1033.852704
4, 8, 165.009364, 1848.104876
4, 9, 95.292664, 1067.277838
4, 10, 36.640512, 410.373730
4, 11, 261.329343, 2926.888636
4, 12, 163.619880, 1832.542655
4, 13, 134.119288, 1502.136029
4, 14, 57.741526, 646.705095
4, 15, 68.754183, 770.046852
4, 16, 187.409529, 2098.986720
4, 17, 188.722356, 2113.690388
4, 18, 33.071087, 370.396169
4, 19, 286.683855, 3210.859179
4, 20, 60.175697, 673.967808
4, 21, 77.978564, 873.359922
4, 22, 141.321697, 1582.803006
4, 23, 191.059788, 2139.869628
4, 24, 150.469871, 1685.262557
4, 25, 79.449328, 889.832468
5, 0, 346.232234, 3877.801018
5, 1, 209.490964, 2346.298801
5, 2, 220.015413, 2464.172622
5, 3, 196.166216, 2197.061621
5, 4, 100.524216, 1125.871215
5, 5, 0.000000, 0.000000
5, 6, 213.642912, 2392.800614
5, 7, 149.615377, 1675.692220
5, 8, 258.426818, 2894.380359
5, 9, 84.187141, 942.895978
5, 10, 99.196801, 1111.004169
5, 11, 287.411746, 3219.011559
5, 12, 257.037334, 2878.818138
5, 13, 177.781439, 1991.152122
5, 14, 151.158980, 1692.980577
5, 15, 162.171637, 1816.322334
5, 16, 109.433137, 1225.651130
5, 17, 172.906765, 1936.555768
5, 18, 95.627376, 1071.026608
5, 19, 312.766259, 3502.982101
5, 20, 153.593151, 1720.243291
5, 21, 170.551487, 1910.176659
5, 22, 130.216174, 1458.421147
5, 23, 225.964640, 2530.803967
5, 24, 243.887325, 2731.538039
5, 25, 172.866781, 1936.107951
6, 0, 216.590955, 2425.818695
6, 1, 280.187262, 3138.097335
6, 2, 22.416748, 251.067579
6, 3, 266.862514, 2988.860156
6, 4, 229.273770, 2567.866228
6, 5, 213.642912, 2392.800614
6, 6, 0.000000, 0.000000
6, 7, 300.294858, 3363.302412
6, 8, 277.584653, 3108.948110
6, 9, 282.731272, 3166.590248
6, 10, 244.627093, 2739.823437
6, 11, 106.219561, 1189.659078
6, 12, 290.721317, 3256.078756
6, 13, 342.105869, 3831.585736
6, 14, 205.614550, 2302.882958
6, 15, 216.627207, 2426.224714
6, 16, 269.486885, 3018.253117
6, 17, 86.360649, 967.239273
6, 18, 241.057668, 2699.845877
6, 19, 182.881603, 2048.273957
6, 20, 208.048721, 2330.145671
6, 21, 285.965145, 3202.809630
6, 22, 328.760305, 3682.115416
6, 23, 165.397862, 1852.456050
