% nodeID , nodeType , latDeg , lonDeg , altMeters , parcelWtLbs
0, 0, 35.524778, 129.350244, 0.000000, -1.000000
1, 1, 35.536429, 129.322546, 0.000000, 3.000000
2, 1, 35.528361, 129.337512, 0.000000, 1.000000
3, 1, 35.544840, 129.336529, 0.000000, 2.000000
4, 1, 35.530445, 129.329996, 0.000000, 5.000000
5, 1, 35.527217, 129.349185, 0.000000, 3.000000
6, 1, 35.531888, 129.319203, 0.000000, 100.000000
7, 1, 35.538095, 129.334920, 0.000000, 100.000000
8, 1, 35.534444, 129.331848, 0.000000, 100.000000
9, 1, 35.541266, 129.308993, 0.000000, 4.000000
10, 1, 35.537190, 129.347060, 0.000000, 3.000000
11, 1, 35.530901, 129.336236, 0.000000, 5.000000
12, 1, 35.543478, 129.320883, 0.000000, 100.000000
13, 1, 35.541499, 129.328603, 0.000000, 2.000000
14, 1, 35.540578, 129.337837, 0.000000, 1.000000
15, 1, 35.540354, 129.316480, 0.000000, 4.000000
16, 1, 35.539378, 129.336734, 0.000000, 2.000000
17, 1, 35.522769, 129.307323, 0.000000, 3.000000
18, 1, 35.539604, 129.319024, 0.000000, 2.000000
19, 1, 35.534847, 129.345966, 0.000000, 5.000000
20, 1, 35.536394, 129.333912, 0.000000, 3.000000
21, 1, 35.541390, 129.316344, 0.000000, 2.000000
22, 1, 35.533299, 129.336257, 0.000000, 2.000000
23, 1, 35.542276, 129.351569, 0.000000, 2.000000
24, 1, 35.537821, 129.313650, 0.000000, 5.000000
25, 1, 35.523133, 129.323776, 0.000000, 5.000000
