% nodeID , nodeType , latDeg , lonDeg , altMeters , parcelWtLbs
0, 0, 37.507035, 126.946745, 0.000000, -1.000000
1, 1, 37.507464, 126.937198, 0.000000, 2.000000
2, 1, 37.507915, 126.945959, 0.000000, 1.000000
3, 1, 37.501208, 126.945881, 0.000000, 2.000000
4, 1, 37.509041, 126.945433, 0.000000, 4.000000
5, 1, 37.495424, 126.907181, 0.000000, 1.000000
6, 1, 37.513728, 126.916398, 0.000000, 1.000000
7, 1, 37.499947, 126.903850, 0.000000, 1.000000
8, 1, 37.502939, 126.923930, 0.000000, 2.000000
9, 1, 37.496018, 126.924025, 0.000000, 100.000000
10, 1, 37.500627, 126.947677, 0.000000, 5.000000
11, 1, 37.503605, 126.927090, 0.000000, 2.000000
12, 1, 37.512137, 126.952519, 0.000000, 3.000000
13, 1, 37.505870, 126.940877, 0.000000, 2.000000
14, 1, 37.498403, 126.904094, 0.000000, 4.000000
15, 1, 37.512964, 126.945743, 0.000000, 2.000000
16, 1, 37.509390, 126.923334, 0.000000, 100.000000
17, 1, 37.504075, 126.952379, 0.000000, 4.000000
18, 1, 37.513405, 126.933982, 0.000000, 4.000000
19, 1, 37.506739, 126.954799, 0.000000, 100.000000
20, 1, 37.508444, 126.931251, 0.000000, 5.000000
21, 1, 37.509071, 126.920960, 0.000000, 3.000000
22, 1, 37.495506, 126.921047, 0.000000, 3.000000
23, 1, 37.513679, 126.921464, 0.000000, 5.000000
24, 1, 37.498282, 126.923031, 0.000000, 3.000000
25, 1, 37.513016, 126.940272, 0.000000, 100.000000
26, 1, 37.511645, 126.951967, 0.000000, 5.000000
27, 1, 37.513118, 126.914366, 0.000000, 5.000000
28, 1, 37.497642, 126.914674, 0.000000, 3.000000
29, 1, 37.495852, 126.945393, 0.000000, 1.000000
30, 1, 37.504653, 126.940466, 0.000000, 5.000000
31, 1, 37.499376, 126.915872, 0.000000, 4.000000
32, 1, 37.497857, 126.915059, 0.000000, 1.000000
33, 1, 37.494440, 126.906021, 0.000000, 1.000000
34, 1, 37.505683, 126.908290, 0.000000, 3.000000
35, 1, 37.509192, 126.950275, 0.000000, 4.000000
36, 1, 37.510289, 126.948026, 0.000000, 4.000000
37, 1, 37.511176, 126.924339, 0.000000, 4.000000
38, 1, 37.510765, 126.948995, 0.000000, 5.000000
39, 1, 37.506791, 126.949688, 0.000000, 3.000000
40, 1, 37.507472, 126.927943, 0.000000, 5.000000
41, 1, 37.496969, 126.907064, 0.000000, 1.000000
42, 1, 37.509160, 126.936699, 0.000000, 4.000000
43, 1, 37.505906, 126.911613, 0.000000, 100.000000
44, 1, 37.510612, 126.927984, 0.000000, 2.000000
45, 1, 37.512511, 126.911001, 0.000000, 5.000000
46, 1, 37.502483, 126.928077, 0.000000, 5.000000
47, 1, 37.505922, 126.942415, 0.000000, 2.000000
48, 1, 37.497776, 126.932197, 0.000000, 4.000000
49, 1, 37.513926, 126.939878, 0.000000, 2.000000
50, 1, 37.502811, 126.923494, 0.000000, 1.000000
51, 1, 37.502642, 126.948505, 0.000000, 1.000000
52, 1, 37.503231, 126.925578, 0.000000, 4.000000
53, 1, 37.507957, 126.946603, 0.000000, 100.000000
54, 1, 37.500342, 126.945682, 0.000000, 1.000000
55, 1, 37.509753, 126.946549, 0.000000, 100.000000
56, 1, 37.506425, 126.936558, 0.000000, 3.000000
57, 1, 37.508595, 126.903975, 0.000000, 2.000000
58, 1, 37.509207, 126.924365, 0.000000, 2.000000
59, 1, 37.501582, 126.912308, 0.000000, 3.000000
60, 1, 37.502572, 126.947235, 0.000000, 3.000000
61, 1, 37.498972, 126.945307, 0.000000, 2.000000
62, 1, 37.511658, 126.952674, 0.000000, 3.000000
63, 1, 37.502681, 126.934234, 0.000000, 1.000000
64, 1, 37.506304, 126.936158, 0.000000, 3.000000
65, 1, 37.511345, 126.930539, 0.000000, 100.000000
66, 1, 37.510806, 126.934872, 0.000000, 100.000000
67, 1, 37.498532, 126.940775, 0.000000, 5.000000
68, 1, 37.494302, 126.923531, 0.000000, 2.000000
69, 1, 37.504077, 126.907571, 0.000000, 3.000000
70, 1, 37.502782, 126.915290, 0.000000, 3.000000
71, 1, 37.500879, 126.920338, 0.000000, 1.000000
72, 1, 37.499512, 126.910422, 0.000000, 5.000000
73, 1, 37.508839, 126.917556, 0.000000, 2.000000
74, 1, 37.504309, 126.908787, 0.000000, 100.000000
75, 1, 37.495386, 126.947738, 0.000000, 1.000000
76, 1, 37.496975, 126.941427, 0.000000, 5.000000
77, 1, 37.497445, 126.915739, 0.000000, 1.000000
78, 1, 37.496565, 126.906122, 0.000000, 5.000000
79, 1, 37.507523, 126.931746, 0.000000, 5.000000
80, 1, 37.505518, 126.948008, 0.000000, 3.000000
81, 1, 37.496620, 126.943111, 0.000000, 2.000000
82, 1, 37.506288, 126.932536, 0.000000, 4.000000
83, 1, 37.506700, 126.955443, 0.000000, 5.000000
84, 1, 37.506091, 126.943026, 0.000000, 5.000000
85, 1, 37.502207, 126.936107, 0.000000, 4.000000
86, 1, 37.496126, 126.912459, 0.000000, 4.000000
87, 1, 37.510746, 126.913085, 0.000000, 1.000000
88, 1, 37.500331, 126.924168, 0.000000, 1.000000
89, 1, 37.504611, 126.912749, 0.000000, 1.000000
90, 1, 37.507050, 126.944089, 0.000000, 2.000000
91, 1, 37.512121, 126.950480, 0.000000, 1.000000
92, 1, 37.495542, 126.911106, 0.000000, 4.000000
93, 1, 37.511253, 126.914910, 0.000000, 4.000000
94, 1, 37.502211, 126.942160, 0.000000, 5.000000
95, 1, 37.498601, 126.925175, 0.000000, 2.000000
96, 1, 37.494263, 126.953921, 0.000000, 100.000000
97, 1, 37.511238, 126.935833, 0.000000, 2.000000
98, 1, 37.512990, 126.934330, 0.000000, 100.000000
99, 1, 37.510721, 126.946646, 0.000000, 5.000000
100, 1, 37.500722, 126.955902, 0.000000, 4.000000
