% nodeID , nodeType , latDeg , lonDeg , altMeters , parcelWtLbs
0, 0, 35.540395, 129.350110, 0.000000, -1.000000
1, 1, 35.524677, 129.308901, 0.000000, 4.000000
2, 1, 35.529594, 129.339069, 0.000000, 3.000000
3, 1, 35.533143, 129.325237, 0.000000, 3.000000
4, 1, 35.540276, 129.344833, 0.000000, 3.000000
5, 1, 35.530759, 129.326154, 0.000000, 1.000000
6, 1, 35.532107, 129.342961, 0.000000, 1.000000
7, 1, 35.522000, 129.334682, 0.000000, 3.000000
8, 1, 35.537041, 129.338161, 0.000000, 4.000000
9, 1, 35.540309, 129.326413, 0.000000, 3.000000
10, 1, 35.534929, 129.321941, 0.000000, 2.000000
11, 1, 35.531592, 129.319128, 0.000000, 2.000000
12, 1, 35.533186, 129.334624, 0.000000, 2.000000
13, 1, 35.540025, 129.349159, 0.000000, 1.000000
14, 1, 35.533372, 129.326443, 0.000000, 3.000000
15, 1, 35.527571, 129.320209, 0.000000, 100.000000
16, 1, 35.528654, 129.320898, 0.000000, 1.000000
17, 1, 35.540626, 129.312636, 0.000000, 1.000000
18, 1, 35.539915, 129.341060, 0.000000, 2.000000
19, 1, 35.524088, 129.342851, 0.000000, 5.000000
20, 1, 35.533953, 129.353841, 0.000000, 3.000000
21, 1, 35.523570, 129.315718, 0.000000, 4.000000
22, 1, 35.530903, 129.323691, 0.000000, 4.000000
23, 1, 35.536333, 129.350950, 0.000000, 4.000000
24, 1, 35.539367, 129.310534, 0.000000, 100.000000
25, 1, 35.538908, 129.323705, 0.000000, 3.000000
26, 1, 35.521245, 129.347503, 0.000000, 3.000000
27, 1, 35.537601, 129.340331, 0.000000, 2.000000
28, 1, 35.531881, 129.318500, 0.000000, 2.000000
29, 1, 35.532385, 129.341919, 0.000000, 2.000000
30, 1, 35.521617, 129.307833, 0.000000, 5.000000
31, 1, 35.542087, 129.315892, 0.000000, 5.000000
32, 1, 35.537094, 129.329064, 0.000000, 4.000000
33, 1, 35.537841, 129.328331, 0.000000, 1.000000
34, 1, 35.529721, 129.325545, 0.000000, 100.000000
35, 1, 35.543257, 129.312433, 0.000000, 4.000000
36, 1, 35.544725, 129.341964, 0.000000, 100.000000
37, 1, 35.531487, 129.321641, 0.000000, 100.000000
38, 1, 35.532813, 129.337966, 0.000000, 3.000000
39, 1, 35.522679, 129.331424, 0.000000, 4.000000
40, 1, 35.532352, 129.326673, 0.000000, 4.000000
41, 1, 35.535576, 129.327859, 0.000000, 100.000000
42, 1, 35.522037, 129.316912, 0.000000, 3.000000
43, 1, 35.525073, 129.351839, 0.000000, 2.000000
44, 1, 35.535320, 129.324833, 0.000000, 1.000000
45, 1, 35.544307, 129.338901, 0.000000, 4.000000
46, 1, 35.530415, 129.317019, 0.000000, 3.000000
47, 1, 35.542209, 129.332636, 0.000000, 2.000000
48, 1, 35.521907, 129.323378, 0.000000, 5.000000
49, 1, 35.544021, 129.349542, 0.000000, 1.000000
50, 1, 35.540480, 129.319635, 0.000000, 5.000000
51, 1, 35.530676, 129.352350, 0.000000, 5.000000
52, 1, 35.535334, 129.349610, 0.000000, 100.000000
53, 1, 35.541709, 129.334864, 0.000000, 2.000000
54, 1, 35.540051, 129.352000, 0.000000, 4.000000
55, 1, 35.530650, 129.347572, 0.000000, 100.000000
56, 1, 35.523740, 129.320565, 0.000000, 3.000000
57, 1, 35.525406, 129.348949, 0.000000, 4.000000
58, 1, 35.544821, 129.317332, 0.000000, 2.000000
59, 1, 35.542963, 129.322149, 0.000000, 3.000000
60, 1, 35.530318, 129.335793, 0.000000, 100.000000
61, 1, 35.530054, 129.307493, 0.000000, 5.000000
62, 1, 35.531048, 129.352907, 0.000000, 100.000000
63, 1, 35.524469, 129.327622, 0.000000, 4.000000
64, 1, 35.525861, 129.307848, 0.000000, 3.000000
65, 1, 35.541153, 129.337086, 0.000000, 2.000000
66, 1, 35.533585, 129.307458, 0.000000, 3.000000
67, 1, 35.531332, 129.323242, 0.000000, 2.000000
