% from location i, to location j, time [sec], distance [meters]
0, 0, 0.000000, 0.000000
0, 1, 362.972913, 4065.296628
0, 2, 292.783086, 3279.170566
0, 3, 288.529806, 3231.533823
0, 4, 281.294670, 3150.500302
0, 5, 285.529028, 3197.925113
0, 6, 276.453210, 3096.275947
0, 7, 294.020910, 3293.034187
0, 8, 332.105985, 3719.587033
0, 9, 273.013788, 3057.754421
0, 10, 338.122687, 3786.974093
0, 11, 261.864731, 2932.884992
0, 12, 124.945747, 1399.392366
0, 13, 112.278816, 1257.522739
0, 14, 185.719850, 2080.062316
0, 15, 132.183823, 1480.458821
0, 16, 447.433892, 5011.259591
0, 17, 113.749732, 1273.996997
0, 18, 236.176325, 2645.174843
0, 19, 107.969726, 1209.260928
0, 20, 71.520034, 801.024385
0, 21, 400.485942, 4485.442553
0, 22, 219.308765, 2456.258173
0, 23, 164.586063, 1843.363902
0, 24, 340.617114, 3814.911673
0, 25, 139.346781, 1560.683945
1, 0, 362.972913, 4065.296628
1, 1, 0.000000, 0.000000
1, 2, 77.805495, 871.421541
1, 3, 470.520638, 5269.831140
1, 4, 224.484560, 2514.227070
1, 5, 381.288619, 4270.432532
1, 6, 98.849806, 1107.117831
1, 7, 130.041689, 1456.466913
1, 8, 110.299858, 1235.358405
1, 9, 301.427066, 3375.983140
1, 10, 166.291047, 1862.459725
1, 11, 118.815958, 1330.738726
1, 12, 401.972009, 4502.086501
1, 13, 369.871947, 4142.565802
1, 14, 181.864582, 2036.883320
1, 15, 250.505150, 2805.657679
1, 16, 227.838217, 2551.788033
1, 17, 266.518950, 2985.012245
1, 18, 270.722366, 3032.090500
1, 19, 431.328958, 4830.884329
1, 20, 341.714588, 3827.203389
1, 21, 170.088876, 1904.995413
1, 22, 149.722502, 1676.892027
1, 23, 478.249141, 5356.390383
1, 24, 260.788098, 2920.826694
1, 25, 453.009859, 5073.710426
2, 0, 292.783086, 3279.170566
2, 1, 77.805495, 871.421541
2, 2, 0.000000, 0.000000
2, 3, 412.548874, 4620.547389
2, 4, 167.829693, 1879.692557
2, 5, 323.316855, 3621.148780
2, 6, 28.659979, 320.991769
2, 7, 135.896876, 1522.045015
2, 8, 173.525993, 1943.491116
2, 9, 254.640238, 2851.970667
2, 10, 182.511876, 2044.133006
2, 11, 86.252178, 966.024397
2, 12, 334.032409, 3741.162981
2, 13, 299.682120, 3356.439740
2, 14, 111.674755, 1250.757259
2, 15, 180.315323, 2019.531617
2, 16, 291.824763, 3268.437346
2, 17, 196.329124, 2198.886184
2, 18, 212.750603, 2382.806749
2, 19, 361.139131, 4044.758267
2, 20, 271.524761, 3041.077327
2, 21, 241.905950, 2709.346635
2, 22, 79.532676, 890.765966
2, 23, 410.309541, 4595.466863
2, 24, 247.143436, 2768.006485
2, 25, 385.070259, 4312.786906
3, 0, 288.529806, 3231.533823
3, 1, 470.520638, 5269.831140
3, 2, 412.548874, 4620.547389
3, 3, 0.000000, 0.000000
3, 4, 249.235266, 2791.434975
3, 5, 136.560993, 1529.483122
3, 6, 396.218997, 4437.652769
3, 7, 357.995006, 4009.544066
3, 8, 383.374589, 4293.795401
3, 9, 219.981312, 2463.790695
3, 10, 333.359329, 3733.624486
3, 11, 379.601489, 4251.536677
3, 12, 192.296469, 2153.720449
3, 13, 197.697757, 2214.214881
3, 14, 322.607525, 3613.204275
3, 15, 312.356165, 3498.389053
3, 16, 407.193146, 4560.563236
3, 17, 314.888453, 3526.750669
3, 18, 230.316348, 2579.543092
3, 19, 202.826890, 2271.661168
3, 20, 245.488626, 2749.472615
3, 21, 412.358295, 4618.412899
3, 22, 356.196440, 3989.400133
3, 23, 205.893414, 2306.006237
3, 24, 256.090811, 2868.217087
3, 25, 180.654132, 2023.326280
4, 0, 281.294670, 3150.500302
4, 1, 224.484560, 2514.227070
4, 2, 167.829693, 1879.692557
4, 3, 249.235266, 2791.434975
4, 4, 0.000000, 0.000000
4, 5, 160.003247, 1792.036367
4, 6, 151.499816, 1696.797937
4, 7, 111.958928, 1253.939996
4, 8, 137.338512, 1538.191331
4, 9, 91.326630, 1022.858253
4, 10, 85.349672, 955.916329
4, 11, 134.882308, 1510.681845
4, 12, 192.940669, 2160.935490
4, 13, 183.591001, 2056.219209
4, 14, 146.190511, 1637.333721
4, 15, 200.722065, 2248.087132
4, 16, 167.364831, 1874.486108
4, 17, 226.439169, 2536.118696
4, 18, 61.691026, 690.939489
4, 19, 243.462440, 2726.779326
4, 20, 222.378366, 2490.637694
4, 21, 170.220839, 1906.473393
4, 22, 171.426308, 1919.974648
4, 23, 269.217801, 3015.239372
4, 24, 80.539352, 902.040747
4, 25, 243.978519, 2732.559415
5, 0, 285.529028, 3197.925113
5, 1, 381.288619, 4270.432532
5, 2, 323.316855, 3621.148780
5, 3, 136.560993, 1529.483122
5, 4, 160.003247, 1792.036367
5, 5, 0.000000, 0.000000
5, 6, 306.986979, 3438.254161
5, 7, 268.762987, 3010.145458
5, 8, 294.142571, 3294.396792
5, 9, 130.749293, 1464.392086
5, 10, 244.127310, 2734.225877
5, 11, 290.369470, 3252.138069
5, 12, 189.295691, 2120.111739
5, 13, 194.696980, 2180.606171
5, 14, 233.375506, 2613.805667
5, 15, 262.798829, 2943.346883
5, 16, 325.787842, 3648.823829
5, 17, 288.515933, 3231.378446
5, 18, 141.084329, 1580.144484
5, 19, 206.668403, 2314.686108
5, 20, 242.257497, 2713.283972
5, 21, 328.998477, 3684.782940
5, 22, 266.964422, 2990.001524
5, 23, 212.376481, 2378.616587
5, 24, 208.021174, 2329.837154
5, 25, 187.137199, 2095.936630
6, 0, 276.453210, 3096.275947
6, 1, 98.849806, 1107.117831
6, 2, 28.659979, 320.991769
6, 3, 396.218997, 4437.652769
6, 4, 151.499816, 1696.797937
6, 5, 306.986979, 3438.254161
6, 6, 0.000000, 0.000000
6, 7, 142.418415, 1595.086251
6, 8, 180.047531, 2016.532352
6, 9, 238.310361, 2669.076047
6, 10, 189.033414, 2117.174242
6, 11, 84.667273, 948.273462
6, 12, 317.702532, 3558.268362
6, 13, 283.352243, 3173.545121
6, 14, 95.344879, 1067.862639
6, 15, 163.985446, 1836.636998
6, 16, 298.346302, 3341.478582
6, 17, 179.999247, 2015.991564
6, 18, 196.420726, 2199.912130
6, 19, 344.809254, 3861.863648
6, 20, 255.194885, 2858.182708
6, 21, 248.427488, 2782.387871
6, 22, 63.202799, 707.871347
6, 23, 393.979665, 4412.572243
6, 24, 230.813559, 2585.111866
6, 25, 368.740383, 4129.892287
7, 0, 294.020910, 3293.034187
7, 1, 130.041689, 1456.466913
7, 2, 135.896876, 1522.045015
7, 3, 357.995006, 4009.544066
7, 4, 111.958928, 1253.939996
7, 5, 268.762987, 3010.145458
7, 6, 142.418415, 1595.086251
7, 7, 0.000000, 0.000000
7, 8, 45.158724, 505.777704
7, 9, 188.901434, 2115.696066
7, 10, 53.765415, 602.172651
7, 11, 80.080751, 896.904409
7, 12, 286.231842, 3205.796636
7, 13, 254.867447, 2854.515410
7, 14, 146.042058, 1635.671049
7, 15, 207.078669, 2319.281089
7, 16, 163.078303, 1826.476991
7, 17, 231.297312, 2590.529891
7, 18, 158.196735, 1771.803427
7, 19, 316.324459, 3542.833937
7, 20, 229.287947, 2568.025002
7, 21, 113.538681, 1271.633223
7, 22, 170.949097, 1914.629885
7, 23, 362.508975, 4060.100517
7, 24, 148.262466, 1660.539620
7, 25, 337.269693, 3777.420561
8, 0, 332.105985, 3719.587033
8, 1, 110.299858, 1235.358405
8, 2, 173.525993, 1943.491116
8, 3, 383.374589, 4293.795401
8, 4, 137.338512, 1538.191331
8, 5, 294.142571, 3294.396792
8, 6, 180.047531, 2016.532352
8, 7, 45.158724, 505.777704
8, 8, 0.000000, 0.000000
8, 9, 214.281018, 2399.947400
8, 10, 79.144999, 886.423986
8, 11, 117.960856, 1321.161591
8, 12, 314.825961, 3526.050761
8, 13, 290.729566, 3256.171134
8, 14, 184.052403, 2061.386910
8, 15, 245.163744, 2745.833936
8, 16, 147.025274, 1646.683072
8, 17, 269.382387, 3017.082738
8, 18, 183.576318, 2056.054761
8, 19, 352.186577, 3944.489661
8, 20, 267.373022, 2994.577848
8, 21, 89.275933, 999.890451
8, 22, 208.959442, 2340.345745
8, 23, 391.103093, 4380.354643
