% from location i, to location j, time [sec], distance [meters]
0, 0, 0.000000, 0.000000
0, 1, 465.438136, 5212.907124
0, 2, 233.265869, 2612.577732
0, 3, 160.928335, 1802.397349
0, 4, 325.560647, 3646.279249
0, 5, 351.976915, 3942.141443
0, 6, 53.763162, 602.147415
0, 7, 103.475914, 1158.930241
0, 8, 118.039053, 1322.037389
0, 9, 234.932243, 2631.241123
0, 10, 88.361266, 989.646178
0, 11, 175.050833, 1960.569335
0, 12, 206.791478, 2316.064549
0, 13, 408.573013, 4576.017746
0, 14, 430.436081, 4820.884110
0, 15, 364.369780, 4080.941533
0, 16, 333.028211, 3729.915968
0, 17, 176.539429, 1977.241602
0, 18, 155.905014, 1746.136156
0, 19, 80.847001, 905.486409
0, 20, 421.080490, 4716.101482
0, 21, 446.470851, 5000.473530
0, 22, 266.061299, 2979.886549
0, 23, 463.026011, 5185.891324
0, 24, 325.033696, 3640.377394
0, 25, 407.132440, 4559.883323
0, 26, 260.098762, 2913.106140
0, 27, 381.531690, 4273.154923
0, 28, 386.401964, 4327.701992
0, 29, 266.741029, 2987.499530
0, 30, 76.988130, 862.267054
0, 31, 131.670019, 1474.704211
0, 32, 324.066083, 3629.540125
0, 33, 149.313453, 1672.310668
0, 34, 357.806770, 4007.435828
0, 35, 226.445044, 2536.184492
0, 36, 111.908684, 1253.377266
0, 37, 127.767889, 1431.000362
0, 38, 249.256223, 2791.669693
0, 39, 478.382866, 5357.888104
0, 40, 352.708832, 3950.338924
0, 41, 104.063584, 1165.512140
0, 42, 218.626832, 2448.620522
0, 43, 193.680311, 2169.219484
0, 44, 442.513146, 4956.147237
0, 45, 113.102834, 1266.751739
0, 46, 64.630599, 723.862710
0, 47, 107.492537, 1203.916417
0, 48, 132.958892, 1489.139588
0, 49, 93.216802, 1044.028184
0, 50, 171.234380, 1917.825058
0, 51, 279.506322, 3130.470803
0, 52, 471.737707, 5283.462323
0, 53, 282.211767, 3160.771786
0, 54, 401.760467, 4499.717229
0, 55, 348.216721, 3900.027273
0, 56, 446.258000, 4998.089602
0, 57, 246.438841, 2760.115018
0, 58, 439.463183, 4921.987654
0, 59, 339.752886, 3805.232321
0, 60, 464.232801, 5199.407370
0, 61, 241.048997, 2699.748763
0, 62, 125.466716, 1405.227219
0, 63, 467.114334, 5231.680543
0, 64, 162.656034, 1821.747581
0, 65, 219.388102, 2457.146744
0, 66, 335.828371, 3761.277761
0, 67, 44.338258, 496.588495
0, 68, 126.761629, 1419.730244
0, 69, 303.470990, 3398.875090
0, 70, 348.756221, 3906.069680
0, 71, 477.106168, 5343.589077
0, 72, 312.316757, 3497.947677
0, 73, 187.661939, 2101.813713
0, 74, 196.109478, 2196.426149
0, 75, 348.594424, 3904.257552
0, 76, 212.291019, 2377.659412
0, 77, 293.925365, 3291.964087
0, 78, 229.001250, 2564.814003
0, 79, 475.333200, 5323.731834
0, 80, 104.714742, 1172.805108
0, 81, 421.889684, 4725.164461
0, 82, 114.327655, 1280.469738
0, 83, 298.555236, 3343.818640
0, 84, 238.566581, 2671.945709
0, 85, 269.529045, 3018.725300
0, 86, 455.072917, 5096.816666
0, 87, 108.567171, 1215.952318
0, 88, 166.960810, 1869.961074
0, 89, 306.481953, 3432.597876
0, 90, 173.636166, 1944.725065
0, 91, 155.896643, 1746.042405
0, 92, 101.557060, 1137.439072
0, 93, 306.936336, 3437.686962
0, 94, 38.316459, 429.144340
0, 95, 455.885083, 5105.912925
0, 96, 279.740718, 3133.096047
0, 97, 113.777110, 1274.303637
0, 98, 278.797339, 3122.530194
0, 99, 186.900705, 2093.287898
0, 100, 297.341033, 3330.219571
1, 0, 465.438136, 5212.907124
1, 1, 0.000000, 0.000000
1, 2, 291.451202, 3264.253460
1, 3, 357.715396, 4006.412433
1, 4, 192.829692, 2159.692547
1, 5, 190.121090, 2129.356213
1, 6, 452.601771, 5069.139832
1, 7, 425.313416, 4763.510255
1, 8, 392.375401, 4394.604490
1, 9, 293.117576, 3282.916851
1, 10, 475.586391, 5326.567577
1, 11, 343.836594, 3850.969851
1, 12, 318.734178, 3569.822798
1, 13, 100.895185, 1130.026074
1, 14, 130.061232, 1456.685804
1, 15, 202.513956, 2268.156302
1, 16, 230.342521, 2579.836239
1, 17, 329.547443, 3690.931359
1, 18, 364.170819, 4078.713177
1, 19, 404.795749, 4533.712385
1, 20, 100.397171, 1124.448315
1, 21, 178.476628, 1998.938238
1, 22, 250.627402, 2807.026899
1, 23, 125.605081, 1406.776904
1, 24, 192.302740, 2153.790693
1, 25, 86.449121, 968.230155
1, 26, 254.701928, 2852.661599
1, 27, 219.675865, 2460.369693
1, 28, 133.426578, 1494.377671
1, 29, 240.444218, 2692.975242
1, 30, 437.635949, 4901.522630
1, 31, 390.657498, 4375.363979
1, 32, 163.326134, 1829.252697
1, 33, 349.643880, 3916.011455
1, 34, 123.886972, 1387.534082
1, 35, 315.747458, 3536.371526
1, 36, 402.147737, 4504.054651
1, 37, 402.104238, 4503.567462
1, 38, 338.558636, 3791.856726
