% from location i, to location j, time [sec], distance [meters]
0, 0, 0.000000, 0.000000
0, 1, 281.392429, 3151.595209
0, 2, 102.889557, 1152.363037
0, 3, 398.453834, 4462.682935
0, 4, 115.311687, 1291.490891
0, 5, 291.897913, 3269.256626
0, 6, 79.952911, 895.472598
0, 7, 181.018267, 2027.404593
0, 8, 71.424418, 799.953487
0, 9, 200.435383, 2244.876289
0, 10, 75.686701, 847.691053
0, 11, 240.074562, 2688.835094
0, 12, 276.569966, 3097.583621
0, 13, 362.822833, 4063.615729
0, 14, 192.191004, 2152.539240
0, 15, 462.020902, 5174.634097
0, 16, 314.107383, 3518.002691
0, 17, 206.579759, 2313.693298
0, 18, 429.313764, 4808.314157
0, 19, 194.060653, 2173.479316
0, 20, 258.957625, 2900.325398
0, 21, 40.961143, 458.764796
0, 22, 335.498488, 3757.583061
0, 23, 160.432187, 1796.840496
0, 24, 262.638995, 2941.556746
0, 25, 393.686660, 4409.290593
0, 26, 115.926284, 1298.374384
0, 27, 290.691621, 3255.746155
0, 28, 293.830227, 3290.898546
0, 29, 432.650443, 4845.684962
0, 30, 314.423246, 3521.540355
0, 31, 102.306223, 1145.829702
0, 32, 169.778543, 1901.519678
0, 33, 459.744531, 5149.138744
0, 34, 123.798507, 1386.543276
0, 35, 141.517560, 1584.996675
0, 36, 254.285696, 2847.999795
0, 37, 256.740021, 2875.488232
0, 38, 232.421181, 2603.117225
0, 39, 459.816869, 5149.948931
0, 40, 10.551463, 118.176387
0, 41, 232.398964, 2602.868402
0, 42, 318.986980, 3572.654180
0, 43, 367.454483, 4115.490212
0, 44, 479.187025, 5366.894683
0, 45, 96.135268, 1076.715003
0, 46, 326.823174, 3660.419551
0, 47, 269.739427, 3021.081577
0, 48, 294.506546, 3298.473314
0, 49, 239.263562, 2679.751899
0, 50, 344.978983, 3863.764615
0, 51, 458.081689, 5130.514914
0, 52, 261.477256, 2928.545263
0, 53, 354.773078, 3973.458474
0, 54, 376.471200, 4216.477437
0, 55, 126.069674, 1411.980346
0, 56, 56.202274, 629.465473
0, 57, 269.374695, 3016.996585
0, 58, 456.870318, 5116.947565
0, 59, 82.389709, 922.764741
0, 60, 312.287747, 3497.622768
0, 61, 193.824503, 2170.834436
0, 62, 51.450261, 576.242921
0, 63, 267.805693, 2999.423767
0, 64, 98.206597, 1099.913884
0, 65, 344.283237, 3855.972256
0, 66, 358.173751, 4011.546008
0, 67, 125.578266, 1406.476583
0, 68, 221.649037, 2482.469214
0, 69, 221.720665, 2483.271447
0, 70, 314.526051, 3522.691773
0, 71, 52.659497, 589.786370
0, 72, 161.353838, 1807.162988
0, 73, 71.133510, 796.695307
0, 74, 104.323831, 1168.426903
0, 75, 145.020115, 1624.225291
0, 76, 254.147053, 2846.446997
0, 77, 357.377157, 4002.624161
0, 78, 145.913714, 1634.233592
0, 79, 419.805670, 4701.823499
0, 80, 453.086911, 5074.573407
0, 81, 106.047015, 1187.726567
0, 82, 43.698369, 489.421737
0, 83, 330.949992, 3706.639908
0, 84, 281.267146, 3150.192039
0, 85, 207.216618, 2320.826123
0, 86, 298.026627, 3337.898219
0, 87, 181.132665, 2028.685844
0, 88, 296.258861, 3318.099249
0, 89, 244.947094, 2743.407450
0, 90, 126.540607, 1417.254798
0, 91, 305.242843, 3418.719837
0, 92, 164.583461, 1843.334761
0, 93, 73.074623, 818.435783
0, 94, 371.347388, 4159.090748
0, 95, 167.601972, 1877.142085
0, 96, 207.416061, 2323.059883
0, 97, 219.991567, 2463.905546
0, 98, 241.700720, 2707.048067
0, 99, 127.419051, 1427.093376
0, 100, 111.432667, 1248.045873
1, 0, 281.392429, 3151.595209
1, 1, 0.000000, 0.000000
1, 2, 204.396243, 2289.237921
1, 3, 163.691228, 1833.341748
1, 4, 232.980204, 2609.378290
1, 5, 140.377355, 1572.226376
1, 6, 306.846482, 3436.680602
1, 7, 239.066476, 2677.544532
1, 8, 245.718520, 2752.047425
1, 9, 367.154484, 4112.130221
1, 10, 225.767662, 2528.597813
1, 11, 130.757779, 1464.487123
1, 12, 263.590657, 2952.215362
1, 13, 198.523146, 2223.459230
1, 14, 324.734468, 3637.026038
1, 15, 219.598283, 2459.500772
1, 16, 49.428797, 553.602527
1, 17, 305.650992, 3423.291105
1, 18, 214.250664, 2399.607442
1, 19, 131.621553, 1474.161398
1, 20, 24.587176, 275.376374
1, 21, 281.573036, 3153.618000
1, 22, 193.586677, 2168.170778
1, 23, 307.431866, 3443.236898
1, 24, 68.107939, 762.808919
1, 25, 151.264042, 1694.157268
1, 26, 217.432970, 2435.249268
1, 27, 17.042049, 190.870948
1, 28, 76.259791, 854.109656
1, 29, 235.203776, 2634.282287
1, 30, 106.328157, 1190.875361
1, 31, 240.485237, 2693.434657
1, 32, 341.854949, 3828.775425
1, 33, 217.321912, 2434.005419
1, 34, 262.945463, 2944.989186
1, 35, 287.877904, 3224.232523
1, 36, 144.968913, 1623.651824
1, 37, 62.208965, 696.740406
1, 38, 285.836938, 3201.373711
1, 39, 217.394251, 2434.815606
1, 40, 279.847996, 3134.297555
1, 41, 285.814722, 3201.124887
1, 42, 204.330731, 2288.504183
1, 43, 125.031865, 1400.356887
1, 44, 262.752165, 2942.824246
1, 45, 329.956956, 3695.517904
1, 46, 175.302616, 1963.389302
1, 47, 75.208371, 842.333751
1, 48, 142.985988, 1601.443065
1, 49, 64.970689, 727.671718
1, 50, 80.530434, 901.940865
1, 51, 215.659070, 2415.381589
1, 52, 116.106655, 1300.394541
1, 53, 143.853754, 1611.162044
1, 54, 209.754405, 2349.249340
1, 55, 296.890309, 3325.171457
1, 56, 232.991681, 2609.506832
1, 57, 182.285888, 2041.601945
1, 58, 226.033862, 2531.579251
1, 59, 228.057231, 2554.240984
1, 60, 57.787618, 647.221317
1, 61, 304.218409, 3407.246181
1, 62, 259.326193, 2904.453360
1, 63, 214.593755, 2403.450053
1, 64, 308.699123, 3457.430176
1, 65, 187.483964, 2099.820392
1, 66, 103.673621, 1161.144557
1, 67, 172.815754, 1935.536446
1, 68, 302.294490, 3385.698289
1, 69, 109.505757, 1226.464475
1, 70, 124.803278, 1397.796717
1, 71, 314.468702, 3522.049464
1, 72, 192.006331, 2150.470905
1, 73, 307.227557, 3440.948641
1, 74, 205.830517, 2305.301787
1, 75, 329.948324, 3695.421227
1, 76, 41.610119, 466.033335
1, 77, 114.954539, 1287.490836
1, 78, 292.274057, 3273.469440
1, 79, 177.383051, 1986.690174
1, 80, 210.664293, 2359.440082
1, 81, 182.191000, 2040.539205
1, 82, 305.765536, 3424.573999
1, 83, 76.449862, 856.238457
1, 84, 228.055208, 2554.218326
1, 85, 113.252928, 1268.432795
1, 86, 140.550690, 1574.167731
1, 87, 297.193029, 3328.561920
1, 88, 138.782925, 1554.368760
1, 89, 107.611989, 1205.254273
1, 90, 265.687563, 2975.700708
1, 91, 50.742713, 568.318386
1, 92, 133.074330, 1490.432491
1, 93, 229.039598, 2565.243493
1, 94, 189.516686, 2122.586884
1, 95, 191.513724, 2144.953706
1, 96, 340.810153, 3817.073712
1, 97, 324.893244, 3638.804330
1, 98, 224.578028, 2515.273914
1, 99, 220.159269, 2465.783817
1, 100, 223.504333, 2503.248529
2, 0, 102.889557, 1152.363037
2, 1, 204.396243, 2289.237921
2, 2, 0.000000, 0.000000
2, 3, 321.457647, 3600.325647
2, 4, 80.384351, 900.304726
2, 5, 214.901727, 2406.899338
2, 6, 151.959784, 1701.949583
2, 7, 123.943798, 1388.170542
2, 8, 78.634788, 880.709620
2, 9, 224.989602, 2519.883545
2, 10, 58.683929, 657.260008
2, 11, 163.078376, 1826.477806
2, 12, 213.676631, 2393.178266
2, 13, 285.826647, 3201.258441
2, 14, 209.525207, 2346.682316
2, 15, 385.024715, 4312.276809
2, 16, 237.111197, 2655.645403
2, 17, 190.528314, 2133.917115
2, 18, 352.317578, 3945.956869
2, 19, 117.064467, 1311.122028
2, 20, 181.961438, 2037.968110
2, 21, 103.070163, 1154.385828
2, 22, 268.111048, 3002.843740
2, 23, 162.913622, 1824.632562
2, 24, 185.642809, 2079.199458
2, 25, 316.690474, 3546.933305
2, 26, 15.864691, 177.684538
2, 27, 213.695435, 2393.388867
2, 28, 216.834041, 2428.541258
2, 29, 355.654257, 3983.327674
2, 30, 237.427060, 2659.183067
2, 31, 87.889383, 984.361093
2, 32, 199.690067, 2236.528749
2, 33, 382.748344, 4286.781456
2, 34, 117.067853, 1311.159950
2, 35, 143.359660, 1605.628187
2, 36, 177.289510, 1985.642507
2, 37, 179.743834, 2013.130944
2, 38, 175.346712, 1963.883173
2, 39, 382.820682, 4287.591643
2, 40, 101.345123, 1135.065383
2, 41, 175.324496, 1963.634350
2, 42, 256.093645, 2868.248824
2, 43, 290.458297, 3253.132924
2, 44, 407.457178, 4563.520390
2, 45, 175.070258, 1960.786885
2, 46, 249.826988, 2798.062263
2, 47, 192.743240, 2158.724289
2, 48, 217.510359, 2436.116026
2, 49, 162.267376, 1817.394611
2, 50, 267.982797, 3001.407327
2, 51, 381.085502, 4268.157626
2, 52, 184.481069, 2066.187975
2, 53, 277.776892, 3111.101186
2, 54, 299.475013, 3354.120149
2, 55, 152.372064, 1706.567121
2, 56, 54.488809, 610.274659
2, 57, 203.997459, 2284.771545
2, 58, 379.874132, 4254.590277
2, 59, 73.170533, 819.509965
2, 60, 235.291561, 2635.265480
2, 61, 187.523933, 2100.268055
2, 62, 92.242460, 1033.115555
2, 63, 204.912358, 2295.018411
2, 64, 154.564736, 1731.125047
2, 65, 267.287051, 2993.614968
2, 66, 281.177564, 3149.188720
2, 67, 48.582080, 544.119295
2, 68, 188.078213, 2106.475990
2, 69, 144.724478, 1620.914159
2, 70, 237.529865, 2660.334485
2, 71, 135.965830, 1522.817292
2, 72, 84.357652, 944.805700
2, 73, 152.340859, 1706.217622
2, 74, 14.935441, 167.276945
2, 75, 185.430080, 2076.816891
2, 76, 177.150867, 1984.089709
2, 77, 280.380971, 3140.266873
2, 78, 147.755813, 1654.865104
2, 79, 342.809483, 3839.466211
2, 80, 376.090725, 4212.216119
2, 81, 29.050828, 325.369279
2, 82, 134.492030, 1506.310733
2, 83, 253.953805, 2844.282620
2, 84, 218.373811, 2445.786684
2, 85, 130.220432, 1458.468835
2, 86, 221.030440, 2475.540931
2, 87, 180.498553, 2021.583793
2, 88, 219.262675, 2455.741960
2, 89, 167.950907, 1881.050162
2, 90, 119.809953, 1341.871472
2, 91, 228.246656, 2556.362549
2, 92, 87.587274, 980.977473
2, 93, 61.955865, 693.905688
2, 94, 294.351202, 3296.733460
2, 95, 94.504325, 1058.448440
2, 96, 225.687475, 2527.699722
2, 97, 209.770566, 2349.430340
2, 98, 178.807385, 2002.642711
2, 99, 70.940839, 794.537401
2, 100, 70.908479, 794.174965
3, 0, 398.453834, 4462.682935
3, 1, 163.691228, 1833.341748
3, 2, 321.457647, 3600.325647
3, 3, 0.000000, 0.000000
3, 4, 340.728353, 3816.157555
3, 5, 151.349013, 1695.108948
3, 6, 414.594631, 4643.459867
3, 7, 329.453586, 3689.880160
3, 8, 360.828547, 4041.279724
3, 9, 396.505194, 4440.858173
3, 10, 340.877689, 3817.830112
3, 11, 169.339328, 1896.600470
3, 12, 239.280941, 2679.946534
3, 13, 101.602015, 1137.942566
3, 14, 361.355842, 4047.185425
3, 15, 175.825015, 1969.240169
3, 16, 143.363150, 1605.667285
3, 17, 337.459580, 3779.547296
3, 18, 66.647224, 746.448911
3, 19, 280.112584, 3137.260937
3, 20, 180.535546, 2021.998120
3, 21, 398.634440, 4464.705727
3, 22, 171.252239, 1918.025073
3, 23, 400.017994, 4480.201531
3, 24, 179.682379, 2012.442650
3, 25, 54.801678, 613.778789
3, 26, 334.494374, 3746.336994
3, 27, 172.990419, 1937.492694
3, 28, 135.364321, 1516.080397
3, 29, 87.600335, 981.123755
3, 30, 111.878250, 1253.036398
3, 31, 348.233386, 3900.213922
3, 32, 381.736877, 4275.453024
3, 33, 173.548644, 1943.744817
3, 34, 368.995501, 4132.749614
3, 35, 393.927942, 4411.992952
3, 36, 183.550462, 2055.765171
3, 37, 173.783405, 1946.374136
3, 38, 305.216617, 3418.426112
3, 39, 173.620982, 1944.555003
3, 40, 396.909400, 4445.385281
3, 41, 287.527902, 3220.312497
3, 42, 177.663099, 1989.826707
3, 43, 49.332620, 552.525342
3, 44, 130.683319, 1463.653172
3, 45, 437.705104, 4902.297169
3, 46, 136.567681, 1529.558031
