% from location i, to location j, time [sec], distance [meters]
0, 0, 0.000000, 0.000000
0, 1, 272.416913, 3051.069425
0, 2, 205.560476, 2302.277329
0, 3, 91.155255, 1020.938862
0, 4, 213.544970, 2391.703666
0, 5, 245.702653, 2751.869718
0, 6, 133.630280, 1496.659141
0, 7, 61.228955, 685.764299
0, 8, 307.172434, 3440.331259
0, 9, 247.820095, 2775.585067
0, 10, 205.264193, 2298.958966
0, 11, 255.504491, 2861.650304
0, 12, 193.370757, 2165.752475
0, 13, 202.698780, 2270.226335
0, 14, 218.859056, 2451.221424
0, 15, 145.705094, 1631.897052
0, 16, 254.222124, 2847.287787
0, 17, 85.419121, 956.694152
0, 18, 209.980038, 2351.776423
0, 19, 180.077700, 2016.870242
0, 20, 181.260590, 2030.118602
0, 21, 140.625884, 1575.009905
0, 22, 186.287381, 2086.418669
0, 23, 68.852642, 771.149592
0, 24, 121.518486, 1361.007043
0, 25, 215.241301, 2410.702569
1, 0, 272.416913, 3051.069425
1, 1, 0.000000, 0.000000
1, 2, 352.541523, 3948.465055
1, 3, 228.626581, 2560.617708
1, 4, 394.277183, 4415.904454
1, 5, 450.109214, 5041.223200
1, 6, 154.808726, 1733.857730
1, 7, 220.312441, 2467.499340
1, 8, 90.615912, 1014.898219
1, 9, 144.905026, 1622.936296
1, 10, 258.265060, 2892.568668
1, 11, 459.911052, 5151.003786
1, 12, 397.777318, 4455.105957
1, 13, 373.523109, 4183.458819
1, 14, 315.176722, 3529.979287
1, 15, 350.111655, 3921.250534
1, 16, 458.628685, 5136.641269
1, 17, 271.714571, 3043.203196
1, 18, 306.297704, 3430.534287
1, 19, 168.105516, 1882.781784
1, 20, 229.643290, 2572.004844
1, 21, 315.140860, 3529.577633
1, 22, 324.151419, 3630.495891
1, 23, 331.929618, 3717.611721
1, 24, 268.133162, 3003.091414
1, 25, 419.647862, 4700.056051
2, 0, 205.560476, 2302.277329
2, 1, 352.541523, 3948.465055
2, 2, 0.000000, 0.000000
2, 3, 173.705987, 1945.507060
2, 4, 66.405202, 743.738264
2, 5, 189.725106, 2124.921188
2, 6, 277.632642, 3109.485589
2, 7, 205.231317, 2298.590747
2, 8, 428.501108, 4799.212409
2, 9, 258.277335, 2892.706153
2, 10, 102.361620, 1146.450148
2, 11, 199.526944, 2234.701774
2, 12, 107.772650, 1207.053683
2, 13, 45.651128, 511.292629
2, 14, 57.791347, 647.263089
2, 15, 89.727547, 1004.948522
2, 16, 198.244577, 2220.339257
2, 17, 146.882378, 1645.082632
2, 18, 59.517972, 666.601284
2, 19, 196.447668, 2200.213886
2, 20, 334.576206, 3747.253511
