% nodeID , nodeType , latDeg , lonDeg , altMeters , parcelWtLbs
0, 0, 35.530432, 129.324609, 0.000000, -1.000000
1, 1, 35.544050, 129.351796, 0.000000, 5.000000
2, 1, 35.524401, 129.340994, 0.000000, 100.000000
3, 1, 35.533723, 129.309825, 0.000000, 100.000000
4, 1, 35.539938, 129.315393, 0.000000, 1.000000
5, 1, 35.542849, 129.331614, 0.000000, 5.000000
6, 1, 35.532037, 129.339547, 0.000000, 100.000000
7, 1, 35.538504, 129.334314, 0.000000, 100.000000
8, 1, 35.527400, 129.325239, 0.000000, 4.000000
9, 1, 35.530781, 129.307950, 0.000000, 4.000000
10, 1, 35.527430, 129.315957, 0.000000, 5.000000
11, 1, 35.532182, 129.317859, 0.000000, 1.000000
12, 1, 35.535654, 129.350049, 0.000000, 4.000000
13, 1, 35.530330, 129.326520, 0.000000, 5.000000
14, 1, 35.531139, 129.324116, 0.000000, 2.000000
15, 1, 35.530462, 129.341436, 0.000000, 5.000000
16, 1, 35.529815, 129.344857, 0.000000, 2.000000
17, 1, 35.542911, 129.336858, 0.000000, 4.000000
18, 1, 35.530705, 129.341583, 0.000000, 2.000000
19, 1, 35.537307, 129.313013, 0.000000, 3.000000
20, 1, 35.536516, 129.323603, 0.000000, 100.000000
21, 1, 35.537210, 129.322635, 0.000000, 2.000000
22, 1, 35.543858, 129.311415, 0.000000, 100.000000
23, 1, 35.521026, 129.335829, 0.000000, 1.000000
24, 1, 35.528111, 129.346726, 0.000000, 3.000000
25, 1, 35.524509, 129.342339, 0.000000, 4.000000
26, 1, 35.531960, 129.325266, 0.000000, 5.000000
27, 1, 35.535243, 129.309910, 0.000000, 1.000000
28, 1, 35.525751, 129.326399, 0.000000, 4.000000
29, 1, 35.544834, 129.308393, 0.000000, 3.000000
30, 1, 35.533769, 129.332057, 0.000000, 1.000000
31, 1, 35.533294, 129.310945, 0.000000, 3.000000
32, 1, 35.526209, 129.309762, 0.000000, 5.000000
33, 1, 35.538555, 129.315802, 0.000000, 4.000000
34, 1, 35.537892, 129.333032, 0.000000, 1.000000
35, 1, 35.527504, 129.321381, 0.000000, 1.000000
36, 1, 35.525888, 129.338893, 0.000000, 100.000000
37, 1, 35.537126, 129.314871, 0.000000, 5.000000
38, 1, 35.527263, 129.322773, 0.000000, 1.000000
39, 1, 35.532283, 129.343333, 0.000000, 1.000000
40, 1, 35.529015, 129.344507, 0.000000, 4.000000
41, 1, 35.544812, 129.335301, 0.000000, 2.000000
42, 1, 35.540558, 129.308483, 0.000000, 100.000000
43, 1, 35.532464, 129.315592, 0.000000, 4.000000
44, 1, 35.534740, 129.344700, 0.000000, 2.000000
45, 1, 35.529945, 129.334277, 0.000000, 1.000000
46, 1, 35.533283, 129.315803, 0.000000, 4.000000
47, 1, 35.526175, 129.347195, 0.000000, 2.000000
48, 1, 35.542899, 129.336121, 0.000000, 2.000000
49, 1, 35.524310, 129.327680, 0.000000, 1.000000
50, 1, 35.521721, 129.348986, 0.000000, 1.000000
51, 1, 35.544699, 129.334860, 0.000000, 3.000000
52, 1, 35.543006, 129.353582, 0.000000, 3.000000
53, 1, 35.531533, 129.320990, 0.000000, 1.000000
54, 1, 35.542157, 129.311774, 0.000000, 2.000000
55, 1, 35.522603, 129.314706, 0.000000, 100.000000
56, 1, 35.529664, 129.315247, 0.000000, 2.000000
57, 1, 35.532633, 129.318468, 0.000000, 1.000000
