% from location i, to location j, time [sec], distance [meters]
0, 0, 0.000000, 0.000000
0, 1, 113.317811, 1269.159483
0, 2, 275.670759, 3087.512502
0, 3, 287.984322, 3225.424407
0, 4, 385.437700, 4316.902242
0, 5, 90.532333, 1013.962125
0, 6, 83.839819, 939.005970
0, 7, 306.203822, 3429.482805
0, 8, 125.987332, 1411.058115
0, 9, 362.206903, 4056.717309
0, 10, 403.685032, 4521.272363
0, 11, 107.845171, 1207.865915
0, 12, 372.146080, 4168.036091
0, 13, 57.638492, 645.551112
0, 14, 61.528420, 689.118302
0, 15, 55.919376, 626.297006
0, 16, 60.992379, 683.114647
0, 17, 311.893279, 3493.204727
0, 18, 255.449014, 2861.028962
0, 19, 362.097155, 4055.488140
0, 20, 264.490553, 2962.294188
0, 21, 444.340909, 4976.618180
0, 22, 167.773852, 1879.067137
0, 23, 142.063548, 1591.111732
0, 24, 130.293439, 1459.286515
0, 25, 121.349262, 1359.111733
1, 0, 113.317811, 1269.159483
1, 1, 0.000000, 0.000000
1, 2, 167.108402, 1871.614103
1, 3, 179.421965, 2009.526008
1, 4, 276.875343, 3101.003843
1, 5, 87.430061, 979.216681
1, 6, 143.896459, 1611.640342
1, 7, 197.641465, 2213.584406
1, 8, 23.233743, 260.217919
1, 9, 253.644546, 2840.818910
1, 10, 295.122675, 3305.373964
1, 11, 25.032953, 280.369072
1, 12, 263.583723, 2952.137692
1, 13, 111.926848, 1253.580700
1, 14, 122.337620, 1370.181340
1, 15, 145.319214, 1627.575194
1, 16, 110.104251, 1233.167610
1, 17, 237.081157, 2655.308962
1, 18, 146.886657, 1645.130563
1, 19, 253.534798, 2839.589741
1, 20, 155.928195, 1746.395789
1, 21, 361.067141, 4043.951983
1, 22, 72.640181, 813.570023
1, 23, 39.309959, 440.271536
1, 24, 181.950328, 2037.843675
1, 25, 193.262392, 2164.538793
2, 0, 275.670759, 3087.512502
2, 1, 167.108402, 1871.614103
2, 2, 0.000000, 0.000000
2, 3, 63.137497, 707.139965
2, 4, 197.081943, 2207.317757
2, 5, 234.170452, 2622.709060
2, 6, 290.636850, 3255.132721
2, 7, 81.356997, 911.198363
2, 8, 173.658867, 1944.979310
2, 9, 111.008665, 1243.297043
2, 10, 197.355116, 2210.377299
2, 11, 187.385901, 2098.722091
2, 12, 120.947842, 1354.615825
2, 13, 266.202187, 2981.464491
2, 14, 284.690568, 3188.534359
2, 15, 307.672162, 3445.928213
2, 16, 265.126254, 2969.414045
2, 17, 214.543939, 2402.892120
2, 18, 46.465454, 520.413085
2, 19, 110.898917, 1242.067874
2, 20, 100.486665, 1125.450646
2, 21, 260.810693, 2921.079764
2, 22, 153.578118, 1720.074925
2, 23, 158.415315, 1774.251522
2, 24, 332.178791, 3720.402456
2, 25, 345.797316, 3872.929941
3, 0, 287.984322, 3225.424407
3, 1, 179.421965, 2009.526008
3, 2, 63.137497, 707.139965
3, 3, 0.000000, 0.000000
3, 4, 169.509733, 1898.509015
3, 5, 246.484015, 2760.620964
3, 6, 302.950413, 3393.044626
3, 7, 37.381794, 418.676095
3, 8, 185.972430, 2082.891215
3, 9, 93.384875, 1045.910599
3, 10, 169.782907, 1901.568557
3, 11, 199.699464, 2236.633996
3, 12, 103.324052, 1157.229382
3, 13, 278.515750, 3119.376396
3, 14, 297.004131, 3326.446264
3, 15, 319.985725, 3583.840118
3, 16, 277.439817, 3107.325949
3, 17, 170.568737, 1910.369852
3, 18, 58.779017, 658.324989
3, 19, 93.275128, 1044.681431
3, 20, 56.511462, 632.928379
3, 21, 233.238484, 2612.271022
3, 22, 165.891681, 1857.986829
3, 23, 170.728877, 1912.163427
3, 24, 344.492354, 3858.314361
3, 25, 358.110879, 4010.841845
4, 0, 385.437700, 4316.902242
4, 1, 276.875343, 3101.003843
4, 2, 197.081943, 2207.317757
4, 3, 169.509733, 1898.509015
4, 4, 0.000000, 0.000000
4, 5, 353.250648, 3956.407261
4, 6, 409.717047, 4588.830922
4, 7, 137.878756, 1544.242065
4, 8, 292.739064, 3278.677511
4, 9, 169.462417, 1897.979073
4, 10, 32.469178, 363.654796
4, 11, 297.152842, 3328.111831
4, 12, 179.401594, 2009.297855
4, 13, 374.271017, 4191.835394
4, 14, 394.457509, 4417.924099
4, 15, 417.439103, 4675.317953
4, 16, 373.195085, 4179.784948
4, 17, 121.147833, 1356.855725
4, 18, 209.126456, 2342.216306
4, 19, 169.352670, 1896.749904
4, 20, 168.650963, 1888.890789
4, 21, 117.009439, 1310.505715
4, 22, 263.345059, 2949.464665
4, 23, 277.495511, 3107.949723
4, 24, 358.120634, 4010.951096
4, 25, 385.280869, 4315.145734
5, 0, 90.532333, 1013.962125
5, 1, 87.430061, 979.216681
5, 2, 234.170452, 2622.709060
5, 3, 246.484015, 2760.620964
5, 4, 353.250648, 3956.407261
5, 5, 0.000000, 0.000000
5, 6, 59.610478, 667.637358
5, 7, 264.703514, 2964.679362
5, 8, 76.617322, 858.114005
5, 9, 320.706595, 3591.913866
5, 10, 371.497980, 4160.777381
5, 11, 106.167834, 1189.079738
5, 12, 330.645772, 3703.232649
5, 13, 137.480253, 1539.778833
5, 14, 66.964027, 749.997102
5, 15, 128.875880, 1443.409857
5, 16, 134.417223, 1505.472899
5, 17, 319.611530, 3579.649140
5, 18, 213.948707, 2396.225519
5, 19, 320.596848, 3590.684698
5, 20, 224.953605, 2519.480374
5, 21, 437.442446, 4899.355400
5, 22, 155.314788, 1739.525620
5, 23, 86.253077, 966.034460
5, 24, 212.259392, 2377.305194
5, 25, 204.364667, 2288.884275
6, 0, 83.839819, 939.005970
6, 1, 143.896459, 1611.640342
6, 2, 290.636850, 3255.132721
6, 3, 302.950413, 3393.044626
6, 4, 409.717047, 4588.830922
6, 5, 59.610478, 667.637358
6, 6, 0.000000, 0.000000
6, 7, 321.169913, 3597.103024
6, 8, 133.083720, 1490.537667
6, 9, 377.172994, 4224.337528
6, 10, 427.964379, 4793.201043
6, 11, 160.429420, 1796.809503
6, 12, 387.112171, 4335.656310
6, 13, 133.961384, 1500.367499
6, 14, 39.761963, 445.333982
6, 15, 118.005466, 1321.661217
6, 16, 137.315271, 1537.931034
6, 17, 372.930378, 4176.820239
6, 18, 270.415105, 3028.649181
6, 19, 377.063246, 4223.108359
6, 20, 281.420003, 3151.904035
6, 21, 493.908845, 5531.779062
6, 22, 211.781186, 2371.949282
6, 23, 142.719475, 1598.458122
6, 24, 206.616331, 2314.102902
6, 25, 197.672154, 2213.928120
7, 0, 306.203822, 3429.482805
7, 1, 197.641465, 2213.584406
7, 2, 81.356997, 911.198363
7, 3, 37.381794, 418.676095
7, 4, 137.878756, 1544.242065
7, 5, 264.703514, 2964.679362
7, 6, 321.169913, 3597.103024
7, 7, 0.000000, 0.000000
7, 8, 204.191930, 2286.949613
7, 9, 61.753897, 691.643650
7, 10, 138.151929, 1547.301607
7, 11, 217.918964, 2440.692394
7, 12, 71.693074, 802.962432
7, 13, 296.735249, 3323.434794
7, 14, 315.223631, 3530.504662
7, 15, 338.205225, 3787.898516
7, 16, 295.659317, 3311.384347
7, 17, 159.296858, 1784.124813
7, 18, 76.998517, 862.383387
7, 19, 61.644150, 690.414481
7, 20, 65.209302, 730.344180
7, 21, 201.607506, 2258.004072
7, 22, 184.111181, 2062.045227
7, 23, 188.948377, 2116.221825
7, 24, 360.883566, 4041.895939
7, 25, 375.345478, 4203.869355
8, 0, 125.987332, 1411.058115
8, 1, 23.233743, 260.217919
8, 2, 173.658867, 1944.979310
8, 3, 185.972430, 2082.891215
8, 4, 292.739064, 3278.677511
8, 5, 76.617322, 858.114005
8, 6, 133.083720, 1490.537667
8, 7, 204.191930, 2286.949613
8, 8, 0.000000, 0.000000
8, 9, 260.195010, 2914.184117
8, 10, 310.986396, 3483.047632
8, 11, 43.370742, 485.752306
8, 12, 270.134187, 3025.502899
8, 13, 126.887213, 1421.136787
8, 14, 125.550534, 1406.165986
8, 15, 158.741046, 1777.899717
8, 16, 125.064616, 1400.723697
8, 17, 255.559446, 2862.265797
8, 18, 153.437122, 1718.495770
8, 19, 260.085263, 2912.954948
8, 20, 164.442020, 1841.750624
8, 21, 376.930862, 4221.625651
8, 22, 91.118469, 1020.526858
8, 23, 28.167735, 315.478631
8, 24, 196.910693, 2205.399762
8, 25, 208.222757, 2332.094880
9, 0, 362.206903, 4056.717309
9, 1, 253.644546, 2840.818910
9, 2, 111.008665, 1243.297043
9, 3, 93.384875, 1045.910599
9, 4, 169.462417, 1897.979073
9, 5, 320.706595, 3591.913866
9, 6, 377.172994, 4224.337528
9, 7, 61.753897, 691.643650
9, 8, 260.195010, 2914.184117
9, 9, 0.000000, 0.000000
9, 10, 169.735591, 1901.038615
9, 11, 273.922044, 3067.926898
9, 12, 18.747433, 209.971248
9, 13, 352.738330, 3950.669297
9, 14, 371.226711, 4157.739166
9, 15, 394.208305, 4415.133020
9, 16, 351.662397, 3938.618851
9, 17, 209.594990, 2347.463893
9, 18, 133.001597, 1489.617891
9, 19, 8.698509, 97.423298
9, 20, 121.212382, 1357.578683
9, 21, 233.191168, 2611.741079
9, 22, 240.114262, 2689.279731
9, 23, 244.951458, 2743.456329
9, 24, 411.181698, 4605.235019
9, 25, 425.643610, 4767.208434
10, 0, 403.685032, 4521.272363
10, 1, 295.122675, 3305.373964
10, 2, 197.355116, 2210.377299
10, 3, 169.782907, 1901.568557
10, 4, 32.469178, 363.654796
10, 5, 371.497980, 4160.777381
10, 6, 427.964379, 4793.201043
10, 7, 138.151929, 1547.301607
10, 8, 310.986396, 3483.047632
10, 9, 169.735591, 1901.038615
10, 10, 0.000000, 0.000000
10, 11, 315.400174, 3532.481952
10, 12, 179.674768, 2012.357397
10, 13, 392.518350, 4396.205515
10, 14, 412.704841, 4622.294220
10, 15, 435.686435, 4879.688074
10, 16, 391.442417, 4384.155069
10, 17, 139.395165, 1561.225846
10, 18, 209.399629, 2345.275849
10, 19, 169.625843, 1899.809447
