% from location i, to location j, time [sec], distance [meters]
0, 0, 0.000000, 0.000000
0, 1, 217.786224, 2439.205711
0, 2, 211.609980, 2370.031775
0, 3, 359.230255, 4023.378856
0, 4, 390.415793, 4372.656879
0, 5, 206.174656, 2309.156153
0, 6, 203.429913, 2278.415021
0, 7, 289.547986, 3242.937441
0, 8, 58.559224, 655.863311
0, 9, 276.221577, 3093.681659
0, 10, 58.303833, 653.002935
0, 11, 141.088736, 1580.193839
0, 12, 120.526787, 1349.900011
0, 13, 277.985460, 3113.437157
0, 14, 244.235515, 2735.437766
0, 15, 280.141668, 3137.586685
0, 16, 178.357323, 1997.602022
0, 17, 323.702533, 3625.468367
0, 18, 170.237809, 1906.663462
0, 19, 190.162242, 2129.817111
0, 20, 288.051455, 3226.176301
0, 21, 46.326357, 518.855204
0, 22, 341.114739, 3820.485079
0, 23, 202.379905, 2266.654932
0, 24, 217.162501, 2432.220014
0, 25, 242.129285, 2711.847991
0, 26, 263.933517, 2956.055394
0, 27, 223.522445, 2503.451389
0, 28, 178.607097, 2000.399489
0, 29, 281.939350, 3157.720723
0, 30, 293.930964, 3292.026800
0, 31, 330.072454, 3696.811484
0, 32, 257.133937, 2879.900092
0, 33, 155.943968, 1746.572436
0, 34, 152.870644, 1712.151217
0, 35, 119.976085, 1343.732149
0, 36, 50.879945, 569.855389
0, 37, 245.972043, 2754.886877
0, 38, 352.854254, 3951.967648
0, 39, 221.168598, 2477.088292
0, 40, 207.703802, 2326.282582
0, 41, 116.742199, 1307.512624
0, 42, 45.972917, 514.896665
0, 43, 161.649761, 1810.477327
0, 44, 246.806019, 2764.227417
0, 45, 300.894176, 3370.014769
0, 46, 215.788964, 2416.836392
0, 47, 255.796921, 2864.925510
0, 48, 197.554875, 2212.614601
0, 49, 314.219714, 3519.260797
0, 50, 332.409899, 3722.990872
0, 51, 122.359273, 1370.423861
0, 52, 297.179198, 3328.407023
0, 53, 234.567476, 2627.155728
0, 54, 266.468075, 2984.442438
0, 55, 163.909397, 1835.785249
0, 56, 46.821469, 524.400457
0, 57, 238.622810, 2672.575477
0, 58, 294.558479, 3299.054961
0, 59, 280.928967, 3146.404428
0, 60, 278.090897, 3114.618042
0, 61, 113.381877, 1269.877024
0, 62, 124.348245, 1392.700342
0, 63, 375.781126, 4208.748610
0, 64, 148.671694, 1665.122977
0, 65, 189.230378, 2119.380230
0, 66, 221.353146, 2479.155239
0, 67, 210.983855, 2363.019175
0, 68, 148.235843, 1660.241443
0, 69, 141.133047, 1580.690125
0, 70, 128.070145, 1434.385624
0, 71, 97.108504, 1087.615246
0, 72, 197.730776, 2214.584696
0, 73, 347.876149, 3896.212867
0, 74, 125.768546, 1408.607715
0, 75, 191.932897, 2149.648451
0, 76, 198.164771, 2219.445440
0, 77, 359.525701, 4026.687851
0, 78, 261.481680, 2928.594814
0, 79, 140.448562, 1573.023898
0, 80, 361.038901, 4043.635695
0, 81, 197.060991, 2207.083096
0, 82, 109.326511, 1224.456928
0, 83, 81.539066, 913.237536
0, 84, 163.554921, 1831.815117
0, 85, 291.544690, 3265.300523
0, 86, 311.855591, 3492.782618
0, 87, 192.579331, 2156.888508
0, 88, 217.164569, 2432.243171
0, 89, 116.890096, 1309.169074
0, 90, 235.007799, 2632.087346
0, 91, 119.640873, 1339.977783
0, 92, 289.265728, 3239.776157
0, 93, 177.958058, 1993.130249
0, 94, 285.049086, 3192.549764
0, 95, 39.879314, 446.648315
0, 96, 146.629660, 1642.252188
0, 97, 175.850426, 1969.524769
0, 98, 330.012914, 3696.144639
0, 99, 229.749674, 2573.196352
0, 100, 322.621522, 3613.361046
0, 101, 70.477417, 789.347068
0, 102, 238.759825, 2674.110040
0, 103, 339.608961, 3803.620358
0, 104, 259.391151, 2905.180886
0, 105, 178.107552, 1994.804577
0, 106, 167.469740, 1875.661092
0, 107, 47.786864, 535.212877
0, 108, 217.586650, 2436.970482
0, 109, 303.732076, 3401.799247
0, 110, 132.040349, 1478.851906
0, 111, 201.923140, 2261.539171
0, 112, 307.433865, 3443.259284
0, 113, 277.669891, 3109.902783
0, 114, 322.996008, 3617.555288
0, 115, 258.828694, 2898.881373
0, 116, 257.927557, 2888.788642
0, 117, 303.248979, 3396.388569
0, 118, 284.533339, 3186.773397
0, 119, 278.693317, 3121.365150
0, 120, 278.265961, 3116.578758
0, 121, 214.901431, 2406.896024
0, 122, 57.796225, 647.317719
0, 123, 370.332552, 4147.724579
0, 124, 345.164286, 3865.840003
0, 125, 243.600476, 2728.325332
0, 126, 191.789247, 2148.039571
0, 127, 83.265102, 932.569144
