% nodeID , nodeType , latDeg , lonDeg , altMeters , parcelWtLbs
0, 0, 37.500174, 126.931872, 0.000000, -1.000000
1, 1, 37.500414, 126.944177, 0.000000, 3.000000
2, 1, 37.494785, 126.941241, 0.000000, 3.000000
3, 1, 37.512613, 126.943921, 0.000000, 4.000000
4, 1, 37.499806, 126.933714, 0.000000, 2.000000
5, 1, 37.513756, 126.908406, 0.000000, 4.000000
6, 1, 37.505185, 126.956791, 0.000000, 4.000000
7, 1, 37.513081, 126.936499, 0.000000, 3.000000
8, 1, 37.496985, 126.914046, 0.000000, 4.000000
9, 1, 37.505858, 126.944691, 0.000000, 5.000000
10, 1, 37.495509, 126.931456, 0.000000, 4.000000
11, 1, 37.512697, 126.916435, 0.000000, 1.000000
12, 1, 37.498243, 126.919736, 0.000000, 3.000000
13, 1, 37.501694, 126.927493, 0.000000, 5.000000
14, 1, 37.510178, 126.952991, 0.000000, 3.000000
15, 1, 37.506948, 126.938316, 0.000000, 1.000000
16, 1, 37.499523, 126.912974, 0.000000, 5.000000
17, 1, 37.511896, 126.910499, 0.000000, 3.000000
18, 1, 37.495631, 126.930833, 0.000000, 3.000000
19, 1, 37.502995, 126.947830, 0.000000, 1.000000
20, 1, 37.509818, 126.919801, 0.000000, 1.000000
21, 1, 37.512429, 126.940718, 0.000000, 100.000000
22, 1, 37.513883, 126.914771, 0.000000, 3.000000
23, 1, 37.497134, 126.911396, 0.000000, 100.000000
24, 1, 37.504335, 126.936850, 0.000000, 2.000000
25, 1, 37.495370, 126.932807, 0.000000, 5.000000
26, 1, 37.497192, 126.913553, 0.000000, 4.000000
27, 1, 37.510711, 126.952047, 0.000000, 4.000000
28, 1, 37.508212, 126.952401, 0.000000, 3.000000
29, 1, 37.507733, 126.904397, 0.000000, 3.000000
30, 1, 37.513778, 126.945364, 0.000000, 3.000000
31, 1, 37.501367, 126.939297, 0.000000, 2.000000
32, 1, 37.504119, 126.925866, 0.000000, 100.000000
33, 1, 37.501470, 126.926945, 0.000000, 1.000000
34, 1, 37.505872, 126.905164, 0.000000, 1.000000
35, 1, 37.496334, 126.951357, 0.000000, 1.000000
36, 1, 37.512438, 126.922548, 0.000000, 5.000000
37, 1, 37.494671, 126.926023, 0.000000, 4.000000
38, 1, 37.503046, 126.942933, 0.000000, 5.000000
39, 1, 37.509282, 126.956258, 0.000000, 5.000000
40, 1, 37.494910, 126.940752, 0.000000, 2.000000
41, 1, 37.505612, 126.905565, 0.000000, 3.000000
42, 1, 37.494419, 126.908031, 0.000000, 1.000000
43, 1, 37.504805, 126.940605, 0.000000, 1.000000
44, 1, 37.508568, 126.938035, 0.000000, 3.000000
45, 1, 37.501817, 126.945865, 0.000000, 5.000000
46, 1, 37.494059, 126.914233, 0.000000, 4.000000
47, 1, 37.508486, 126.941824, 0.000000, 5.000000
48, 1, 37.505372, 126.909231, 0.000000, 3.000000
49, 1, 37.510680, 126.931964, 0.000000, 2.000000
50, 1, 37.496956, 126.911618, 0.000000, 5.000000
