% nodeID , nodeType , latDeg , lonDeg , altMeters , parcelWtLbs
0, 0, 35.524940, 129.307831, 0.000000, -1.000000
1, 1, 35.531647, 129.332814, 0.000000, 100.000000
2, 1, 35.536905, 129.332915, 0.000000, 3.000000
3, 1, 35.535949, 129.312100, 0.000000, 3.000000
4, 1, 35.542857, 129.341976, 0.000000, 1.000000
5, 1, 35.529493, 129.334147, 0.000000, 100.000000
6, 1, 35.524108, 129.345066, 0.000000, 4.000000
7, 1, 35.540239, 129.311856, 0.000000, 100.000000
8, 1, 35.528022, 129.316937, 0.000000, 3.000000
9, 1, 35.533221, 129.333667, 0.000000, 5.000000
10, 1, 35.527519, 129.328363, 0.000000, 1.000000
11, 1, 35.523507, 129.343290, 0.000000, 1.000000
12, 1, 35.538763, 129.312081, 0.000000, 2.000000
13, 1, 35.532024, 129.345166, 0.000000, 1.000000
14, 1, 35.532787, 129.309365, 0.000000, 3.000000
15, 1, 35.525410, 129.343197, 0.000000, 3.000000
16, 1, 35.532351, 129.313816, 0.000000, 2.000000
17, 1, 35.542157, 129.349206, 0.000000, 4.000000
18, 1, 35.522643, 129.335723, 0.000000, 1.000000
19, 1, 35.541962, 129.353405, 0.000000, 4.000000
20, 1, 35.531702, 129.328264, 0.000000, 100.000000
21, 1, 35.532797, 129.346199, 0.000000, 4.000000
22, 1, 35.540400, 129.307652, 0.000000, 5.000000
23, 1, 35.541777, 129.332771, 0.000000, 5.000000
24, 1, 35.535795, 129.314303, 0.000000, 3.000000
25, 1, 35.544116, 129.349786, 0.000000, 1.000000
26, 1, 35.538574, 129.313405, 0.000000, 1.000000
27, 1, 35.521384, 129.320758, 0.000000, 4.000000
28, 1, 35.543273, 129.322206, 0.000000, 1.000000
29, 1, 35.543482, 129.339226, 0.000000, 1.000000
30, 1, 35.527791, 129.327242, 0.000000, 100.000000
31, 1, 35.535682, 129.337392, 0.000000, 4.000000
32, 1, 35.535709, 129.341823, 0.000000, 3.000000
33, 1, 35.541210, 129.349729, 0.000000, 1.000000
34, 1, 35.527196, 129.324908, 0.000000, 5.000000
35, 1, 35.530949, 129.329893, 0.000000, 3.000000
36, 1, 35.535849, 129.348679, 0.000000, 1.000000
37, 1, 35.539031, 129.313011, 0.000000, 4.000000
38, 1, 35.524610, 129.309264, 0.000000, 4.000000
39, 1, 35.524114, 129.314012, 0.000000, 100.000000
40, 1, 35.543823, 129.322709, 0.000000, 4.000000
41, 1, 35.539748, 129.333820, 0.000000, 2.000000
42, 1, 35.539425, 129.350197, 0.000000, 4.000000
43, 1, 35.543745, 129.353851, 0.000000, 3.000000
44, 1, 35.542127, 129.341052, 0.000000, 5.000000
45, 1, 35.534709, 129.323248, 0.000000, 2.000000
46, 1, 35.527505, 129.347724, 0.000000, 1.000000
47, 1, 35.539916, 129.311198, 0.000000, 100.000000
48, 1, 35.521343, 129.351567, 0.000000, 5.000000
49, 1, 35.536673, 129.347933, 0.000000, 1.000000
50, 1, 35.541918, 129.307104, 0.000000, 4.000000
51, 1, 35.528601, 129.314006, 0.000000, 1.000000
52, 1, 35.527765, 129.342268, 0.000000, 100.000000
53, 1, 35.532474, 129.346318, 0.000000, 5.000000
54, 1, 35.533219, 129.344146, 0.000000, 2.000000
55, 1, 35.539137, 129.313441, 0.000000, 3.000000
56, 1, 35.535962, 129.311323, 0.000000, 5.000000
57, 1, 35.534290, 129.336156, 0.000000, 5.000000
58, 1, 35.541787, 129.333518, 0.000000, 4.000000
59, 1, 35.522527, 129.326233, 0.000000, 5.000000
60, 1, 35.541229, 129.337898, 0.000000, 3.000000
61, 1, 35.541489, 129.308000, 0.000000, 3.000000
62, 1, 35.533842, 129.330781, 0.000000, 4.000000
63, 1, 35.537021, 129.347920, 0.000000, 5.000000
64, 1, 35.539540, 129.329647, 0.000000, 2.000000
65, 1, 35.523356, 129.323628, 0.000000, 2.000000
66, 1, 35.526323, 129.321098, 0.000000, 5.000000
67, 1, 35.534228, 129.321365, 0.000000, 1.000000
68, 1, 35.542868, 129.339363, 0.000000, 2.000000
69, 1, 35.527967, 129.320524, 0.000000, 3.000000
70, 1, 35.525519, 129.326522, 0.000000, 1.000000
71, 1, 35.530840, 129.334269, 0.000000, 1.000000
72, 1, 35.526557, 129.308816, 0.000000, 1.000000
73, 1, 35.523942, 129.351879, 0.000000, 1.000000
74, 1, 35.534481, 129.337735, 0.000000, 1.000000
75, 1, 35.538283, 129.334849, 0.000000, 4.000000
76, 1, 35.524219, 129.323670, 0.000000, 2.000000
77, 1, 35.527232, 129.348294, 0.000000, 5.000000
78, 1, 35.525504, 129.316367, 0.000000, 3.000000
