% from location i, to location j, time [sec], distance [meters]
0, 0, 0.000000, 0.000000
0, 1, 148.175299, 1659.563353
0, 2, 130.280645, 1459.143227
0, 3, 315.637550, 3535.140560
0, 4, 239.425631, 2681.567065
0, 5, 299.234568, 3351.427158
0, 6, 176.227205, 1973.744696
0, 7, 179.420877, 2009.513818
0, 8, 177.096288, 1983.478423
1, 0, 148.175299, 1659.563353
1, 1, 0.000000, 0.000000
1, 2, 160.610989, 1798.843078
1, 3, 175.381877, 1964.277020
1, 4, 127.492060, 1427.911067
1, 5, 277.163359, 3104.229615
1, 6, 259.796575, 2909.721645
1, 7, 209.670883, 2348.313891
1, 8, 90.688569, 1015.711971
2, 0, 130.280645, 1459.143227
2, 1, 160.610989, 1798.843078
2, 2, 0.000000, 0.000000
2, 3, 274.265990, 3071.779093
2, 4, 193.944208, 2172.175124
2, 5, 177.833044, 1991.730089
2, 6, 156.301879, 1750.581042
2, 7, 58.019353, 649.816749
2, 8, 131.614864, 1474.086482
3, 0, 315.637550, 3535.140560
3, 1, 175.381877, 1964.277020
3, 2, 274.265990, 3071.779093
3, 3, 0.000000, 0.000000
3, 4, 113.257429, 1268.483201
3, 5, 325.470866, 3645.273704
3, 6, 415.928394, 4658.398013
3, 7, 314.224191, 3519.310937
3, 8, 177.984922, 1993.431123
4, 0, 239.425631, 2681.567065
4, 1, 127.492060, 1427.911067
4, 2, 193.944208, 2172.175124
4, 3, 113.257429, 1268.483201
4, 4, 0.000000, 0.000000
4, 5, 234.961506, 2631.568864
4, 6, 335.606611, 3758.794044
4, 7, 233.902408, 2619.706968
4, 8, 101.520958, 1137.034729
5, 0, 299.234568, 3351.427158
5, 1, 277.163359, 3104.229615
5, 2, 177.833044, 1991.730089
5, 3, 325.470866, 3645.273704
5, 4, 234.961506, 2631.568864
5, 5, 0.000000, 0.000000
5, 6, 256.095718, 2868.272040
5, 7, 173.423063, 1942.338302
5, 8, 216.400171, 2423.681916
6, 0, 176.227205, 1973.744696
6, 1, 259.796575, 2909.721645
6, 2, 156.301879, 1750.581042
6, 3, 415.928394, 4658.398013
6, 4, 335.606611, 3758.794044
6, 5, 256.095718, 2868.272040
6, 6, 0.000000, 0.000000
6, 7, 157.127939, 1759.832919
6, 8, 273.277268, 3060.705402
7, 0, 179.420877, 2009.513818
7, 1, 209.670883, 2348.313891
7, 2, 58.019353, 649.816749
7, 3, 314.224191, 3519.310937
7, 4, 233.902408, 2619.706968
7, 5, 173.423063, 1942.338302
7, 6, 157.127939, 1759.832919
7, 7, 0.000000, 0.000000
7, 8, 171.573065, 1921.618326
8, 0, 177.096288, 1983.478423
8, 1, 90.688569, 1015.711971
8, 2, 131.614864, 1474.086482
8, 3, 177.984922, 1993.431123
8, 4, 101.520958, 1137.034729
8, 5, 216.400171, 2423.681916
8, 6, 273.277268, 3060.705402
8, 7, 171.573065, 1921.618326
8, 8, 0.000000, 0.000000
