% from location i, to location j, time [sec], distance [meters]
0, 0, 0.000000, 0.000000
0, 1, 204.160520, 2286.597821
0, 2, 198.644657, 2224.820154
0, 3, 203.471118, 2278.876523
0, 4, 191.220275, 2141.667080
0, 5, 65.665960, 735.458753
0, 6, 185.926682, 2082.378844
0, 7, 150.471266, 1685.278184
0, 8, 219.958208, 2463.531926
0, 9, 227.584019, 2548.941017
0, 10, 232.563478, 2604.710954
0, 11, 101.841864, 1140.628882
0, 12, 219.192371, 2454.954553
0, 13, 158.286269, 1772.806216
0, 14, 206.523490, 2313.063090
0, 15, 129.703637, 1452.680731
0, 16, 51.885041, 581.112454
0, 17, 185.355110, 2075.977228
0, 18, 255.465112, 2861.209250
0, 19, 285.650660, 3199.287388
0, 20, 255.778564, 2864.719921
0, 21, 112.676660, 1261.978590
0, 22, 62.272339, 697.450199
0, 23, 92.087454, 1031.379480
0, 24, 243.809905, 2730.670934
0, 25, 221.371035, 2479.355590
0, 26, 199.952122, 2239.463765
0, 27, 217.106730, 2431.595380
0, 28, 195.302121, 2187.383752
0, 29, 231.329520, 2590.890621
0, 30, 193.459443, 2166.745763
0, 31, 302.760737, 3390.920249
0, 32, 248.552415, 2783.787045
0, 33, 300.143472, 3361.606887
0, 34, 208.939276, 2340.119892
0, 35, 37.641749, 421.587588
0, 36, 233.150943, 2611.290557
0, 37, 157.501336, 1764.014967
0, 38, 98.589867, 1104.206508
0, 39, 101.444844, 1136.182257
0, 40, 236.900918, 2653.290276
0, 41, 267.728702, 2998.561457
0, 42, 262.574923, 2940.839133
0, 43, 105.150730, 1177.688175
0, 44, 156.259320, 1750.104382
0, 45, 276.478471, 3096.558872
0, 46, 212.233862, 2377.019257
0, 47, 50.886974, 569.934106
0, 48, 95.301017, 1067.371386
0, 49, 270.871698, 3033.763015
0, 50, 229.268436, 2567.806483
1, 0, 204.160520, 2286.597821
1, 1, 0.000000, 0.000000
1, 2, 89.065252, 997.530827
1, 3, 164.146410, 1838.439788
1, 4, 56.394414, 631.617442
1, 5, 211.550481, 2369.365385
1, 6, 54.217506, 607.236066
1, 7, 107.332694, 1202.126170
1, 8, 179.918789, 2015.090437
1, 9, 92.883109, 1040.290825
1, 10, 55.585680, 622.559616
1, 11, 203.965908, 2284.418166
1, 12, 232.724797, 2606.517729
1, 13, 181.279709, 2030.332741
1, 14, 198.452161, 2222.664206
1, 15, 194.272457, 2175.851524
1, 16, 177.662874, 1989.824187
1, 17, 308.265560, 3452.574270
1, 18, 149.988123, 1679.866975
1, 19, 277.579331, 3108.888503
1, 20, 114.005232, 1276.858595
1, 21, 102.849399, 1151.913273
1, 22, 183.278127, 2052.715025
1, 23, 220.528322, 2469.917203
1, 24, 207.643254, 2325.604447
1, 25, 61.087478, 684.179749
1, 26, 251.104035, 2812.365194
1, 27, 254.942109, 2855.351622
1, 28, 30.284420, 339.185499
1, 29, 88.910936, 995.802478
1, 30, 81.583045, 913.730109
1, 31, 186.321475, 2086.800517
1, 32, 67.650518, 757.685807
1, 33, 183.704210, 2057.487156
1, 34, 211.473337, 2368.501371
1, 35, 220.535310, 2469.995468
1, 36, 94.493720, 1058.329660
1, 37, 148.989019, 1668.677015
1, 38, 210.142752, 2353.598821
1, 39, 128.046640, 1434.122364
1, 40, 81.024734, 907.477018
1, 41, 292.634012, 3277.500939
1, 42, 171.802232, 1924.184994
1, 43, 131.752525, 1475.628282
1, 44, 92.355483, 1034.381411
1, 45, 171.001482, 1915.216598
1, 46, 270.032505, 3024.364061
1, 47, 221.543479, 2481.286966
1, 48, 168.424700, 1886.356637
1, 49, 193.782587, 2170.364973
1, 50, 217.834767, 2439.749389
2, 0, 198.644657, 2224.820154
2, 1, 89.065252, 997.530827
2, 2, 0.000000, 0.000000
2, 3, 79.719049, 892.853344
2, 4, 121.728179, 1363.355607
2, 5, 231.001964, 2587.221999
