% nodeID , nodeType , latDeg , lonDeg , altMeters , parcelWtLbs
0, 0, 37.503391, 126.912524, 0.000000, -1.000000
1, 1, 37.496039, 126.956021, 0.000000, 1.000000
2, 1, 37.495580, 126.919926, 0.000000, 2.000000
3, 1, 37.507091, 126.953844, 0.000000, 2.000000
4, 1, 37.512127, 126.945374, 0.000000, 4.000000
5, 1, 37.504352, 126.938446, 0.000000, 2.000000
6, 1, 37.500537, 126.941994, 0.000000, 1.000000
7, 1, 37.495082, 126.938780, 0.000000, 3.000000
8, 1, 37.498883, 126.924090, 0.000000, 3.000000
9, 1, 37.508847, 126.930777, 0.000000, 4.000000
10, 1, 37.495931, 126.937421, 0.000000, 100.000000
11, 1, 37.507934, 126.915044, 0.000000, 5.000000
12, 1, 37.513778, 126.916592, 0.000000, 4.000000
13, 1, 37.500014, 126.908730, 0.000000, 5.000000
14, 1, 37.499962, 126.909668, 0.000000, 1.000000
15, 1, 37.498884, 126.905686, 0.000000, 3.000000
16, 1, 37.502127, 126.956773, 0.000000, 5.000000
17, 1, 37.494725, 126.938860, 0.000000, 2.000000
18, 1, 37.510170, 126.930380, 0.000000, 100.000000
19, 1, 37.510876, 126.922877, 0.000000, 100.000000
20, 1, 37.498139, 126.950814, 0.000000, 2.000000
21, 1, 37.494935, 126.913319, 0.000000, 3.000000
22, 1, 37.504576, 126.952706, 0.000000, 5.000000
23, 1, 37.498704, 126.906757, 0.000000, 2.000000
24, 1, 37.495543, 126.948959, 0.000000, 5.000000
25, 1, 37.508919, 126.937464, 0.000000, 5.000000
26, 1, 37.510794, 126.904062, 0.000000, 4.000000
27, 1, 37.502958, 126.913073, 0.000000, 2.000000
28, 1, 37.505709, 126.955135, 0.000000, 5.000000
29, 1, 37.497819, 126.950730, 0.000000, 5.000000
30, 1, 37.497192, 126.917312, 0.000000, 2.000000
31, 1, 37.507161, 126.931130, 0.000000, 5.000000
32, 1, 37.507786, 126.937994, 0.000000, 100.000000
33, 1, 37.495184, 126.948771, 0.000000, 2.000000
34, 1, 37.509636, 126.932317, 0.000000, 4.000000
35, 1, 37.501798, 126.924480, 0.000000, 4.000000
36, 1, 37.511769, 126.909284, 0.000000, 2.000000
37, 1, 37.502802, 126.953407, 0.000000, 4.000000
38, 1, 37.496070, 126.932443, 0.000000, 2.000000
39, 1, 37.509109, 126.917734, 0.000000, 4.000000
40, 1, 37.505471, 126.916444, 0.000000, 4.000000
41, 1, 37.501049, 126.937882, 0.000000, 3.000000
42, 1, 37.500157, 126.935396, 0.000000, 100.000000
43, 1, 37.512472, 126.907127, 0.000000, 4.000000
44, 1, 37.498514, 126.920091, 0.000000, 5.000000
45, 1, 37.494915, 126.922579, 0.000000, 2.000000
46, 1, 37.503607, 126.922199, 0.000000, 1.000000
47, 1, 37.499940, 126.954847, 0.000000, 100.000000
48, 1, 37.502858, 126.946889, 0.000000, 3.000000
49, 1, 37.498943, 126.938902, 0.000000, 4.000000
50, 1, 37.500707, 126.925323, 0.000000, 100.000000
