% nodeID , nodeType , latDeg , lonDeg , altMeters , parcelWtLbs
0, 0, 35.535488, 129.332973, 0.000000, -1.000000
1, 1, 35.524705, 129.333568, 0.000000, 2.000000
2, 1, 35.523733, 129.339644, 0.000000, 5.000000
3, 1, 35.532337, 129.352862, 0.000000, 3.000000
4, 1, 35.543349, 129.348087, 0.000000, 4.000000
5, 1, 35.536709, 129.337664, 0.000000, 100.000000
6, 1, 35.542074, 129.323585, 0.000000, 5.000000
7, 1, 35.521146, 129.315586, 0.000000, 3.000000
8, 1, 35.544423, 129.334487, 0.000000, 3.000000
9, 1, 35.521865, 129.351557, 0.000000, 4.000000
10, 1, 35.536152, 129.329642, 0.000000, 4.000000
11, 1, 35.544313, 129.338085, 0.000000, 2.000000
12, 1, 35.536494, 129.347362, 0.000000, 4.000000
13, 1, 35.527988, 129.320724, 0.000000, 1.000000
14, 1, 35.537892, 129.349953, 0.000000, 2.000000
15, 1, 35.527678, 129.333339, 0.000000, 2.000000
16, 1, 35.531581, 129.334791, 0.000000, 100.000000
17, 1, 35.527277, 129.322270, 0.000000, 3.000000
18, 1, 35.527297, 129.328286, 0.000000, 100.000000
19, 1, 35.544907, 129.324893, 0.000000, 2.000000
20, 1, 35.528027, 129.327605, 0.000000, 2.000000
21, 1, 35.530200, 129.320574, 0.000000, 5.000000
22, 1, 35.538461, 129.313190, 0.000000, 1.000000
23, 1, 35.541791, 129.313599, 0.000000, 5.000000
24, 1, 35.523368, 129.309626, 0.000000, 5.000000
25, 1, 35.538499, 129.321655, 0.000000, 2.000000
26, 1, 35.531186, 129.314313, 0.000000, 1.000000
27, 1, 35.530235, 129.332860, 0.000000, 4.000000
28, 1, 35.522546, 129.326780, 0.000000, 1.000000
29, 1, 35.530704, 129.353847, 0.000000, 100.000000
30, 1, 35.540508, 129.321137, 0.000000, 2.000000
31, 1, 35.533923, 129.321238, 0.000000, 100.000000
32, 1, 35.539621, 129.351662, 0.000000, 3.000000
33, 1, 35.528916, 129.321011, 0.000000, 1.000000
34, 1, 35.532475, 129.338478, 0.000000, 5.000000
35, 1, 35.529659, 129.333656, 0.000000, 3.000000
36, 1, 35.530021, 129.332977, 0.000000, 1.000000
37, 1, 35.533083, 129.319153, 0.000000, 3.000000
