% nodeID , nodeType , latDeg , lonDeg , altMeters , parcelWtLbs
0, 0, 37.495763, 126.943722, 0.000000, -1.000000
1, 1, 37.512598, 126.919430, 0.000000, 3.000000
2, 1, 37.504524, 126.945179, 0.000000, 2.000000
3, 1, 37.499216, 126.920244, 0.000000, 1.000000
4, 1, 37.510229, 126.926657, 0.000000, 2.000000
5, 1, 37.512985, 126.951553, 0.000000, 5.000000
6, 1, 37.504429, 126.933162, 0.000000, 4.000000
7, 1, 37.504769, 126.923791, 0.000000, 4.000000
8, 1, 37.501442, 126.929071, 0.000000, 1.000000
9, 1, 37.498268, 126.938927, 0.000000, 3.000000
10, 1, 37.508394, 126.910444, 0.000000, 3.000000
11, 1, 37.494801, 126.950903, 0.000000, 3.000000
12, 1, 37.503974, 126.907726, 0.000000, 3.000000
13, 1, 37.509242, 126.925170, 0.000000, 100.000000
14, 1, 37.500353, 126.929152, 0.000000, 1.000000
15, 1, 37.501881, 126.918492, 0.000000, 3.000000
16, 1, 37.511448, 126.948372, 0.000000, 100.000000
17, 1, 37.506453, 126.929727, 0.000000, 5.000000
18, 1, 37.500040, 126.931657, 0.000000, 100.000000
19, 1, 37.507771, 126.922288, 0.000000, 3.000000
20, 1, 37.500842, 126.956991, 0.000000, 4.000000
21, 1, 37.503598, 126.934124, 0.000000, 3.000000
22, 1, 37.500944, 126.910008, 0.000000, 5.000000
23, 1, 37.503510, 126.927184, 0.000000, 2.000000
24, 1, 37.498989, 126.922068, 0.000000, 3.000000
25, 1, 37.499320, 126.922177, 0.000000, 3.000000
