% from location i, to location j, time [sec], distance [meters]
0, 0, 0.000000, 0.000000
0, 1, 378.995984, 4244.755017
0, 2, 222.551471, 2492.576475
0, 3, 86.095699, 964.271827
0, 4, 263.621221, 2952.557679
0, 5, 206.050653, 2307.767313
0, 6, 118.317551, 1325.156569
0, 7, 197.307312, 2209.841895
0, 8, 116.150189, 1300.882112
0, 9, 82.721863, 926.484866
0, 10, 183.111829, 2050.852483
0, 11, 200.534762, 2245.989330
0, 12, 322.435476, 3611.277332
0, 13, 382.364823, 4282.486021
0, 14, 148.731967, 1665.798033
0, 15, 236.308340, 2646.653405
0, 16, 245.713328, 2751.989275
0, 17, 200.751918, 2248.421484
0, 18, 169.639934, 1899.967261
0, 19, 122.591624, 1373.026187
0, 20, 171.693938, 1922.972102
0, 21, 347.671179, 3893.917202
0, 22, 296.860366, 3324.836098
0, 23, 398.213753, 4459.994030
0, 24, 133.327502, 1493.268024
0, 25, 335.786790, 3760.812050
0, 26, 456.388041, 5111.546054
0, 27, 217.720594, 2438.470655
0, 28, 132.209801, 1480.749771
0, 29, 234.834903, 2630.150914
0, 30, 33.136539, 371.129239
0, 31, 208.010786, 2329.720804
0, 32, 301.108541, 3372.415662
0, 33, 247.116938, 2767.709705
0, 34, 126.409776, 1415.789493
0, 35, 184.651783, 2068.099972
0, 36, 182.389847, 2042.766285
0, 37, 398.928474, 4467.998908
0, 38, 358.978072, 4020.554408
0, 39, 217.964768, 2441.205398
0, 40, 178.646103, 2000.836348
0, 41, 207.740628, 2326.695036
0, 42, 46.332746, 518.926753
0, 43, 292.083649, 3271.336868
0, 44, 202.676863, 2269.980867
0, 45, 190.476990, 2133.342289
0, 46, 307.339070, 3442.197585
0, 47, 298.219418, 3340.057482
0, 48, 112.431007, 1259.227276
0, 49, 186.459042, 2088.341267
0, 50, 251.396292, 2815.638471
0, 51, 289.362227, 3240.856942
0, 52, 126.818989, 1420.372680
0, 53, 194.795556, 2181.710222
0, 54, 267.444526, 2995.378694
0, 55, 198.809040, 2226.661246
0, 56, 274.642412, 3075.995015
0, 57, 374.018283, 4189.004766
0, 58, 326.323580, 3654.824093
0, 59, 172.264813, 1929.365907
0, 60, 300.499882, 3365.598678
0, 61, 333.560563, 3735.878306
0, 62, 292.606586, 3277.193759
0, 63, 292.072670, 3271.213901
0, 64, 209.328240, 2344.476290
0, 65, 221.061299, 2475.886552
0, 66, 129.616033, 1451.699574
0, 67, 198.516018, 2223.379403
0, 68, 353.068842, 3954.371035
0, 69, 178.416841, 1998.268615
0, 70, 288.576873, 3232.060976
0, 71, 92.090363, 1031.412070
0, 72, 177.905628, 1992.543034
0, 73, 168.251890, 1884.421170
0, 74, 236.480902, 2648.586097
0, 75, 170.683638, 1911.656748
0, 76, 360.511931, 4037.733630
0, 77, 90.249156, 1010.790553
0, 78, 366.599086, 4105.909765
0, 79, 301.058834, 3371.858937
0, 80, 234.431688, 2625.634908
0, 81, 378.533533, 4239.575572
