% from location i, to location j, time [sec], distance [meters]
0, 0, 0.000000, 0.000000
0, 1, 100.194457, 1122.177920
0, 2, 187.324601, 2098.035527
0, 3, 245.901143, 2754.092804
0, 4, 117.017863, 1310.600062
0, 5, 240.489163, 2693.478625
0, 6, 229.285231, 2567.994588
0, 7, 203.778793, 2282.322481
0, 8, 230.427064, 2580.783113
0, 9, 179.535218, 2010.794444
0, 10, 146.685147, 1642.873642
0, 11, 233.502667, 2615.229871
0, 12, 294.682642, 3300.445591
0, 13, 72.206496, 808.712760
0, 14, 14.927087, 167.183372
0, 15, 190.868775, 2137.730281
0, 16, 281.985984, 3158.243021
0, 17, 129.710730, 1452.760171
0, 18, 73.670303, 825.107390
0, 19, 89.285595, 999.998665
0, 20, 204.608394, 2291.614015
0, 21, 221.058800, 2475.858565
0, 22, 205.385505, 2300.317657
0, 23, 130.870707, 1465.751917
0, 24, 238.223340, 2668.101409
0, 25, 172.943007, 1936.961682
0, 26, 278.997281, 3124.769546
0, 27, 110.163383, 1233.829892
0, 28, 153.171963, 1715.525986
0, 29, 222.217487, 2488.835856
0, 30, 251.951465, 2821.856407
0, 31, 120.894459, 1354.017938
0, 32, 271.073215, 3036.020013
0, 33, 221.263287, 2478.148819
0, 34, 165.546510, 1854.120914
0, 35, 257.547768, 2884.534999
0, 36, 252.577660, 2828.869787
0, 37, 236.978342, 2654.157435
0, 38, 282.640109, 3165.569219
0, 39, 215.998240, 2419.180283
0, 40, 182.855811, 2047.985082
0, 41, 303.076688, 3394.458907
0, 42, 308.668402, 3457.086108
0, 43, 21.143686, 236.809281
0, 44, 307.167813, 3440.279506
0, 45, 271.739915, 3043.487048
0, 46, 187.757104, 2102.879569
0, 47, 282.905835, 3168.545349
0, 48, 262.311631, 2937.890262
0, 49, 100.833535, 1129.335592
0, 50, 252.288614, 2825.632477
1, 0, 100.194457, 1122.177920
1, 1, 0.000000, 0.000000
1, 2, 188.818393, 2114.765997
1, 3, 310.090040, 3473.008443
1, 4, 47.285587, 529.598575
1, 5, 322.057450, 3607.043436
1, 6, 159.552955, 1786.993101
1, 7, 297.699191, 3334.230937
1, 8, 304.586192, 3411.365351
1, 9, 109.802943, 1229.792957
1, 10, 76.952871, 861.872155
1, 11, 277.345965, 3106.274807
1, 12, 230.758281, 2584.492746
1, 13, 94.117627, 1054.117420
1, 14, 108.847485, 1219.091828
1, 15, 121.136500, 1356.728794
1, 16, 356.145112, 3988.825258
1, 17, 223.631127, 2504.668627
1, 18, 167.590701, 1877.015846
1, 19, 111.196725, 1245.403325
1, 20, 268.797291, 3010.529654
1, 21, 285.247697, 3194.774204
1, 22, 269.574401, 3019.233297
1, 23, 224.791105, 2517.660373
1, 24, 302.412236, 3387.017048
1, 25, 111.956045, 1253.907703
1, 26, 356.520958, 3993.034728
1, 27, 204.083781, 2285.738348
1, 28, 97.690259, 1094.130905
1, 29, 169.755007, 1901.256074
1, 30, 326.110593, 3652.438645
1, 31, 214.558370, 2403.053739
1, 32, 345.232344, 3866.602251
1, 33, 285.452184, 3197.064458
1, 34, 229.735407, 2573.036553
1, 35, 227.450260, 2547.442916
1, 36, 222.480152, 2491.777705
1, 37, 195.136532, 2185.529163
1, 38, 227.044997, 2542.903964
1, 39, 309.918637, 3471.088739
1, 40, 226.522012, 2537.046531
1, 41, 233.344413, 2613.457420
1, 42, 238.936127, 2676.084621
1, 43, 115.064084, 1288.717737
1, 44, 237.435537, 2659.278019
1, 45, 216.144803, 2420.821793
1, 46, 281.677502, 3154.788025
1, 47, 357.064963, 3999.127586
1, 48, 192.579355, 2156.888775
1, 49, 194.753933, 2181.244048
1, 50, 182.556338, 2044.630990
2, 0, 187.324601, 2098.035527
2, 1, 188.818393, 2114.765997
2, 2, 0.000000, 0.000000
2, 3, 189.884038, 2126.701224
2, 4, 150.763975, 1688.556516
2, 5, 233.426148, 2614.372852
2, 6, 139.082305, 1557.721811
2, 7, 240.196841, 2690.204624
2, 8, 215.954890, 2418.694767
2, 9, 106.572755, 1193.614854
2, 10, 151.929036, 1701.605201
2, 11, 107.833984, 1207.740621
2, 12, 251.775436, 2819.884882
2, 13, 121.588867, 1361.795307
2, 14, 178.382765, 1997.886966
2, 15, 202.257050, 2265.278958
2, 16, 267.513810, 2996.154674
2, 17, 235.596685, 2638.682876
2, 18, 138.376903, 1549.821315
2, 19, 104.791097, 1173.660286
2, 20, 148.591289, 1664.222435
2, 21, 133.198520, 1491.823425
2, 22, 168.258497, 1884.495167
2, 23, 200.666780, 2247.467941
2, 24, 182.206235, 2040.709829
2, 25, 200.399357, 2244.472796
2, 26, 267.889656, 3000.364144
2, 27, 129.638627, 1451.952624
2, 28, 109.506724, 1226.475312
2, 29, 237.564174, 2660.718748
2, 30, 237.479291, 2659.768060
2, 31, 246.720199, 2763.266229
2, 32, 256.601042, 2873.931666
2, 33, 165.246182, 1850.757239
2, 34, 126.758642, 1419.696796
2, 35, 88.706313, 993.510704
2, 36, 83.736205, 937.845492
2, 37, 279.076023, 3125.651458
2, 38, 263.626162, 2952.613016
2, 39, 250.168416, 2801.886259
2, 40, 91.476452, 1024.536267
2, 41, 187.939909, 2104.926986
2, 42, 182.032915, 2038.768648
2, 43, 187.198906, 2096.627751
2, 44, 180.532326, 2021.962046
2, 45, 259.317155, 2904.352133
2, 46, 283.000940, 3169.610532
2, 47, 268.433661, 3006.457002
2, 48, 121.904743, 1365.333119
2, 49, 188.974491, 2116.514296
2, 50, 228.477150, 2558.944084
3, 0, 245.901143, 2754.092804
3, 1, 310.090040, 3473.008443
3, 2, 189.884038, 2126.701224
3, 3, 0.000000, 0.000000
3, 4, 299.532092, 3354.759426
3, 5, 182.084476, 2039.346133
3, 6, 313.934431, 3516.065625
3, 7, 196.294841, 2198.502219
3, 8, 164.613219, 1843.668048
3, 9, 277.909183, 3112.582855
3, 10, 323.265464, 3620.573202
3, 11, 117.475281, 1315.723144
3, 12, 426.627562, 4778.228695
3, 13, 222.443175, 2491.363563
3, 14, 235.810137, 2641.073536
3, 15, 373.383004, 4181.889645
3, 16, 216.172139, 2421.127955
3, 17, 251.112050, 2812.454958
3, 18, 180.081169, 2016.909092
3, 19, 205.645406, 2303.228542
3, 20, 59.779297, 669.528128
3, 21, 68.834927, 770.951184
3, 22, 95.526059, 1069.891861
3, 23, 209.917025, 2351.070683
3, 24, 24.944494, 279.378332
3, 25, 364.202549, 4079.068554
3, 26, 216.547984, 2425.337425
3, 27, 171.342893, 1919.040401
3, 28, 280.843153, 3145.443313
3, 29, 408.900603, 4579.686749
3, 30, 186.137620, 2084.741342
3, 31, 265.419202, 2972.695057
3, 32, 205.259370, 2298.904948
3, 33, 45.269021, 507.013037
3, 34, 93.099774, 1042.717472
3, 35, 248.007149, 2777.680071
3, 36, 243.037041, 2722.014860
3, 37, 447.677351, 5013.986335
3, 38, 438.478288, 4910.956829
3, 39, 198.826745, 2226.859540
3, 40, 108.494991, 1215.143899
3, 41, 362.792036, 4063.270800
3, 42, 347.571786, 3892.804000
3, 43, 241.167497, 2701.075968
3, 44, 346.071196, 3875.997399
3, 45, 430.653583, 4823.320134
3, 46, 240.639618, 2695.163719
3, 47, 217.091990, 2431.430284
3, 48, 287.443614, 3219.368472
3, 49, 213.338643, 2389.392806
3, 50, 399.813579, 4477.912085
4, 0, 117.017863, 1310.600062
4, 1, 47.285587, 529.598575
4, 2, 150.763975, 1688.556516
4, 3, 299.532092, 3354.759426
4, 4, 0.000000, 0.000000
4, 5, 311.499502, 3488.794419
4, 6, 119.404031, 1337.325145
4, 7, 314.522596, 3522.653080
4, 8, 294.028244, 3293.116334
4, 9, 71.336601, 798.969937
4, 10, 36.765017, 411.768193
4, 11, 240.050349, 2688.563913
4, 12, 190.570427, 2134.388784
4, 13, 83.559679, 935.868403
