% from location i, to location j, time [sec], distance [meters]
0, 0, 0.000000, 0.000000
0, 1, 304.129333, 3406.248531
0, 2, 214.900519, 2406.885812
0, 3, 174.179039, 1950.805231
0, 4, 126.892286, 1421.193601
0, 5, 152.879102, 1712.245946
0, 6, 226.140683, 2532.775649
0, 7, 32.203275, 360.676678
0, 8, 217.730528, 2438.581911
0, 9, 129.701485, 1452.656636
0, 10, 229.119222, 2566.135289
0, 11, 171.971045, 1926.075704
0, 12, 145.682146, 1631.640036
0, 13, 290.794825, 3256.902041
0, 14, 224.391022, 2513.179446
0, 15, 162.135059, 1815.912658
0, 16, 180.995076, 2027.144855
0, 17, 104.987263, 1175.857344
0, 18, 241.681564, 2706.833517
0, 19, 92.704915, 1038.295044
0, 20, 127.761741, 1430.931494
0, 21, 255.413985, 2860.636631
0, 22, 133.683358, 1497.253610
0, 23, 69.118609, 774.128421
0, 24, 265.317762, 2971.558932
0, 25, 123.713207, 1385.587921
0, 26, 189.711040, 2124.763646
0, 27, 71.158549, 796.975750
0, 28, 174.441825, 1953.748440
0, 29, 241.451279, 2704.254330
0, 30, 168.265992, 1884.579112
0, 31, 263.553056, 2951.794232
0, 32, 145.520509, 1629.829703
0, 33, 207.297354, 2321.730368
0, 34, 278.953807, 3124.282637
0, 35, 134.372224, 1504.968912
0, 36, 196.347581, 2199.092903
0, 37, 171.387127, 1919.535825
0, 38, 91.287722, 1022.422488
0, 39, 217.796224, 2439.317713
0, 40, 252.442618, 2827.357319
0, 41, 216.599132, 2425.910277
0, 42, 82.862533, 928.060369
0, 43, 263.976942, 2956.541751
0, 44, 206.803609, 2316.200421
0, 45, 170.934535, 1914.466790
0, 46, 84.287497, 944.019972
0, 47, 291.163409, 3261.030175
0, 48, 151.179498, 1693.210373
0, 49, 135.198580, 1514.224097
0, 50, 20.798069, 232.938373
0, 51, 220.345967, 2467.874826
0, 52, 252.255718, 2825.264039
0, 53, 145.804852, 1633.014339
0, 54, 69.097621, 773.893352
0, 55, 137.659013, 1541.780945
0, 56, 196.721914, 2203.285440
0, 57, 168.301652, 1884.978503
0, 58, 254.848482, 2854.302997
0, 59, 177.057775, 1983.047075
0, 60, 251.931117, 2821.628513
0, 61, 231.267908, 2590.200570
0, 62, 311.335807, 3486.961037
0, 63, 170.329672, 1907.692321
0, 64, 91.350306, 1023.123424
0, 65, 195.517873, 2189.800180
0, 66, 132.692689, 1486.158115
0, 67, 94.112357, 1054.058397
0, 68, 282.517019, 3164.190610
0, 69, 150.133931, 1681.500029
0, 70, 135.396130, 1516.436653
0, 71, 284.338597, 3184.592291
0, 72, 109.933638, 1231.256745
0, 73, 285.668650, 3199.488878
0, 74, 106.061071, 1187.884000
0, 75, 188.582184, 2112.120458
0, 76, 98.807904, 1106.648527
0, 77, 290.628563, 3255.039903
0, 78, 278.634937, 3120.711297
0, 79, 148.491192, 1663.101350
0, 80, 251.850846, 2820.729472
0, 81, 129.251562, 1447.617499
0, 82, 141.576498, 1585.656783
0, 83, 146.136045, 1636.723709
0, 84, 217.785271, 2439.195040
0, 85, 181.523929, 2033.068002
0, 86, 149.382817, 1673.087546
0, 87, 247.667092, 2773.871434
0, 88, 153.032485, 1713.963827
0, 89, 129.054146, 1445.406436
0, 90, 283.139672, 3171.164328
0, 91, 222.082572, 2487.324805
0, 92, 228.076508, 2554.456887
0, 93, 100.669798, 1127.501736
0, 94, 258.589344, 2896.200657
0, 95, 314.236609, 3519.450020
0, 96, 178.566165, 1999.941051
0, 97, 148.570584, 1663.990538
0, 98, 114.473934, 1282.108060
0, 99, 331.155691, 3708.943741
0, 100, 229.503979, 2570.444561
1, 0, 304.129333, 3406.248531
1, 1, 0.000000, 0.000000
1, 2, 244.786803, 2741.612196
1, 3, 443.603402, 4968.358097
1, 4, 333.383895, 3733.899628
1, 5, 421.844167, 4724.654671
1, 6, 128.448410, 1438.622189
1, 7, 301.627638, 3378.229544
1, 8, 225.783297, 2528.772931
1, 9, 310.095946, 3473.074598
1, 10, 467.842165, 5239.832252
1, 11, 297.761486, 3334.928639
1, 12, 415.106509, 4649.192902
1, 13, 492.760015, 5518.912173
1, 14, 120.039357, 1344.440803
1, 15, 293.523917, 3287.467876
1, 16, 387.440247, 4339.330765
1, 17, 230.230745, 2578.584348
1, 18, 452.204283, 5064.687964
1, 19, 362.129278, 4055.847910
