% nodeID , nodeType , latDeg , lonDeg , altMeters , parcelWtLbs
0, 0, 35.542981, 129.320862, 0.000000, -1.000000
1, 1, 35.536618, 129.308025, 0.000000, 4.000000
2, 1, 35.530817, 129.328151, 0.000000, 3.000000
3, 1, 35.538318, 129.344637, 0.000000, 4.000000
4, 1, 35.526931, 129.308177, 0.000000, 3.000000
5, 1, 35.522002, 129.344208, 0.000000, 1.000000
6, 1, 35.521734, 129.353632, 0.000000, 4.000000
7, 1, 35.536374, 129.321726, 0.000000, 5.000000
8, 1, 35.528867, 129.340736, 0.000000, 2.000000
9, 1, 35.536692, 129.343035, 0.000000, 3.000000
10, 1, 35.538465, 129.341622, 0.000000, 4.000000
11, 1, 35.522840, 129.316392, 0.000000, 3.000000
12, 1, 35.532574, 129.350919, 0.000000, 1.000000
13, 1, 35.525723, 129.331966, 0.000000, 1.000000
14, 1, 35.531907, 129.352144, 0.000000, 4.000000
15, 1, 35.540086, 129.335686, 0.000000, 3.000000
16, 1, 35.521715, 129.337408, 0.000000, 4.000000
17, 1, 35.540001, 129.311262, 0.000000, 4.000000
18, 1, 35.543308, 129.326718, 0.000000, 4.000000
19, 1, 35.544961, 129.319782, 0.000000, 100.000000
20, 1, 35.530697, 129.332149, 0.000000, 100.000000
21, 1, 35.533286, 129.346770, 0.000000, 5.000000
22, 1, 35.522599, 129.350144, 0.000000, 100.000000
23, 1, 35.539734, 129.311287, 0.000000, 4.000000
24, 1, 35.536342, 129.339016, 0.000000, 1.000000
25, 1, 35.543734, 129.323773, 0.000000, 2.000000
