% nodeID , nodeType , latDeg , lonDeg , altMeters , parcelWtLbs
0, 0, 35.536465, 129.308625, 0.000000, -1.000000
1, 1, 35.534892, 129.330396, 0.000000, 4.000000
2, 1, 35.534149, 129.312509, 0.000000, 1.000000
3, 1, 35.536188, 129.307574, 0.000000, 4.000000
4, 1, 35.543120, 129.343572, 0.000000, 2.000000
5, 1, 35.524401, 129.314750, 0.000000, 100.000000
6, 1, 35.536772, 129.311499, 0.000000, 1.000000
7, 1, 35.538911, 129.315755, 0.000000, 1.000000
8, 1, 35.538849, 129.309488, 0.000000, 5.000000
9, 1, 35.540175, 129.308983, 0.000000, 2.000000
10, 1, 35.532530, 129.307136, 0.000000, 3.000000
11, 1, 35.540025, 129.312111, 0.000000, 3.000000
12, 1, 35.540474, 129.308241, 0.000000, 5.000000
13, 1, 35.539578, 129.308587, 0.000000, 1.000000
14, 1, 35.536991, 129.317728, 0.000000, 1.000000
