% from location i, to location j, time [sec], distance [meters]
0, 0, 0.000000, 0.000000
0, 1, 249.079492, 2789.690312
0, 2, 160.168994, 1793.892738
0, 3, 243.476893, 2726.941207
0, 4, 72.758869, 814.899337
0, 5, 347.404189, 3890.926922
0, 6, 284.208462, 3183.134775
0, 7, 252.209150, 2824.742477
0, 8, 261.626000, 2930.211201
0, 9, 151.195582, 1693.390516
1, 0, 249.079492, 2789.690312
1, 1, 0.000000, 0.000000
1, 2, 257.075340, 2879.243803
1, 3, 165.403966, 1852.524419
1, 4, 281.659004, 3154.580841
1, 5, 103.179081, 1155.605705
1, 6, 35.215412, 394.412619
1, 7, 121.058690, 1355.857333
1, 8, 106.033513, 1187.575350
1, 9, 170.642917, 1911.200675
2, 0, 160.168994, 1793.892738
2, 1, 257.075340, 2879.243803
2, 2, 0.000000, 0.000000
2, 3, 155.642251, 1743.193206
2, 4, 87.410125, 978.993401
2, 5, 351.150620, 3932.886939
2, 6, 292.204309, 3272.688265
2, 7, 285.223267, 3194.500587
2, 8, 223.201865, 2499.860892
2, 9, 110.913163, 1242.227428
3, 0, 243.476893, 2726.941207
3, 1, 165.403966, 1852.524419
3, 2, 155.642251, 1743.193206
3, 3, 0.000000, 0.000000
3, 4, 243.052376, 2722.186607
3, 5, 225.281680, 2523.154818
3, 6, 185.698810, 2079.826674
3, 7, 244.872778, 2742.575117
3, 8, 96.632264, 1082.281356
3, 9, 142.577569, 1596.868769
4, 0, 72.758869, 814.899337
4, 1, 281.659004, 3154.580841
4, 2, 87.410125, 978.993401
4, 3, 243.052376, 2722.186607
4, 4, 0.000000, 0.000000
4, 5, 379.983701, 4255.817451
4, 6, 316.787974, 3548.025303
4, 7, 285.588583, 3198.592135
4, 8, 294.205512, 3295.101730
4, 9, 136.815123, 1532.329377
5, 0, 347.404189, 3890.926922
5, 1, 103.179081, 1155.605705
5, 2, 351.150620, 3932.886939
5, 3, 225.281680, 2523.154818
5, 4, 379.983701, 4255.817451
5, 5, 0.000000, 0.000000
5, 6, 67.980067, 761.376748
5, 7, 96.454439, 1080.289718
5, 8, 156.306909, 1750.637385
5, 9, 269.081360, 3013.711233
6, 0, 284.208462, 3183.134775
6, 1, 35.215412, 394.412619
6, 2, 292.204309, 3272.688265
6, 3, 185.698810, 2079.826674
6, 4, 316.787974, 3548.025303
6, 5, 67.980067, 761.376748
6, 6, 0.000000, 0.000000
6, 7, 110.575164, 1238.441837
6, 8, 116.724039, 1307.309240
6, 9, 205.771887, 2304.645138
7, 0, 252.209150, 2824.742477
7, 1, 121.058690, 1355.857333
7, 2, 285.223267, 3194.500587
7, 3, 244.872778, 2742.575117
7, 4, 285.588583, 3198.592135
7, 5, 96.454439, 1080.289718
7, 6, 110.575164, 1238.441837
7, 7, 0.000000, 0.000000
7, 8, 224.892375, 2518.794602
7, 9, 190.200988, 2130.251060
8, 0, 261.626000, 2930.211201
8, 1, 106.033513, 1187.575350
8, 2, 223.201865, 2499.860892
8, 3, 96.632264, 1082.281356
8, 4, 294.205512, 3295.101730
8, 5, 156.306909, 1750.637385
8, 6, 116.724039, 1307.309240
8, 7, 224.892375, 2518.794602
8, 8, 0.000000, 0.000000
8, 9, 161.081303, 1804.110590
9, 0, 151.195582, 1693.390516
9, 1, 170.642917, 1911.200675
9, 2, 110.913163, 1242.227428
9, 3, 142.577569, 1596.868769
9, 4, 136.815123, 1532.329377
9, 5, 269.081360, 3013.711233
9, 6, 205.771887, 2304.645138
9, 7, 190.200988, 2130.251060
9, 8, 161.081303, 1804.110590
9, 9, 0.000000, 0.000000
