% from location i, to location j, time [sec], distance [meters]
0, 0, 0.000000, 0.000000
0, 1, 250.316600, 2803.545916
0, 2, 249.467857, 2794.040002
0, 3, 417.230654, 4672.983321
0, 4, 310.805407, 3481.020553
0, 5, 307.534429, 3444.385605
0, 6, 153.748339, 1721.981393
0, 7, 256.345117, 2871.065315
0, 8, 310.129372, 3473.448963
0, 9, 376.523600, 4217.064322
0, 10, 164.617581, 1843.716902
0, 11, 299.982971, 3359.809273
0, 12, 313.100792, 3506.728866
0, 13, 84.962359, 951.578423
0, 14, 50.459179, 565.142808
0, 15, 109.697338, 1228.610184
0, 16, 149.884085, 1678.701751
0, 17, 301.523258, 3377.060486
0, 18, 284.699861, 3188.638439
0, 19, 385.194519, 4314.178616
0, 20, 377.427778, 4227.191111
0, 21, 227.695450, 2550.189045
0, 22, 120.732534, 1352.204384
0, 23, 306.424860, 3431.958427
0, 24, 298.652099, 3344.903504
0, 25, 367.199493, 4112.634317
0, 26, 329.676133, 3692.372688
0, 27, 264.171186, 2958.717284
0, 28, 187.262426, 2097.339173
0, 29, 43.513896, 487.355640
0, 30, 270.736551, 3032.249375
0, 31, 221.163573, 2477.032018
0, 32, 325.237730, 3642.662578
0, 33, 249.611264, 2795.646154
0, 34, 243.864317, 2731.280347
0, 35, 125.703672, 1407.881123
0, 36, 152.244632, 1705.139874
0, 37, 379.719886, 4252.862718
0, 38, 397.636539, 4453.529234
0, 39, 322.549523, 3612.554660
0, 40, 135.286424, 1515.207953
0, 41, 256.654197, 2874.527012
0, 42, 363.388423, 4069.950336
0, 43, 91.757268, 1027.681397
0, 44, 85.687156, 959.696150
0, 45, 144.620863, 1619.753665
0, 46, 408.154612, 4571.331654
0, 47, 324.246113, 3631.556461
0, 48, 179.197423, 2007.011141
0, 49, 371.562536, 4161.500402
0, 50, 101.991496, 1142.304750
0, 51, 164.150259, 1838.482906
0, 52, 273.598616, 3064.304497
0, 53, 416.724163, 4667.310629
0, 54, 66.684021, 746.861035
0, 55, 69.119637, 774.139934
0, 56, 462.652726, 5181.710527
0, 57, 324.783741, 3637.577903
0, 58, 177.407311, 1986.961881
0, 59, 307.315340, 3441.931808
0, 60, 315.770657, 3536.631361
0, 61, 390.122566, 4369.372739
0, 62, 252.795009, 2831.304106
0, 63, 378.407207, 4238.160722
0, 64, 268.167675, 3003.477966
0, 65, 191.032920, 2139.568703
0, 66, 407.288000, 4561.625604
0, 67, 403.645603, 4520.830751
0, 68, 234.467962, 2626.041174
0, 69, 282.567108, 3164.751615
0, 70, 197.915493, 2216.653517
0, 71, 401.601189, 4497.933313
0, 72, 360.553229, 4038.196168
0, 73, 364.762821, 4085.343598
0, 74, 319.024734, 3573.077018
0, 75, 301.764332, 3379.760520
0, 76, 419.253594, 4695.640249
0, 77, 348.786065, 3906.403928
0, 78, 381.173266, 4269.140575
0, 79, 183.928640, 2060.000773
0, 80, 335.644012, 3759.212929
0, 81, 394.409362, 4417.384850
0, 82, 75.439618, 844.923722
0, 83, 378.623285, 4240.580796
0, 84, 430.119871, 4817.342551
0, 85, 253.224056, 2836.109427
0, 86, 421.504045, 4720.845303
0, 87, 315.373746, 3532.185958
0, 88, 425.529863, 4765.934460
0, 89, 161.675763, 1810.768541
0, 90, 262.776176, 2943.093176
0, 91, 57.228309, 640.957061
0, 92, 169.841375, 1902.223397
0, 93, 281.472016, 3152.486577
0, 94, 313.215958, 3508.018729
0, 95, 148.157011, 1659.358520
0, 96, 193.085266, 2162.554975
0, 97, 53.119726, 594.940927
0, 98, 187.008939, 2094.500122
0, 99, 389.360322, 4360.835605
0, 100, 436.090841, 4884.217414
1, 0, 250.316600, 2803.545916
1, 1, 0.000000, 0.000000
1, 2, 67.882961, 760.289168
1, 3, 215.169556, 2409.899025
1, 4, 87.981378, 985.391433
1, 5, 96.291300, 1078.462561
1, 6, 161.066178, 1803.941194
1, 7, 198.409993, 2222.191926
1, 8, 70.136403, 785.527715
1, 9, 246.622398, 2762.170861
1, 10, 219.861936, 2462.453681
1, 11, 62.304914, 697.815034
1, 12, 73.107823, 818.807618
1, 13, 195.781313, 2192.750708
1, 14, 234.604112, 2627.566059
1, 15, 186.268479, 2086.206960
1, 16, 240.021301, 2688.238577
1, 17, 63.845201, 715.066246
1, 18, 226.764737, 2539.765049
1, 19, 145.201551, 1626.257368
1, 20, 139.739172, 1565.078730
1, 21, 29.755996, 333.267150
1, 22, 251.758874, 2819.699385
1, 23, 68.746802, 769.964188
1, 24, 65.407581, 732.564904
1, 25, 243.024748, 2721.877183
1, 26, 89.683164, 1004.451440
1, 27, 97.034491, 1086.786296
1, 28, 161.938527, 1813.711501
1, 29, 230.407229, 2580.560967
1, 30, 147.659842, 1653.790227
1, 31, 92.843926, 1039.851968
1, 32, 85.244762, 954.741330
1, 33, 158.677704, 1777.190289
1, 34, 120.424313, 1348.752303
1, 35, 363.393397, 4070.006052
1, 36, 242.381848, 2714.676699
1, 37, 249.818684, 2797.969257
1, 38, 195.575441, 2190.444939
1, 39, 94.031796, 1053.156119
1, 40, 232.997058, 2609.567045
1, 41, 110.376516, 1236.216974
1, 42, 134.870696, 1510.551795
1, 43, 267.638484, 2997.551015
1, 44, 261.568372, 2929.565768
1, 45, 217.006084, 2430.468142
1, 46, 207.440293, 2323.331276
1, 47, 200.806109, 2249.028417
1, 48, 211.749929, 2371.599206
1, 49, 241.661334, 2706.606941
1, 50, 215.913857, 2418.235199
1, 51, 219.394615, 2457.219685
1, 52, 71.537518, 801.220201
1, 53, 189.640874, 2123.977790
1, 54, 290.420587, 3252.710580
1, 55, 221.984790, 2486.229650
1, 56, 222.659757, 2493.789279
1, 57, 84.790773, 949.656655
1, 58, 162.194773, 1816.581455
1, 59, 235.920798, 2642.312936
1, 60, 104.806774, 1173.835870
1, 61, 150.129597, 1681.451492
1, 62, 15.116952, 169.309867
1, 63, 177.692888, 1990.160345
1, 64, 144.727672, 1620.949921
1, 65, 156.938676, 1757.713169
1, 66, 167.295032, 1873.704357
1, 67, 193.426033, 2166.371572
1, 68, 124.976571, 1399.737595
1, 69, 104.040189, 1165.250120
1, 70, 264.926419, 2967.175894
1, 71, 271.900446, 3045.284995
1, 72, 158.107888, 1770.808348
1, 73, 256.128166, 2868.635454
1, 74, 195.584730, 2190.548973
1, 75, 78.940304, 884.131400
1, 76, 289.352392, 3240.746788
1, 77, 146.724967, 1643.319632
1, 78, 251.272064, 2814.247114
1, 79, 89.315266, 1000.330975
1, 80, 97.433277, 1091.252706
1, 81, 156.720756, 1755.272468
1, 82, 192.352799, 2154.351354
1, 83, 138.630317, 1552.659548
1, 84, 190.126902, 2129.421303
1, 85, 25.310929, 283.482403
1, 86, 181.511076, 2032.924055
1, 87, 243.979204, 2732.567086
1, 88, 223.468765, 2502.850165
1, 89, 250.875524, 2809.805865
1, 90, 204.841052, 2294.219787
1, 91, 231.516552, 2592.985385
1, 92, 183.265315, 2052.571531
1, 93, 102.945097, 1152.985083
1, 94, 102.252075, 1145.223238
1, 95, 245.048036, 2744.538004
1, 96, 158.991021, 1780.699440
1, 97, 237.264659, 2657.364178
1, 98, 252.504608, 2828.051606
1, 99, 151.671716, 1698.723224
1, 100, 234.029743, 2621.133119
2, 0, 249.467857, 2794.040002
2, 1, 67.882961, 760.289168
2, 2, 0.000000, 0.000000
2, 3, 182.815005, 2047.528054
2, 4, 68.611911, 768.453407
2, 5, 73.118780, 818.930338
2, 6, 183.967005, 2060.430459
2, 7, 143.993159, 1612.723376
2, 8, 126.594956, 1417.863503
2, 9, 204.538962, 2290.836377
2, 10, 165.445101, 1852.985131
2, 11, 95.589629, 1070.603847
2, 12, 129.566376, 1451.143406
2, 13, 172.185650, 1928.479276
2, 14, 202.839366, 2271.800904
2, 15, 208.954352, 2340.288747
2, 16, 266.590415, 2985.812649
2, 17, 97.129916, 1087.855060
2, 18, 172.347902, 1930.296499
2, 19, 192.804982, 2159.415793
2, 20, 149.379940, 1673.055331
2, 21, 71.005987, 795.267057
2, 22, 278.250409, 3116.404583
2, 23, 101.996051, 1142.355773
2, 24, 122.966911, 1377.229404
2, 25, 200.941312, 2250.542699
2, 26, 146.141717, 1636.787228
2, 27, 127.316636, 1425.946325
2, 28, 107.521692, 1204.242951
2, 29, 229.558487, 2571.055052
2, 30, 176.280041, 1974.336462
2, 31, 40.073525, 448.823483
2, 32, 141.703314, 1587.077118
2, 33, 187.142283, 2095.993574
2, 34, 66.007478, 739.283753
2, 35, 315.060242, 3528.674711
2, 36, 268.950962, 3012.250771
2, 37, 207.735248, 2326.634773
2, 38, 163.220890, 1828.073967
2, 39, 102.576671, 1148.858713
2, 40, 176.258495, 1974.095143
2, 41, 140.658661, 1575.377003
2, 42, 131.631466, 1474.272421
2, 43, 216.745091, 2427.545022
2, 44, 210.674980, 2359.559775
2, 45, 243.555378, 2727.820237
2, 46, 175.085741, 1960.960305
2, 47, 146.389274, 1639.559867
2, 48, 238.319043, 2669.173279
2, 49, 199.577898, 2235.272457
2, 50, 159.175294, 1782.763296
2, 51, 164.977780, 1847.751135
2, 52, 39.182967, 438.849230
2, 53, 176.116241, 1972.501894
2, 54, 239.527195, 2682.704587
2, 55, 234.321268, 2624.398198
2, 56, 267.863600, 3000.072321
2, 57, 141.249325, 1581.992444
2, 58, 188.744067, 2113.933551
2, 59, 181.503963, 2032.844385
2, 60, 81.355008, 911.176094
2, 61, 197.733028, 2214.609916
2, 62, 69.455621, 777.902957
2, 63, 145.338337, 1627.789373
2, 64, 90.310837, 1011.481371
2, 65, 102.521841, 1148.244618
2, 66, 214.898463, 2406.862782
2, 67, 169.229954, 1895.375485
2, 68, 70.559736, 790.269044
2, 69, 134.322335, 1504.410149
2, 70, 293.390998, 3285.979179
2, 71, 229.817010, 2573.950511
2, 72, 126.137581, 1412.740902
2, 73, 207.175074, 2320.360830
2, 74, 141.167895, 1581.080423
2, 75, 59.570837, 667.193374
2, 76, 247.268956, 2769.412304
2, 77, 114.370416, 1280.948661
2, 78, 209.188628, 2342.912630
2, 79, 91.976404, 1030.135726
2, 80, 154.992608, 1735.917206
2, 81, 177.965328, 1993.211677
2, 82, 215.034250, 2408.383595
2, 83, 195.088869, 2184.995337
2, 84, 235.330745, 2635.704345
2, 85, 52.302823, 585.791622
2, 86, 226.714919, 2539.207097
2, 87, 189.562369, 2123.098536
2, 88, 191.114214, 2140.479194
