% from location i, to location j, time [sec], distance [meters]
0, 0, 0.000000, 0.000000
0, 1, 266.734960, 2987.431551
0, 2, 227.628184, 2549.435658
0, 3, 23.232102, 260.199538
0, 4, 84.093077, 941.842462
0, 5, 224.506753, 2514.475636
0, 6, 285.361457, 3196.048321
0, 7, 219.175666, 2454.767454
0, 8, 153.869278, 1723.335916
0, 9, 265.110558, 2969.238250
0, 10, 220.907380, 2474.162655
0, 11, 241.493718, 2704.729638
0, 12, 94.080025, 1053.696275
0, 13, 248.791092, 2786.460227
0, 14, 134.485033, 1506.232368
0, 15, 166.767255, 1867.793258
0, 16, 282.445969, 3163.394858
0, 17, 121.459180, 1360.342819
0, 18, 256.976424, 2878.135944
0, 19, 248.814351, 2786.720729
0, 20, 157.358316, 1762.413137
0, 21, 60.319920, 675.583099
0, 22, 173.387148, 1941.936052
0, 23, 257.334219, 2882.143248
0, 24, 119.462668, 1337.981882
0, 25, 212.485894, 2379.842010
0, 26, 204.789924, 2293.647148
0, 27, 184.369300, 2064.936159
0, 28, 171.566457, 1921.544324
0, 29, 243.175847, 2723.569483
0, 30, 229.588253, 2571.388430
0, 31, 132.507297, 1484.081722
0, 32, 47.991395, 537.503625
0, 33, 91.359438, 1023.225701
0, 34, 90.442086, 1012.951366
0, 35, 131.575832, 1473.649318
0, 36, 168.324090, 1885.229813
0, 37, 206.536259, 2313.206099
0, 38, 144.214685, 1615.204471
0, 39, 199.158194, 2230.571772
0, 40, 225.501382, 2525.615481
0, 41, 205.733467, 2304.214829
0, 42, 188.685022, 2113.272248
0, 43, 216.402620, 2423.709343
0, 44, 254.079661, 2845.692201
0, 45, 233.692801, 2617.359366
0, 46, 172.612992, 1933.265516
0, 47, 183.309085, 2053.061753
0, 48, 138.929481, 1556.010192
0, 49, 41.501624, 464.818193
0, 50, 168.898921, 1891.667915
1, 0, 266.734960, 2987.431551
1, 1, 0.000000, 0.000000
1, 2, 385.745968, 4320.354845
1, 3, 286.359534, 3207.226775
1, 4, 346.775209, 3883.882341
1, 5, 473.754299, 5306.048148
1, 6, 534.609003, 5987.620833
1, 7, 51.810266, 580.274983
1, 8, 349.435172, 3913.673929
1, 9, 221.636825, 2482.332442
1, 10, 137.976645, 1545.338420
1, 11, 33.893405, 379.606136
