% from location i, to location j, time [sec], distance [meters]
0, 0, 0.000000, 0.000000
0, 1, 169.981216, 1903.789620
0, 2, 394.818567, 4421.967945
0, 3, 210.834802, 2361.349786
0, 4, 378.748033, 4241.977967
0, 5, 398.539457, 4463.641913
0, 6, 418.371726, 4685.763334
0, 7, 404.302404, 4528.186923
0, 8, 233.997572, 2620.772811
0, 9, 75.778756, 848.722064
0, 10, 360.354110, 4035.966028
0, 11, 359.486405, 4026.247731
0, 12, 405.701548, 4543.857338
0, 13, 313.921227, 3515.917743
0, 14, 157.157386, 1760.162728
0, 15, 391.735522, 4387.437848
0, 16, 110.688170, 1239.707504
0, 17, 201.734445, 2259.425789
0, 18, 428.804616, 4802.611695
0, 19, 360.258992, 4034.900706
0, 20, 76.324301, 854.832168
0, 21, 331.395022, 3711.624245
0, 22, 160.378122, 1796.234970
0, 23, 319.526393, 3578.695601
0, 24, 279.853405, 3134.358131
0, 25, 297.808210, 3335.451947
1, 0, 169.981216, 1903.789620
1, 1, 0.000000, 0.000000
1, 2, 509.341667, 5704.626671
1, 3, 232.357508, 2602.404090
1, 4, 445.953205, 4994.675892
1, 5, 465.744628, 5216.339838
1, 6, 486.400485, 5447.685436
1, 7, 471.507576, 5280.884848
1, 8, 77.471472, 867.680483
1, 9, 228.385802, 2557.920983
1, 10, 474.877210, 5318.624754
1, 11, 444.417434, 4977.475262
1, 12, 512.979106, 5745.365990
1, 13, 422.347708, 4730.294330
1, 14, 232.293225, 2601.684116
1, 15, 484.230971, 5423.386878
1, 16, 132.210876, 1480.761808
1, 17, 71.563300, 801.508956
1, 18, 543.327716, 6085.270421
1, 19, 427.464163, 4787.598631
1, 20, 210.807692, 2361.046152
1, 21, 403.187093, 4515.695443
1, 22, 224.766278, 2517.382311
1, 23, 386.731565, 4331.393525
1, 24, 360.874974, 4041.799711
1, 25, 365.013381, 4088.149871
2, 0, 394.818567, 4421.967945
2, 1, 509.341667, 5704.626671
2, 2, 0.000000, 0.000000
2, 3, 372.797985, 4175.337429
2, 4, 115.087202, 1288.976658
2, 5, 164.270602, 1839.830740
2, 6, 84.155988, 942.547065
