% nodeID , nodeType , latDeg , lonDeg , altMeters , parcelWtLbs
0, 0, 37.497169, 126.920619, 0.000000, -1.000000
1, 1, 37.513211, 126.909418, 0.000000, 5.000000
2, 1, 37.506891, 126.950351, 0.000000, 3.000000
3, 1, 37.500129, 126.905925, 0.000000, 2.000000
4, 1, 37.499212, 126.932051, 0.000000, 5.000000
5, 1, 37.497477, 126.955329, 0.000000, 4.000000
6, 1, 37.507377, 126.956832, 0.000000, 4.000000
7, 1, 37.505647, 126.909600, 0.000000, 5.000000
8, 1, 37.508483, 126.906128, 0.000000, 2.000000
9, 1, 37.510728, 126.914546, 0.000000, 1.000000
10, 1, 37.500824, 126.906514, 0.000000, 2.000000
11, 1, 37.494047, 126.922142, 0.000000, 5.000000
12, 1, 37.512055, 126.925405, 0.000000, 1.000000
13, 1, 37.499116, 126.906632, 0.000000, 4.000000
14, 1, 37.494132, 126.903495, 0.000000, 5.000000
15, 1, 37.507802, 126.940323, 0.000000, 2.000000
16, 1, 37.511081, 126.938216, 0.000000, 5.000000
17, 1, 37.494251, 126.914595, 0.000000, 3.000000
18, 1, 37.497549, 126.939299, 0.000000, 2.000000
19, 1, 37.494813, 126.922666, 0.000000, 5.000000
20, 1, 37.510475, 126.921826, 0.000000, 100.000000
21, 1, 37.509235, 126.937435, 0.000000, 4.000000
22, 1, 37.506930, 126.911439, 0.000000, 2.000000
23, 1, 37.511220, 126.923160, 0.000000, 100.000000
24, 1, 37.497404, 126.927019, 0.000000, 3.000000
25, 1, 37.509580, 126.944251, 0.000000, 5.000000
