% nodeID , nodeType , latDeg , lonDeg , altMeters , parcelWtLbs
0, 0, 37.503556, 126.903783, 0.000000, -1.000000
1, 1, 37.508079, 126.938342, 0.000000, 4.000000
2, 1, 37.501311, 126.903690, 0.000000, 1.000000
3, 1, 37.505785, 126.937712, 0.000000, 100.000000
4, 1, 37.513331, 126.942341, 0.000000, 3.000000
5, 1, 37.503654, 126.916279, 0.000000, 4.000000
6, 1, 37.510680, 126.950213, 0.000000, 5.000000
7, 1, 37.496617, 126.919852, 0.000000, 5.000000
8, 1, 37.498379, 126.948349, 0.000000, 1.000000
9, 1, 37.498297, 126.909947, 0.000000, 100.000000
10, 1, 37.498894, 126.913812, 0.000000, 5.000000
11, 1, 37.508185, 126.952380, 0.000000, 3.000000
12, 1, 37.512238, 126.913926, 0.000000, 3.000000
13, 1, 37.513081, 126.938469, 0.000000, 100.000000
14, 1, 37.501991, 126.905760, 0.000000, 3.000000
15, 1, 37.509686, 126.942842, 0.000000, 4.000000
16, 1, 37.510257, 126.915808, 0.000000, 3.000000
17, 1, 37.502535, 126.926026, 0.000000, 5.000000
18, 1, 37.498830, 126.934926, 0.000000, 100.000000
19, 1, 37.505938, 126.913100, 0.000000, 2.000000
20, 1, 37.501247, 126.913017, 0.000000, 3.000000
21, 1, 37.506302, 126.922369, 0.000000, 2.000000
22, 1, 37.509328, 126.935351, 0.000000, 1.000000
23, 1, 37.495909, 126.936655, 0.000000, 4.000000
24, 1, 37.502929, 126.923397, 0.000000, 1.000000
25, 1, 37.497389, 126.938847, 0.000000, 1.000000
